versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento,peso,temperaturaCabina,estimacionOcupacionSuben,estimacionOcupacionBajan,estimacionOcupacionAbordo
E.1.0.0,34556,PB,Z374104,No Disponible,No Disponible,2024-04-26 03:34:36.446,2024-04-26 03:34:37.386,T,4.592808,-74.182397,2,3,False,2,EV1,-1,16.0,-1,-1,-1
E.1.0.0,34569,PB,Z374104,No Disponible,No Disponible,2024-04-26 03:36:09.796,2024-04-26 03:36:09.856,T,4.592808,-74.182397,2,3,False,2,EV1,-1,17.0,-1,-1,-1
E.1.0.0,34575,PB,Z374104,A601,No Disponible,2024-04-26 03:36:41.616,2024-04-26 03:36:41.816,T,4.592808,-74.182397,2,3,False,2,EV1,-1,17.0,-1,-1,-1
E.1.0.0,34711,PB,Z374104,A601,No Disponible,2024-04-26 04:03:20.758,2024-04-26 04:03:21.364,T,4.589069,-74.179042,2,3,False,2,EV1,-1,18.0,3,0,3
E.1.0.0,34723,PB,Z374104,A601,No Disponible,2024-04-26 04:05:05.146,2024-04-26 04:05:05.216,T,4.587239,-74.177306,2,3,False,2,EV1,-1,18.0,5,0,8
E.1.0.0,34737,PB,Z374104,A601,No Disponible,2024-04-26 04:07:35.186,2024-04-26 04:07:35.586,T,4.587472,-74.169908,2,3,False,2,EV1,-1,19.0,0,1,7
E.1.0.0,34747,PB,Z374104,A601,No Disponible,2024-04-26 04:09:08.326,2024-04-26 04:09:08.586,T,4.586844,-74.168142,2,3,False,2,EV1,-1,19.0,3,0,10
E.1.0.0,34755,PB,Z374104,A601,No Disponible,2024-04-26 04:10:36.886,2024-04-26 04:10:37.126,T,4.589758,-74.167269,2,3,False,2,EV1,-1,20.0,4,2,12
E.1.0.0,34762,PB,Z374104,A601,No Disponible,2024-04-26 04:11:23.396,2024-04-26 04:11:23.606,T,4.592044,-74.167250,2,3,False,2,EV1,-1,20.0,1,0,13
E.1.0.0,34768,PB,Z374104,A601,No Disponible,2024-04-26 04:12:13.236,2024-04-26 04:12:13.466,T,4.594533,-74.167272,2,3,False,2,EV1,-1,20.0,0,2,11
E.1.0.0,34787,PB,Z374104,A601,No Disponible,2024-04-26 04:14:54.326,2024-04-26 04:14:55.076,T,4.598086,-74.162106,2,3,False,2,EV1,-1,21.0,0,1,10
E.1.0.0,34798,PB,Z374104,A601,No Disponible,2024-04-26 04:16:09.036,2024-04-26 04:16:09.106,T,4.599611,-74.160772,2,3,False,2,EV1,-1,21.0,1,0,11
E.1.0.0,34824,PB,Z374104,A601,No Disponible,2024-04-26 04:20:59.286,2024-04-26 04:20:59.476,T,4.595067,-74.148414,2,3,False,2,EV1,-1,21.0,0,2,9
E.1.0.0,34835,PB,Z374104,A601,No Disponible,2024-04-26 04:22:09.096,2024-04-26 04:22:09.146,T,4.595194,-74.144633,2,3,False,2,EV1,-1,22.0,0,1,8
E.1.0.0,34907,PB,Z374104,A601,No Disponible,2024-04-26 04:38:13.136,2024-04-26 04:38:13.166,T,4.593011,-74.092656,2,3,False,2,EV1,-1,23.0,0,0,8
E.1.0.0,34945,PB,Z374104,A601,No Disponible,2024-04-26 04:46:07.736,2024-04-26 04:46:07.916,T,4.601531,-74.076900,2,3,False,2,EV1,-1,22.0,0,0,8
E.1.0.0,34963,PB,Z374104,A601,No Disponible,2024-04-26 04:48:50.746,2024-04-26 04:48:50.816,T,4.606617,-74.073853,2,3,False,2,EV1,-1,21.0,0,1,7
E.1.0.0,34969,PB,Z374104,A601,No Disponible,2024-04-26 04:49:35.786,2024-04-26 04:49:35.846,T,4.608792,-74.072583,2,3,False,2,EV1,-1,21.0,0,1,6
E.1.0.0,34997,PB,Z374104,A601,No Disponible,2024-04-26 04:54:36.706,2024-04-26 04:54:37.036,T,4.622608,-74.066511,2,3,False,2,EV1,-1,21.0,0,1,5
E.1.0.0,35028,PB,Z374104,A601,No Disponible,2024-04-26 05:01:21.630,2024-04-26 05:01:21.670,T,4.646417,-74.060458,2,3,False,2,EV1,-1,21.0,0,1,4
E.1.0.0,35043,PB,Z374104,A601,No Disponible,2024-04-26 05:04:09.710,2024-04-26 05:04:09.813,T,4.651508,-74.059433,2,3,False,2,EV1,-1,21.0,0,1,3
E.1.0.0,35100,PB,Z374104,H601,No Disponible,2024-04-26 05:16:01.808,2024-04-26 05:16:01.846,T,4.625786,-74.067511,2,3,False,2,EV1,-1,20.0,1,0,4
E.1.0.0,35166,PB,Z374104,H601,No Disponible,2024-04-26 05:30:28.606,2024-04-26 05:30:28.616,T,4.591375,-74.088111,2,3,False,2,EV1,-1,20.0,3,0,7
E.1.0.0,35182,PB,Z374104,H601,No Disponible,2024-04-26 05:33:50.766,2024-04-26 05:33:50.966,T,4.594822,-74.098369,2,3,False,2,EV1,-1,20.0,1,0,8
