versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento,porcentajeCargaBaterias
E.1.0.0,40556,PB,Z374104,No Disponible,No Disponible,2024-04-26 23:03:30.047,2024-04-26 23:03:30.546,T,4.592678,-74.181317,2,3,False,2,EV21,100.0
