versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento,porcentajeCargaBaterias
E.1.0.0,1044756,PB,Z374025,No Disponible,No Disponible,2024-07-12 03:17:58.196,2024-07-12 03:17:58.236,T,4.592456,-74.182133,2,3,False,2,EV21,94.0
E.1.0.0,1050248,PB,Z374025,TAP,No Disponible,2024-07-12 23:50:46.546,2024-07-12 23:50:47.076,T,4.592428,-74.181917,2,3,False,2,EV21,23.0
