versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,temperaturaMotor,presionAceiteMotor,velocidadVehiculo,aceleracionVehiculo,revolucionesMotor,estadoDesgasteFrenos,kilometrosOdometro,consumoCombustible,nivelTanqueCombustible,consumoEnergia,regeneracionEnergia,nivelRestanteEnergia,porcentajeEnergiaGenerada,temperaturaSts,usoCpuSts,memRamSts,memDiscoSts,temperaturaBaterias,sentidoMarcha
E.1.0.0,1061294,PB,Z374025,No Disponible,No Disponible,2024-07-15 02:13:00.037,2024-07-15 02:13:00.907,T,4.592808,-74.181611,1,3,False,2,35.0,-1,0.0,0.0,0.0,16.0,103113.28,-1,-1,80482,51073,100.0,63.46,24.0,55,7,94.0,34.0,0
E.1.0.0,1061298,PB,Z374025,No Disponible,No Disponible,2024-07-15 02:14:00.037,2024-07-15 02:14:00.857,T,4.592808,-74.181611,1,3,False,2,35.0,-1,0.0,0.0,0.0,16.0,103113.28,-1,-1,80482,51073,100.0,63.46,24.0,55,7,94.0,34.0,0
E.1.0.0,1061302,PB,Z374025,No Disponible,No Disponible,2024-07-15 02:15:00.156,2024-07-15 02:15:01.261,T,4.592808,-74.181611,1,3,False,2,35.0,-1,0.0,0.0,0.0,16.0,103113.28,-1,-1,80482,51073,100.0,63.46,26.0,38,27,95.0,34.0,0
E.1.0.0,1061306,PB,Z374025,No Disponible,No Disponible,2024-07-15 02:16:00.026,2024-07-15 02:16:01.037,T,4.592808,-74.181611,1,3,False,2,35.0,-1,0.0,0.0,0.0,16.0,103113.28,-1,-1,80482,51073,100.0,63.46,27.0,52,26,95.0,34.0,0
E.1.0.0,1061310,PB,Z374025,No Disponible,No Disponible,2024-07-15 02:17:00.976,2024-07-15 02:17:02.926,T,4.592808,-74.181611,1,3,False,2,35.0,-1,0.0,0.0,0.0,16.0,103113.28,-1,-1,80482,51073,100.0,63.46,27.0,30,26,95.0,34.0,0
E.1.0.0,1061314,PB,Z374025,No Disponible,No Disponible,2024-07-15 02:18:00.472,2024-07-15 02:18:01.416,T,4.592808,-74.181611,1,3,False,2,35.0,-1,0.0,0.0,0.0,16.0,103113.28,-1,-1,80482,51073,100.0,63.46,27.0,29,26,95.0,34.0,0
E.1.0.0,1061318,PB,Z374025,No Disponible,No Disponible,2024-07-15 02:19:00.356,2024-07-15 02:19:01.730,T,4.592808,-74.181611,1,3,False,2,35.0,-1,0.0,0.0,0.0,16.0,103113.28,-1,-1,80482,51073,100.0,63.46,28.0,28,25,95.0,34.0,0
E.1.0.0,1061326,PB,Z374025,No Disponible,No Disponible,2024-07-15 02:20:01.219,2024-07-15 02:20:03.163,T,4.592808,-74.181611,1,3,False,2,35.0,-1,0.0,0.0,0.0,16.0,103113.28,-1,-1,80482,51073,100.0,63.46,28.0,29,25,95.0,34.0,0
E.1.0.0,1061330,PB,Z374025,No Disponible,No Disponible,2024-07-15 02:21:00.193,2024-07-15 02:21:01.586,T,4.592808,-74.181611,1,3,False,2,35.0,-1,0.0,0.0,0.0,16.0,103113.28,-1,-1,80482,51073,100.0,63.46,28.0,31,25,95.0,34.0,0
E.1.0.0,1061334,PB,Z374025,No Disponible,No Disponible,2024-07-15 02:22:00.053,2024-07-15 02:22:00.851,T,4.592808,-74.181611,1,3,False,2,35.0,-1,0.0,0.0,0.0,16.0,103113.28,-1,-1,80482,51073,100.0,63.46,29.0,28,25,95.0,34.0,0
E.1.0.0,1061338,PB,Z374025,No Disponible,No Disponible,2024-07-15 02:23:00.033,2024-07-15 02:23:00.763,T,4.592808,-74.181611,1,3,False,2,35.0,-1,0.0,0.0,0.0,16.0,103113.28,-1,-1,80482,51073,100.0,63.46,29.0,28,25,95.0,34.0,0
E.1.0.0,1061342,PB,Z374025,No Disponible,No Disponible,2024-07-15 02:24:00.023,2024-07-15 02:24:00.883,T,4.592808,-74.181611,1,3,False,2,35.0,-1,0.0,0.0,0.0,16.0,103113.28,-1,-1,80482,51073,100.0,63.46,29.0,27,26,95.0,34.0,0
E.1.0.0,1061347,PB,Z374025,No Disponible,No Disponible,2024-07-15 02:25:00.036,2024-07-15 02:25:00.676,T,4.592808,-74.181611,1,3,False,2,35.0,-1,0.0,0.0,0.0,16.0,103113.28,-1,-1,80482,51073,100.0,63.46,29.0,32,26,95.0,34.0,0
E.1.0.0,1061358,PB,Z374025,L613,No Disponible,2024-07-15 05:01:00.276,2024-07-15 05:01:01.284,T,4.593053,-74.181642,1,3,False,2,35.0,-1,0.0,0.0,0.0,18.0,103113.28,-1,-1,80482,51073,100.0,63.46,25.0,29,7,95.0,31.0,0
E.1.0.0,1061365,PB,Z374025,L613,No Disponible,2024-07-15 05:02:00.508,2024-07-15 05:02:01.187,T,4.593053,-74.181642,1,3,False,2,35.0,-1,0.0,0.0,0.0,18.0,103113.28,-1,-1,80482,51073,100.0,63.46,25.0,27,6,95.0,31.0,0
E.1.0.0,1061369,PB,Z374025,L613,No Disponible,2024-07-15 05:03:00.412,2024-07-15 05:03:01.672,T,4.593053,-74.181642,1,3,False,2,35.0,-1,0.0,0.0,0.0,18.0,103113.28,-1,-1,80482,51073,100.0,63.46,26.0,27,5,95.0,31.0,0
E.1.0.0,1061373,PB,Z374025,L613,No Disponible,2024-07-15 05:04:00.112,2024-07-15 05:04:01.471,T,4.593053,-74.181642,1,3,False,2,35.0,-1,0.0,0.0,0.0,18.0,103113.28,-1,-1,80482,51073,100.0,63.46,26.0,28,4,95.0,31.0,0
E.1.0.0,1061379,PB,Z374025,L613,No Disponible,2024-07-15 05:05:01.179,2024-07-15 05:05:01.849,T,4.593053,-74.181642,1,3,False,2,35.0,-1,0.0,0.0,0.0,18.0,103113.28,-1,-1,80482,51073,100.0,63.46,26.0,30,4,95.0,31.0,0
E.1.0.0,1061385,PB,Z374025,L613,No Disponible,2024-07-15 05:06:00.457,2024-07-15 05:06:01.135,T,4.593053,-74.181642,1,3,False,2,35.0,-1,0.0,0.0,0.0,18.0,103113.28,-1,-1,80482,51073,100.0,63.46,27.0,27,4,95.0,31.0,0
E.1.0.0,1061391,PB,Z374025,L613,No Disponible,2024-07-15 05:07:00.359,2024-07-15 05:07:02.322,T,4.593053,-74.181642,1,3,False,2,35.0,-1,0.0,0.0,0.0,18.0,103113.28,-1,-1,80482,51073,100.0,63.46,27.0,29,3,95.0,31.0,0
E.1.0.0,1061396,PB,Z374025,L613,No Disponible,2024-07-15 05:08:00.596,2024-07-15 05:08:01.267,T,4.593053,-74.181642,1,3,False,2,35.0,-1,0.0,0.0,0.0,18.0,103113.28,-1,-1,80482,51073,100.0,63.46,27.0,29,3,95.0,31.0,0
E.1.0.0,1061402,PB,Z374025,L613,No Disponible,2024-07-15 05:09:00.577,2024-07-15 05:09:01.248,T,4.593053,-74.181642,1,3,False,2,35.0,-1,0.0,0.0,0.0,18.0,103113.28,-1,-1,80482,51073,100.0,63.46,27.0,28,3,95.0,31.0,0
