versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoAlarma,nivelAlarma,aceleracionVehiculo
E.1.0.0,32675,PB,Z374104,H601,No Disponible,2024-04-25 16:36:51.676,2024-04-25 16:36:51.796,T,4.590367,-74.086528,3,3,False,2,ALA2,NIV2,-5.119
