versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,temperaturaMotor,presionAceiteMotor,velocidadVehiculo,aceleracionVehiculo,revolucionesMotor,estadoDesgasteFrenos,kilometrosOdometro,consumoCombustible,nivelTanqueCombustible,consumoEnergia,regeneracionEnergia,nivelRestanteEnergia,porcentajeEnergiaGenerada,temperaturaSts,usoCpuSts,memRamSts,memDiscoSts,temperaturaBaterias,sentidoMarcha
E.1.0.0,28431,PB,Z374104,No Disponible,No Disponible,2024-04-25 00:38:00.037,2024-04-25 00:38:00.866,T,4.592517,-74.181628,1,3,False,2,35.0,-1,0.0,0.0,0.0,24.0,81510.35,-1,-1,65011,40284,100.0,61.96,28.0,28,10,92.0,32.0,0
E.1.0.0,28435,PB,Z374104,No Disponible,No Disponible,2024-04-25 00:39:00.026,2024-04-25 00:39:00.786,T,4.592517,-74.181628,1,3,False,2,35.0,-1,0.0,0.0,0.0,24.0,81510.35,-1,-1,65011,40284,100.0,61.96,28.0,28,10,92.0,32.0,0
E.1.0.0,28439,PB,Z374104,No Disponible,No Disponible,2024-04-25 00:40:00.046,2024-04-25 00:40:00.926,T,4.592517,-74.181628,1,3,False,2,35.0,-1,0.0,0.0,0.0,24.0,81510.35,-1,-1,65011,40284,100.0,61.96,28.0,28,10,92.0,32.0,0
E.1.0.0,28443,PB,Z374104,No Disponible,No Disponible,2024-04-25 00:41:00.046,2024-04-25 00:41:00.656,T,4.592517,-74.181628,1,3,False,2,35.0,-1,0.0,0.0,0.0,24.0,81510.35,-1,-1,65011,40284,100.0,61.96,30.0,28,31,93.0,32.0,0
E.1.0.0,28447,PB,Z374104,No Disponible,No Disponible,2024-04-25 00:42:00.066,2024-04-25 00:42:01.523,T,4.592517,-74.181628,1,3,False,2,35.0,-1,0.0,0.0,0.0,24.0,81510.35,-1,-1,65011,40284,100.0,61.96,30.0,29,30,93.0,32.0,0
E.1.0.0,28455,PB,Z374104,No Disponible,No Disponible,2024-04-25 00:43:00.046,2024-04-25 00:43:00.866,T,4.592517,-74.181628,1,3,False,2,35.0,-1,0.0,0.0,8.0,24.0,81510.35,-1,-1,65011,40284,100.0,61.96,31.0,28,30,93.0,32.0,0
E.1.0.0,28459,PB,Z374104,No Disponible,No Disponible,2024-04-25 00:44:00.046,2024-04-25 00:44:00.926,T,4.592517,-74.181628,1,3,False,2,35.0,-1,0.0,0.0,8.0,24.0,81510.35,-1,-1,65011,40284,100.0,61.96,31.0,29,30,93.0,32.0,0
E.1.0.0,28463,PB,Z374104,No Disponible,No Disponible,2024-04-25 00:45:00.036,2024-04-25 00:45:01.046,T,4.592517,-74.181628,1,3,False,2,35.0,-1,0.0,0.0,8.0,24.0,81510.35,-1,-1,65011,40284,100.0,61.96,31.0,28,30,93.0,32.0,0
E.1.0.0,28467,PB,Z374104,No Disponible,No Disponible,2024-04-25 00:46:00.046,2024-04-25 00:46:00.896,T,4.592517,-74.181628,1,3,False,2,35.0,-1,0.0,0.0,8.0,24.0,81510.35,-1,-1,65011,40284,100.0,61.96,31.0,28,30,93.0,32.0,0
E.1.0.0,28471,PB,Z374104,No Disponible,No Disponible,2024-04-25 00:47:00.036,2024-04-25 00:47:00.826,T,4.592517,-74.181628,1,3,False,2,35.0,-1,0.0,0.0,8.0,24.0,81510.35,-1,-1,65011,40284,100.0,61.96,32.0,28,30,93.0,32.0,0
E.1.0.0,28483,PB,Z374104,No Disponible,No Disponible,2024-04-25 01:50:00.107,2024-04-25 01:50:01.123,T,4.592444,-74.181558,1,3,False,2,35.0,-1,0.0,0.0,0.0,24.0,81510.35,-1,-1,65011,40284,100.0,61.96,29.0,27,8,93.0,31.0,0
E.1.0.0,28491,PB,Z374104,No Disponible,No Disponible,2024-04-25 01:51:00.086,2024-04-25 01:51:01.996,T,4.592444,-74.181558,1,3,False,2,35.0,-1,0.0,0.0,0.0,24.0,81510.35,-1,-1,65011,40284,100.0,61.96,29.0,28,7,93.0,31.0,0
E.1.0.0,28495,PB,Z374104,No Disponible,No Disponible,2024-04-25 01:52:00.036,2024-04-25 01:52:00.817,T,4.592444,-74.181558,1,3,False,2,35.0,-1,0.0,0.0,0.0,24.0,81510.35,-1,-1,65011,40284,100.0,61.96,29.0,29,6,93.0,31.0,0
E.1.0.0,28499,PB,Z374104,No Disponible,No Disponible,2024-04-25 01:53:00.036,2024-04-25 01:53:00.616,T,4.592444,-74.181558,1,3,False,2,35.0,-1,0.0,0.0,0.0,24.0,81510.35,-1,-1,65011,40284,100.0,61.96,30.0,28,5,93.0,31.0,0
E.1.0.0,28503,PB,Z374104,No Disponible,No Disponible,2024-04-25 01:54:00.036,2024-04-25 01:54:00.656,T,4.592444,-74.181558,1,3,False,2,35.0,-1,0.0,0.0,0.0,24.0,81510.35,-1,-1,65011,40284,100.0,61.96,30.0,28,6,93.0,31.0,0
E.1.0.0,28507,PB,Z374104,No Disponible,No Disponible,2024-04-25 01:55:00.046,2024-04-25 01:55:00.696,T,4.592444,-74.181558,1,3,False,2,35.0,-1,0.0,0.0,0.0,24.0,81510.35,-1,-1,65011,40284,100.0,61.96,30.0,28,6,93.0,31.0,0
E.1.0.0,28519,PB,Z374104,No Disponible,No Disponible,2024-04-25 02:52:00.037,2024-04-25 02:52:01.327,T,4.592536,-74.181483,1,3,False,2,35.0,-1,0.0,0.0,0.0,24.0,81510.35,-1,-1,65011,40284,100.0,61.96,28.0,28,8,93.0,30.0,0
E.1.0.0,28523,PB,Z374104,No Disponible,No Disponible,2024-04-25 02:53:00.027,2024-04-25 02:53:01.217,T,4.592536,-74.181483,1,3,False,2,35.0,-1,0.0,0.0,0.0,24.0,81510.35,-1,-1,65011,40284,100.0,61.96,29.0,28,7,93.0,30.0,0
E.1.0.0,28527,PB,Z374104,No Disponible,No Disponible,2024-04-25 02:54:00.226,2024-04-25 02:54:01.436,T,4.592536,-74.181483,1,3,False,2,35.0,-1,0.0,0.0,0.0,24.0,81510.35,-1,-1,65011,40284,100.0,61.96,29.0,27,5,93.0,30.0,0
E.1.0.0,28531,PB,Z374104,No Disponible,No Disponible,2024-04-25 02:55:00.974,2024-04-25 02:55:02.906,T,4.592536,-74.181483,1,3,False,2,35.0,-1,0.0,0.0,0.0,24.0,81510.35,-1,-1,65011,40284,100.0,61.96,29.0,28,5,93.0,30.0,0
