versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,temperaturaMotor,presionAceiteMotor,velocidadVehiculo,aceleracionVehiculo,revolucionesMotor,estadoDesgasteFrenos,kilometrosOdometro,consumoCombustible,nivelTanqueCombustible,consumoEnergia,regeneracionEnergia,nivelRestanteEnergia,porcentajeEnergiaGenerada,temperaturaSts,usoCpuSts,memRamSts,memDiscoSts,temperaturaBaterias,sentidoMarcha
E.1.0.0,1097575,PB,Z374025,A618,No Disponible,2024-07-22 18:34:00.026,2024-07-22 18:34:01.006,T,4.579661,-74.124264,1,3,False,2,35.0,-1,17.129,0.611,654.0,15.0,104181.75,-1,-1,81382,51625,80.0,63.44,48.0,28,1,94.0,23.0,0
E.1.0.0,1096838,PB,Z374025,RET,No Disponible,2024-07-22 15:56:00.016,2024-07-22 15:56:00.726,T,4.580250,-74.179928,1,3,False,2,35.0,-1,4.352,-0.111,164.0,15.0,104170.42,-1,-1,81379,51617,81.0,63.43,44.0,28,1,94.0,24.0,0
E.1.0.0,1096986,PB,Z374025,RET,No Disponible,2024-07-22 16:31:00.363,2024-07-22 16:31:00.976,T,4.577933,-74.179081,1,3,False,2,35.0,-1,0.0,0.0,0.0,15.0,104170.965,-1,-1,81380,51617,81.0,63.43,48.0,28,1,94.0,24.0,0
E.1.0.0,1098457,PB,Z374025,No Disponible,No Disponible,2024-07-22 21:22:00.026,2024-07-22 21:22:03.016,T,4.593028,-74.182369,1,3,False,2,35.0,-1,0.0,0.0,0.0,15.0,104213.35,-1,-1,81406,51640,78.0,63.44,45.0,30,3,94.0,26.0,0
E.1.0.0,1094963,PB,Z374025,No Disponible,No Disponible,2024-07-22 08:07:00.161,2024-07-22 08:07:01.506,T,4.592628,-74.182292,1,3,False,2,35.0,-1,0.0,0.0,0.0,14.0,104122.88,-1,-1,81342,51606,97.0,63.44,33.0,27,1,95.0,19.0,0
E.1.0.0,1097857,PB,Z374025,H618,No Disponible,2024-07-22 19:28:00.026,2024-07-22 19:28:01.246,T,4.590428,-74.084317,1,3,False,2,35.0,-1,21.57,1.075,813.0,15.0,104193.76,-1,-1,81391,51630,77.0,63.43,47.0,28,1,94.0,23.0,0
E.1.0.0,1094943,PB,Z374025,No Disponible,No Disponible,2024-07-22 08:02:00.043,2024-07-22 08:02:01.059,T,4.592628,-74.182292,1,3,False,2,35.0,-1,0.0,0.0,0.0,14.0,104122.88,-1,-1,81342,51606,97.0,63.44,32.0,29,1,95.0,19.0,0
E.1.0.0,1094871,PB,Z374025,No Disponible,No Disponible,2024-07-22 07:44:00.330,2024-07-22 07:44:01.336,T,4.592628,-74.182292,1,3,False,2,35.0,-1,0.0,0.0,0.0,14.0,104122.88,-1,-1,81342,51606,97.0,63.44,30.0,27,3,95.0,19.0,0
E.1.0.0,1095131,PB,Z374025,No Disponible,No Disponible,2024-07-22 08:49:00.214,2024-07-22 08:49:01.553,T,4.592628,-74.182292,1,3,False,2,35.0,-1,0.0,0.0,0.0,14.0,104122.88,-1,-1,81343,51606,97.0,63.44,37.0,29,1,95.0,19.0,0
E.1.0.0,1097840,PB,Z374025,H618,No Disponible,2024-07-22 19:24:01.126,2024-07-22 19:24:02.296,T,4.599478,-74.078575,1,3,False,2,35.0,-1,29.176,0.742,1103.0,15.0,104192.555,-1,-1,81391,51629,77.0,63.43,47.0,29,1,94.0,23.0,0
E.1.0.0,1097921,PB,Z374025,H618,No Disponible,2024-07-22 19:39:00.036,2024-07-22 19:39:00.827,T,4.579331,-74.099497,1,3,False,2,35.0,-1,0.0,0.0,0.0,15.0,104196.34,-1,-1,81393,51631,76.0,63.43,46.0,28,1,94.0,23.0,0
E.1.0.0,1095660,PB,Z374025,CAP,No Disponible,2024-07-22 10:41:00.046,2024-07-22 10:41:01.506,T,4.594192,-74.102769,1,3,False,2,35.0,-1,16.934,0.328,647.0,14.0,104135.285,-1,-1,81353,51608,93.0,63.44,45.0,28,1,95.0,21.0,0
