versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento,estadoAperturaCierrePuertas
E.1.0.0,1097884,PB,Z374025,H618,No Disponible,2024-07-22 19:32:22.806,2024-07-22 19:32:23.246,T,4.581681,-74.090392,2,3,False,2,EV2,True
E.1.0.0,1097871,PB,Z374025,H618,No Disponible,2024-07-22 19:30:10.196,2024-07-22 19:30:10.256,T,4.585878,-74.087328,2,3,False,2,EV2,True
E.1.0.0,1097926,PB,Z374025,H618,No Disponible,2024-07-22 19:39:44.446,2024-07-22 19:39:44.576,T,4.579817,-74.100144,2,3,False,2,EV2,False
E.1.0.0,1097974,PB,Z374025,H618,No Disponible,2024-07-22 19:48:14.396,2024-07-22 19:48:14.846,T,4.584361,-74.110333,2,3,False,2,EV2,False
E.1.0.0,1097397,PB,Z374025,A618,No Disponible,2024-07-22 18:04:10.556,2024-07-22 18:04:10.586,T,4.578261,-74.166536,2,3,False,2,EV2,True
E.1.0.0,1098330,PB,Z374025,No Disponible,No Disponible,2024-07-22 20:52:39.464,2024-07-22 20:52:39.704,T,4.593028,-74.182369,2,3,False,2,EV2,True
E.1.0.0,1098330,PB,Z374025,No Disponible,No Disponible,2024-07-22 20:52:39.464,2024-07-22 20:53:02.344,T,4.593028,-74.182369,2,3,True,2,EV2,True
E.1.0.0,1097476,PB,Z374025,A618,No Disponible,2024-07-22 18:18:22.146,2024-07-22 18:18:22.196,T,4.568756,-74.146358,2,3,False,2,EV2,True
E.1.0.0,1097935,PB,Z374025,H618,No Disponible,2024-07-22 19:41:04.966,2024-07-22 19:41:05.206,T,4.582119,-74.103167,2,3,False,2,EV2,True
E.1.0.0,1097687,PB,Z374025,A618,No Disponible,2024-07-22 18:55:43.636,2024-07-22 18:55:44.116,T,4.581619,-74.090136,2,3,False,2,EV2,True
E.1.0.0,1098028,PB,Z374025,H618,No Disponible,2024-07-22 19:56:23.126,2024-07-22 19:56:23.306,T,4.578636,-74.128225,2,3,False,2,EV2,True
E.1.0.0,1097985,PB,Z374025,H618,No Disponible,2024-07-22 19:49:44.686,2024-07-22 19:49:44.816,T,4.583325,-74.113867,2,3,False,2,EV2,False
E.1.0.0,1097768,PB,Z374025,H618,No Disponible,2024-07-22 19:11:19.356,2024-07-22 19:11:19.416,T,4.603786,-74.069311,2,3,False,2,EV2,False
E.1.0.0,1097973,PB,Z374025,H618,No Disponible,2024-07-22 19:48:06.736,2024-07-22 19:48:06.816,T,4.584361,-74.110333,2,3,False,2,EV2,True
E.1.0.0,1098317,PB,Z374025,No Disponible,No Disponible,2024-07-22 20:50:36.074,2024-07-22 20:50:36.144,T,4.592492,-74.181189,2,3,False,2,EV2,True
E.1.0.0,1098166,PB,Z374025,H618,No Disponible,2024-07-22 20:22:53.186,2024-07-22 20:22:53.676,T,4.574119,-74.161786,2,3,False,2,EV2,True
E.1.0.0,1097609,PB,Z374025,A618,No Disponible,2024-07-22 18:41:06.956,2024-07-22 18:41:07.156,T,4.582247,-74.116800,2,3,False,2,EV2,True
E.1.0.0,1096466,PB,Z374025,CAP,No Disponible,2024-07-22 13:35:34.856,2024-07-22 13:35:35.036,T,4.592353,-74.180508,2,3,False,2,EV2,True
E.1.0.0,1097549,PB,Z374025,A618,No Disponible,2024-07-22 18:30:35.996,2024-07-22 18:30:36.086,T,4.576783,-74.128867,2,3,False,2,EV2,True
E.1.0.0,1098222,PB,Z374025,H618,No Disponible,2024-07-22 20:33:05.236,2024-07-22 20:34:09.036,T,4.576264,-74.173883,2,3,True,2,EV2,True
