versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,velocidadVehiculo,aceleracionVehiculo
E.1.0.0,1095681,PB,Z374025,CAP,No Disponible,2024-07-22 10:45:20.026,2024-07-22 10:45:20.226,T,4.593594,-74.094611,1,3,False,2,0.0,0.0
E.1.0.0,1098471,PB,Z374025,No Disponible,No Disponible,2024-07-22 21:25:40.016,2024-07-22 21:27:06.346,T,4.593028,-74.182369,1,3,True,2,0.0,0.0
E.1.0.0,1095816,PB,Z374025,CAP,No Disponible,2024-07-22 11:15:20.025,2024-07-22 11:15:20.045,T,4.629314,-74.070278,1,3,False,2,15.371,0.124
E.1.0.0,1096633,PB,Z374025,CAP,No Disponible,2024-07-22 14:15:00.163,2024-07-22 14:15:01.427,T,4.592483,-74.182086,1,3,False,2,0.0,0.0
E.1.0.0,1098267,PB,Z374025,TAP,No Disponible,2024-07-22 20:40:40.026,2024-07-22 20:40:40.126,T,4.591236,-74.181542,1,3,False,2,11.281,0.339
E.1.0.0,1098316,PB,Z374025,No Disponible,No Disponible,2024-07-22 20:50:20.075,2024-07-22 20:50:20.274,T,4.592492,-74.181189,1,3,False,2,2.07,-0.11
E.1.0.0,1095827,PB,Z374025,CAP,No Disponible,2024-07-22 11:17:40.482,2024-07-22 11:17:40.895,T,4.632700,-74.069744,1,3,False,2,0.0,0.0
E.1.0.0,1095759,PB,Z374025,CAP,No Disponible,2024-07-22 11:03:00.036,2024-07-22 11:03:00.056,T,4.610953,-74.071319,1,3,False,2,33.664,0.064
E.1.0.0,1097424,PB,Z374025,A618,No Disponible,2024-07-22 18:09:00.006,2024-07-22 18:09:00.096,T,4.572025,-74.159175,1,3,False,2,8.234,0.214
E.1.0.0,1097769,PB,Z374025,H618,No Disponible,2024-07-22 19:11:20.016,2024-07-22 19:11:20.226,T,4.603786,-74.069311,1,3,False,2,0.0,0.0
E.1.0.0,1094735,PB,Z374025,No Disponible,No Disponible,2024-07-22 00:14:20.039,2024-07-22 00:14:20.409,T,4.592844,-74.182128,1,3,False,2,0.0,0.0
E.1.0.0,1095513,PB,Z374025,CAP,No Disponible,2024-07-22 10:09:00.026,2024-07-22 10:09:00.146,T,4.589903,-74.124650,1,3,False,2,0.0,0.0
E.1.0.0,1094769,PB,Z374025,No Disponible,No Disponible,2024-07-22 07:18:40.040,2024-07-22 07:18:40.441,T,4.592628,-74.182292,1,3,False,2,0.0,0.0
E.1.0.0,1095018,PB,Z374025,No Disponible,No Disponible,2024-07-22 08:21:00.239,2024-07-22 08:21:00.260,T,4.592628,-74.182292,1,3,False,2,0.0,0.0
E.1.0.0,1097069,PB,Z374025,RET,No Disponible,2024-07-22 16:52:00.005,2024-07-22 16:52:00.026,T,4.577933,-74.179081,1,3,False,2,0.0,0.0
E.1.0.0,1096648,PB,Z374025,CAP,No Disponible,2024-07-22 14:18:40.102,2024-07-22 14:18:40.283,T,4.592483,-74.182086,1,3,False,2,0.0,0.0
E.1.0.0,1096896,PB,Z374025,RET,No Disponible,2024-07-22 16:08:40.026,2024-07-22 16:08:40.076,T,4.577933,-74.179081,1,3,False,2,0.0,0.0
E.1.0.0,1098228,PB,Z374025,H618,No Disponible,2024-07-22 20:34:00.016,2024-07-22 20:34:11.976,T,4.577081,-74.176500,1,3,True,2,0.0,0.0
E.1.0.0,1097416,PB,Z374025,A618,No Disponible,2024-07-22 18:07:20.016,2024-07-22 18:07:20.516,T,4.573464,-74.161217,1,3,False,2,10.539,0.003
E.1.0.0,1095848,PB,Z374025,CAP,No Disponible,2024-07-22 11:22:20.016,2024-07-22 11:22:21.126,T,4.632375,-74.066908,1,3,False,2,0.0,0.0
E.1.0.0,1096182,PB,Z374025,CAP,No Disponible,2024-07-22 12:35:00.016,2024-07-22 12:35:00.166,T,4.594436,-74.097164,1,3,False,2,0.0,0.0
E.1.0.0,1096820,PB,Z374025,RET,No Disponible,2024-07-22 15:52:00.006,2024-07-22 15:52:43.326,T,4.588761,-74.180550,1,3,True,2,7.23,-0.926
E.1.0.0,1098603,PB,Z374025,No Disponible,No Disponible,2024-07-22 21:58:40.027,2024-07-22 21:58:40.077,T,4.593028,-74.182369,1,3,False,2,0.0,0.0
E.1.0.0,1095906,PB,Z374025,CAP,No Disponible,2024-07-22 11:35:20.240,2024-07-22 11:35:20.466,T,4.651025,-74.058717,1,3,False,2,16.449,0.357
E.1.0.0,1097729,PB,Z374025,A618,No Disponible,2024-07-22 19:03:40.016,2024-07-22 19:03:40.456,T,4.601833,-74.076758,1,3,False,2,27.738,0.213
E.1.0.0,1097309,PB,Z374025,A618,No Disponible,2024-07-22 17:47:00.026,2024-07-22 17:47:00.066,T,4.577933,-74.179081,1,3,False,2,0.0,0.0
E.1.0.0,1095086,PB,Z374025,No Disponible,No Disponible,2024-07-22 08:38:00.313,2024-07-22 08:38:00.324,T,4.592628,-74.182292,1,3,False,2,0.0,0.0
E.1.0.0,1097421,PB,Z374025,A618,No Disponible,2024-07-22 18:08:20.016,2024-07-22 18:08:20.176,T,4.571800,-74.160039,1,3,False,2,6.742,-0.022
E.1.0.0,1097025,PB,Z374025,RET,No Disponible,2024-07-22 16:41:00.006,2024-07-22 16:41:00.247,T,4.577933,-74.179081,1,3,False,2,0.0,0.0
E.1.0.0,1095383,PB,Z374025,CAP,No Disponible,2024-07-22 09:41:40.026,2024-07-22 09:41:40.096,T,4.595403,-74.167269,1,3,False,2,3.629,0.079
E.1.0.0,1095721,PB,Z374025,CAP,No Disponible,2024-07-22 10:54:20.016,2024-07-22 10:54:20.246,T,4.596303,-74.080286,1,3,False,2,28.98,0.403
E.1.0.0,1095459,PB,Z374025,CAP,No Disponible,2024-07-22 09:58:20.051,2024-07-22 09:58:20.926,T,4.592525,-74.138542,1,3,False,2,0.0,0.0
E.1.0.0,1096846,PB,Z374025,RET,No Disponible,2024-07-22 15:57:40.026,2024-07-22 15:57:40.166,T,4.578828,-74.179406,1,3,False,2,11.445,0.324
E.1.0.0,1098192,PB,Z374025,H618,No Disponible,2024-07-22 20:27:20.006,2024-07-22 20:27:20.266,T,4.579447,-74.170361,1,3,False,2,28.234,-0.085
E.1.0.0,1097450,PB,Z374025,A618,No Disponible,2024-07-22 18:14:20.026,2024-07-22 18:14:20.186,T,4.570617,-74.152553,1,3,False,2,0.0,0.0
E.1.0.0,1095893,PB,Z374025,CAP,No Disponible,2024-07-22 11:32:40.141,2024-07-22 11:32:40.416,T,4.648628,-74.058125,1,3,False,2,5.449,-0.296
E.1.0.0,1097715,PB,Z374025,A618,No Disponible,2024-07-22 19:00:40.036,2024-07-22 19:00:40.366,T,4.596989,-74.079847,1,3,False,2,38.008,-0.014
E.1.0.0,1098606,PB,Z374025,No Disponible,No Disponible,2024-07-22 21:59:20.006,2024-07-22 21:59:20.116,T,4.593028,-74.182369,1,3,False,2,0.0,0.0
E.1.0.0,1095922,PB,Z374025,CAP,No Disponible,2024-07-22 11:38:20.016,2024-07-22 11:38:20.846,T,4.652000,-74.060300,1,3,False,2,0.0,0.0
