versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento
E.1.0.0,382302,PB,Z374104,RET,No Disponible,2024-04-19 08:04:17.803,2024-04-19 08:04:18.226,T,4.587306,-74.147950,2,3,False,2,EV12
E.1.0.0,384180,PB,Z374104,RET,No Disponible,2024-04-19 13:39:38.986,2024-04-19 13:39:39.336,T,4.587233,-74.147900,2,3,False,2,EV12
