versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento
E.1.0.0,382303,PB,Z374104,RET,No Disponible,2024-04-19 08:04:17.826,2024-04-19 08:04:18.816,T,4.587306,-74.147950,2,3,False,2,EV7
E.1.0.0,384181,PB,Z374104,RET,No Disponible,2024-04-19 13:39:39.006,2024-04-19 13:39:39.956,T,4.587233,-74.147900,2,3,False,2,EV7
