versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento
E.1.0.0,21682,PB,Z374104,H601,No Disponible,2024-04-23 17:52:09.056,2024-04-23 17:52:09.266,T,4.592703,-74.181386,2,3,False,2,EV14
E.1.0.0,22701,PB,Z374104,No Disponible,No Disponible,2024-04-23 22:35:06.016,2024-04-23 22:35:06.506,T,4.592519,-74.181625,2,3,False,2,EV14
