versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento
E.1.0.0,993850,PB,Z374025,No Disponible,No Disponible,2024-07-04 00:01:05.086,2024-07-04 00:01:05.326,T,4.592833,-74.181711,2,3,False,2,EV18
E.1.0.0,993858,PB,Z374025,No Disponible,No Disponible,2024-07-04 00:02:51.656,2024-07-04 00:02:51.876,T,4.592833,-74.181711,2,3,False,2,EV18
E.1.0.0,993866,PB,Z374025,No Disponible,No Disponible,2024-07-04 00:04:04.766,2024-07-04 00:04:10.426,T,4.592833,-74.181711,2,3,True,2,EV18
E.1.0.0,993872,PB,Z374025,No Disponible,No Disponible,2024-07-04 00:05:11.746,2024-07-04 00:05:11.866,T,4.592833,-74.181711,2,3,False,2,EV18
E.1.0.0,993878,PB,Z374025,No Disponible,No Disponible,2024-07-04 00:06:16.026,2024-07-04 00:06:16.356,T,4.592833,-74.181711,2,3,False,2,EV18
E.1.0.0,993885,PB,Z374025,No Disponible,No Disponible,2024-07-04 00:07:35.716,2024-07-04 00:07:36.156,T,4.592833,-74.181711,2,3,False,2,EV18
E.1.0.0,993892,PB,Z374025,No Disponible,No Disponible,2024-07-04 00:08:49.736,2024-07-04 00:08:49.826,T,4.592833,-74.181711,2,3,False,2,EV18
E.1.0.0,993902,PB,Z374025,No Disponible,No Disponible,2024-07-04 00:10:42.916,2024-07-04 00:10:43.096,T,4.592833,-74.181711,2,3,False,2,EV18
E.1.0.0,993908,PB,Z374025,No Disponible,No Disponible,2024-07-04 00:11:58.596,2024-07-04 00:11:59.046,T,4.592833,-74.181711,2,3,False,2,EV18
E.1.0.0,993917,PB,Z374025,No Disponible,No Disponible,2024-07-04 00:13:29.006,2024-07-04 00:13:29.026,T,4.592833,-74.181711,2,3,False,2,EV18
E.1.0.0,993931,PB,Z374025,No Disponible,No Disponible,2024-07-04 00:16:36.156,2024-07-04 00:16:36.356,T,4.592833,-74.181711,2,3,False,2,EV18
E.1.0.0,993942,PB,Z374025,No Disponible,No Disponible,2024-07-04 00:18:45.476,2024-07-04 00:18:45.576,T,4.592833,-74.181711,2,3,False,2,EV18
E.1.0.0,993952,PB,Z374025,No Disponible,No Disponible,2024-07-04 00:20:45.796,2024-07-04 00:20:46.296,T,4.592833,-74.181711,2,3,False,2,EV18
E.1.0.0,994162,PB,Z374025,No Disponible,No Disponible,2024-07-04 02:30:55.646,2024-07-04 02:30:58.913,T,4.592903,-74.181733,2,3,False,2,EV18
E.1.0.0,994485,PB,Z374025,L613,No Disponible,2024-07-04 03:49:11.604,2024-07-04 03:49:11.682,T,4.592903,-74.181733,2,3,False,2,EV18
E.1.0.0,994496,PB,Z374025,L613,No Disponible,2024-07-04 03:51:07.833,2024-07-04 03:51:07.972,T,4.592903,-74.181733,2,3,False,2,EV18
E.1.0.0,994538,PB,Z374025,L613,No Disponible,2024-07-04 04:00:22.072,2024-07-04 04:00:22.572,T,4.592903,-74.181733,2,3,False,2,EV18
E.1.0.0,994548,PB,Z374025,L613,No Disponible,2024-07-04 04:02:07.210,2024-07-04 04:02:07.590,T,4.592903,-74.181733,2,3,False,2,EV18
E.1.0.0,994555,PB,Z374025,L613,No Disponible,2024-07-04 04:03:08.598,2024-07-04 04:03:09.530,T,4.592903,-74.181733,2,3,False,2,EV18
E.1.0.0,994562,PB,Z374025,L613,No Disponible,2024-07-04 04:04:23.521,2024-07-04 04:04:23.930,T,4.592903,-74.181733,2,3,False,2,EV18
E.1.0.0,994569,PB,Z374025,L613,No Disponible,2024-07-04 04:05:23.870,2024-07-04 04:05:24.300,T,4.592903,-74.181733,2,3,False,2,EV18
E.1.0.0,994601,PB,Z374025,L613,No Disponible,2024-07-04 04:12:16.920,2024-07-04 04:12:17.020,T,4.592569,-74.180756,2,3,False,2,EV18
E.1.0.0,994949,PB,Z374025,H613,No Disponible,2024-07-04 05:18:51.676,2024-07-04 05:18:52.086,T,4.556756,-74.085786,2,3,False,2,EV18
E.1.0.0,994959,PB,Z374025,H613,No Disponible,2024-07-04 05:20:16.186,2024-07-04 05:20:16.356,T,4.556508,-74.087769,2,3,False,2,EV18
E.1.0.0,995460,PB,Z374025,L613,No Disponible,2024-07-04 06:41:49.375,2024-07-04 06:41:49.455,T,4.592619,-74.180994,2,3,False,2,EV18
E.1.0.0,995561,PB,Z374025,L613,No Disponible,2024-07-04 07:05:46.539,2024-07-04 07:05:46.774,T,4.592581,-74.180744,2,3,False,2,EV18
E.1.0.0,995631,PB,Z374025,L613,No Disponible,2024-07-04 07:17:17.474,2024-07-04 07:17:17.914,T,4.589836,-74.167331,2,3,False,2,EV18
E.1.0.0,995835,PB,Z374025,L613,No Disponible,2024-07-04 07:50:41.366,2024-07-04 07:50:41.446,T,4.560217,-74.138589,2,3,False,2,EV18
E.1.0.0,995958,PB,Z374025,L613,No Disponible,2024-07-04 08:09:14.376,2024-07-04 08:09:14.636,T,4.554103,-74.113194,2,3,False,2,EV18
E.1.0.0,996155,PB,Z374025,H613,No Disponible,2024-07-04 08:42:43.816,2024-07-04 08:42:44.076,T,4.551917,-74.085600,2,3,False,2,EV18
E.1.0.0,996223,PB,Z374025,H613,No Disponible,2024-07-04 08:53:34.272,2024-07-04 08:53:34.524,T,4.549258,-74.092575,2,3,False,2,EV18
E.1.0.0,996281,PB,Z374025,H613,No Disponible,2024-07-04 09:01:56.746,2024-07-04 09:01:56.826,T,4.550706,-74.108044,2,3,False,2,EV18
E.1.0.0,996687,PB,Z374025,H613,No Disponible,2024-07-04 10:09:25.066,2024-07-04 10:09:25.285,T,4.592497,-74.181239,2,3,False,2,EV18
E.1.0.0,996696,PB,Z374025,H613,No Disponible,2024-07-04 10:10:45.037,2024-07-04 10:10:45.516,T,4.592542,-74.181078,2,3,False,2,EV18
E.1.0.0,996705,PB,Z374025,L636,No Disponible,2024-07-04 10:12:15.156,2024-07-04 10:12:15.606,T,4.592542,-74.181078,2,3,False,2,EV18
E.1.0.0,996715,PB,Z374025,L613,No Disponible,2024-07-04 10:13:41.187,2024-07-04 10:13:41.456,T,4.592542,-74.181078,2,3,False,2,EV18
E.1.0.0,996851,PB,Z374025,L613,No Disponible,2024-07-04 10:37:10.016,2024-07-04 10:37:10.326,T,4.567961,-74.145181,2,3,False,2,EV18
E.1.0.0,996891,PB,Z374025,L613,No Disponible,2024-07-04 10:44:56.116,2024-07-04 10:44:56.336,T,4.563192,-74.142011,2,3,False,2,EV18
E.1.0.0,997053,PB,Z374025,L613,No Disponible,2024-07-04 11:13:19.067,2024-07-04 11:13:19.126,T,4.553192,-74.115069,2,3,False,2,EV18
E.1.0.0,997523,PB,Z374025,H613,No Disponible,2024-07-04 12:36:20.986,2024-07-04 12:36:21.226,T,4.589008,-74.161153,2,3,False,2,EV18
E.1.0.0,997560,PB,Z374025,H613,No Disponible,2024-07-04 12:42:23.446,2024-07-04 12:42:23.466,T,4.587769,-74.166919,2,3,False,2,EV18
E.1.0.0,997635,PB,Z374025,H613,No Disponible,2024-07-04 12:55:01.326,2024-07-04 12:55:02.106,T,4.592642,-74.180975,2,3,False,2,EV18
E.1.0.0,998223,PB,Z374025,L613,No Disponible,2024-07-04 14:41:57.705,2024-07-04 14:41:57.956,T,4.557661,-74.084614,2,3,False,2,EV18
E.1.0.0,998406,PB,Z374025,H613,No Disponible,2024-07-04 15:14:49.856,2024-07-04 15:14:49.876,T,4.557800,-74.120942,2,3,False,2,EV18
E.1.0.0,998480,PB,Z374025,H613,No Disponible,2024-07-04 15:27:09.076,2024-07-04 15:27:09.236,T,4.559678,-74.137975,2,3,False,2,EV18
E.1.0.0,998487,PB,Z374025,H613,No Disponible,2024-07-04 15:28:27.236,2024-07-04 15:28:27.466,T,4.560408,-74.138583,2,3,False,2,EV18
E.1.0.0,998623,PB,Z374025,H613,No Disponible,2024-07-04 15:52:59.906,2024-07-04 15:53:00.006,T,4.588922,-74.161125,2,3,False,2,EV18
E.1.0.0,998725,PB,Z374025,H613,No Disponible,2024-07-04 16:10:09.126,2024-07-04 16:10:09.166,T,4.592561,-74.181111,2,3,False,2,EV18
E.1.0.0,998759,PB,Z374025,H613,No Disponible,2024-07-04 16:17:23.079,2024-07-04 16:17:23.300,T,4.592561,-74.181111,2,3,False,2,EV18
E.1.0.0,999473,PB,Z374025,A601,No Disponible,2024-07-04 18:41:37.976,2024-07-04 18:41:38.036,T,4.630950,-74.064300,2,3,False,2,EV18
E.1.0.0,999509,PB,Z374025,A601,No Disponible,2024-07-04 18:48:49.646,2024-07-04 18:48:49.696,T,4.649853,-74.056992,2,3,False,2,EV18
E.1.0.0,999525,PB,Z374025,H601,No Disponible,2024-07-04 18:51:53.196,2024-07-04 18:51:53.286,T,4.652578,-74.061253,2,3,False,2,EV18
E.1.0.0,999635,PB,Z374025,H601,No Disponible,2024-07-04 19:10:11.846,2024-07-04 19:10:11.956,T,4.622361,-74.068050,2,3,False,2,EV18
E.1.0.0,999683,PB,Z374025,H601,No Disponible,2024-07-04 19:19:25.146,2024-07-04 19:19:25.156,T,4.604150,-74.075594,2,3,False,2,EV18
E.1.0.0,999997,PB,Z374025,H601,No Disponible,2024-07-04 20:16:17.974,2024-07-04 20:16:18.154,T,4.599711,-74.161475,2,3,False,2,EV18
E.1.0.0,1000024,PB,Z374025,H601,No Disponible,2024-07-04 20:20:51.076,2024-07-04 20:20:51.216,T,4.591183,-74.161531,2,3,False,2,EV18
E.1.0.0,1000034,PB,Z374025,H601,No Disponible,2024-07-04 20:22:39.556,2024-07-04 20:22:39.706,T,4.590517,-74.161481,2,3,False,2,EV18
E.1.0.0,1000044,PB,Z374025,H601,No Disponible,2024-07-04 20:24:09.695,2024-07-04 20:24:10.015,T,4.590103,-74.161425,2,3,False,2,EV18
E.1.0.0,1000144,PB,Z374025,No Disponible,No Disponible,2024-07-04 20:43:35.336,2024-07-04 20:43:35.466,T,4.592606,-74.181542,2,3,False,2,EV18
E.1.0.0,1000166,PB,Z374025,No Disponible,No Disponible,2024-07-04 20:47:46.025,2024-07-04 20:47:46.195,T,4.592606,-74.181542,2,3,False,2,EV18
E.1.0.0,1000186,PB,Z374025,No Disponible,No Disponible,2024-07-04 20:51:52.656,2024-07-04 20:51:52.706,T,4.592606,-74.181542,2,3,False,2,EV18
E.1.0.0,1000194,PB,Z374025,No Disponible,No Disponible,2024-07-04 20:53:04.996,2024-07-04 20:53:05.486,T,4.592606,-74.181542,2,3,False,2,EV18
E.1.0.0,1000201,PB,Z374025,No Disponible,No Disponible,2024-07-04 20:54:12.206,2024-07-04 20:54:12.696,T,4.592833,-74.181767,2,3,False,2,EV18
E.1.0.0,1000209,PB,Z374025,No Disponible,No Disponible,2024-07-04 20:55:33.796,2024-07-04 20:55:33.906,T,4.592833,-74.181767,2,3,False,2,EV18
E.1.0.0,1000216,PB,Z374025,No Disponible,No Disponible,2024-07-04 20:56:59.386,2024-07-04 20:56:59.476,T,4.592833,-74.181767,2,3,False,2,EV18
