versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento
E.1.0.0,53471,PB,Z374020,H617,No Disponible,2024-04-16 13:54:41.516,2024-04-16 13:54:50.506,T,4.583717,-74.088867,2,3,True,2,EV17
E.1.0.0,55462,PB,Z374020,EM,No Disponible,2024-04-16 19:38:06.571,2024-04-16 19:38:21.821,T,4.592642,-74.181008,2,3,True,2,EV17
E.1.0.0,56429,PB,Z374020,EM,No Disponible,2024-04-16 22:51:30.996,2024-04-16 22:51:34.126,T,4.593214,-74.182317,2,3,False,2,EV17
