versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento,porcentajeCargaBaterias
E.1.0.0,100193,PB,Z374020,No Disponible,No Disponible,2024-04-23 22:10:37.476,2024-04-23 22:10:37.486,T,4.592919,-74.181547,2,3,False,2,EV20,47.0
