versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,temperaturaMotor,presionAceiteMotor,velocidadVehiculo,aceleracionVehiculo,revolucionesMotor,estadoDesgasteFrenos,kilometrosOdometro,consumoCombustible,nivelTanqueCombustible,consumoEnergia,regeneracionEnergia,nivelRestanteEnergia,porcentajeEnergiaGenerada,temperaturaSts,usoCpuSts,memRamSts,memDiscoSts,temperaturaBaterias,sentidoMarcha
E.1.0.0,1030060,PB,Z374025,No Disponible,No Disponible,2024-07-10 00:00:00.056,2024-07-10 00:00:00.956,T,4.592625,-74.182025,1,3,False,2,35.0,-1,0.0,0.0,0.0,19.0,102197.17,-1,-1,79596,50558,87.0,63.52,44.0,28,21,93.0,31.0,0
E.1.0.0,1030064,PB,Z374025,No Disponible,No Disponible,2024-07-10 00:01:00.036,2024-07-10 00:01:00.656,T,4.592625,-74.182025,1,3,False,2,35.0,-1,0.0,0.0,0.0,19.0,102197.17,-1,-1,79596,50558,88.0,63.52,44.0,34,21,93.0,31.0,0
E.1.0.0,1030068,PB,Z374025,No Disponible,No Disponible,2024-07-10 00:02:00.026,2024-07-10 00:02:00.576,T,4.592625,-74.182025,1,3,False,2,35.0,-1,0.0,0.0,0.0,19.0,102197.17,-1,-1,79596,50558,88.0,63.52,44.0,28,20,93.0,31.0,0
E.1.0.0,1030072,PB,Z374025,No Disponible,No Disponible,2024-07-10 00:03:00.026,2024-07-10 00:03:00.766,T,4.592625,-74.182025,1,3,False,2,35.0,-1,0.0,0.0,0.0,19.0,102197.17,-1,-1,79596,50558,89.0,63.52,44.0,28,20,93.0,31.0,0
E.1.0.0,1030076,PB,Z374025,No Disponible,No Disponible,2024-07-10 00:04:00.016,2024-07-10 00:04:00.676,T,4.592625,-74.182025,1,3,False,2,35.0,-1,0.0,0.0,0.0,19.0,102197.17,-1,-1,79596,50558,89.0,63.52,44.0,27,20,93.0,31.0,0
E.1.0.0,1030080,PB,Z374025,No Disponible,No Disponible,2024-07-10 00:05:00.026,2024-07-10 00:05:00.766,T,4.592625,-74.182025,1,3,False,2,35.0,-1,0.0,0.0,0.0,19.0,102197.17,-1,-1,79596,50558,89.0,63.52,44.0,33,20,93.0,31.0,0
E.1.0.0,1030084,PB,Z374025,No Disponible,No Disponible,2024-07-10 00:06:00.056,2024-07-10 00:06:00.656,T,4.592625,-74.182025,1,3,False,2,35.0,-1,0.0,0.0,0.0,19.0,102197.17,-1,-1,79596,50558,90.0,63.52,44.0,28,20,93.0,32.0,0
E.1.0.0,1030088,PB,Z374025,No Disponible,No Disponible,2024-07-10 00:07:00.036,2024-07-10 00:07:00.716,T,4.592625,-74.182025,1,3,False,2,35.0,-1,0.0,0.0,0.0,19.0,102197.17,-1,-1,79596,50558,90.0,63.52,44.0,28,20,93.0,32.0,0
E.1.0.0,1030092,PB,Z374025,No Disponible,No Disponible,2024-07-10 00:08:00.026,2024-07-10 00:08:00.736,T,4.592625,-74.182025,1,3,False,2,35.0,-1,0.0,0.0,0.0,19.0,102197.17,-1,-1,79596,50558,90.0,63.52,44.0,29,20,93.0,32.0,0
E.1.0.0,1030096,PB,Z374025,No Disponible,No Disponible,2024-07-10 00:09:00.056,2024-07-10 00:09:00.636,T,4.592625,-74.182025,1,3,False,2,35.0,-1,0.0,0.0,0.0,19.0,102197.17,-1,-1,79596,50558,91.0,63.52,44.0,44,20,93.0,32.0,0
E.1.0.0,1030100,PB,Z374025,No Disponible,No Disponible,2024-07-10 00:10:00.036,2024-07-10 00:10:00.756,T,4.592625,-74.182025,1,3,False,2,35.0,-1,0.0,0.0,0.0,19.0,102197.17,-1,-1,79596,50558,91.0,63.52,44.0,31,20,93.0,32.0,0
E.1.0.0,1030104,PB,Z374025,No Disponible,No Disponible,2024-07-10 00:11:00.034,2024-07-10 00:11:00.974,T,4.592625,-74.182025,1,3,False,2,35.0,-1,0.0,0.0,0.0,19.0,102197.17,-1,-1,79596,50558,91.0,63.52,44.0,28,20,93.0,32.0,0
E.1.0.0,1030108,PB,Z374025,No Disponible,No Disponible,2024-07-10 00:12:00.034,2024-07-10 00:12:00.714,T,4.592625,-74.182025,1,3,False,2,35.0,-1,0.0,0.0,0.0,19.0,102197.17,-1,-1,79596,50558,92.0,63.52,44.0,28,20,93.0,32.0,0
E.1.0.0,1030112,PB,Z374025,No Disponible,No Disponible,2024-07-10 00:13:00.054,2024-07-10 00:13:00.574,T,4.592625,-74.182025,1,3,False,2,35.0,-1,0.0,0.0,0.0,19.0,102197.17,-1,-1,79596,50558,92.0,63.52,44.0,28,20,93.0,32.0,0
E.1.0.0,1030116,PB,Z374025,No Disponible,No Disponible,2024-07-10 00:14:00.054,2024-07-10 00:14:00.914,T,4.592625,-74.182025,1,3,False,2,35.0,-1,0.0,0.0,0.0,19.0,102197.17,-1,-1,79596,50558,93.0,63.52,44.0,30,20,93.0,32.0,0
E.1.0.0,1030120,PB,Z374025,No Disponible,No Disponible,2024-07-10 00:15:00.034,2024-07-10 00:15:00.624,T,4.592625,-74.182025,1,3,False,2,35.0,-1,0.0,0.0,0.0,19.0,102197.17,-1,-1,79596,50558,93.0,63.52,44.0,29,20,93.0,32.0,0
E.1.0.0,1030124,PB,Z374025,No Disponible,No Disponible,2024-07-10 00:16:00.016,2024-07-10 00:16:01.016,T,4.592625,-74.182025,1,3,False,2,35.0,-1,0.0,0.0,0.0,19.0,102197.17,-1,-1,79596,50558,93.0,63.52,44.0,27,20,93.0,32.0,0
E.1.0.0,1030128,PB,Z374025,No Disponible,No Disponible,2024-07-10 00:17:00.026,2024-07-10 00:17:00.726,T,4.592625,-74.182025,1,3,False,2,35.0,-1,0.0,0.0,0.0,19.0,102197.17,-1,-1,79596,50558,94.0,63.52,44.0,28,20,93.0,32.0,0
E.1.0.0,1030132,PB,Z374025,No Disponible,No Disponible,2024-07-10 00:18:00.056,2024-07-10 00:18:00.616,T,4.592625,-74.182025,1,3,False,2,35.0,-1,0.0,0.0,0.0,19.0,102197.17,-1,-1,79596,50558,94.0,63.52,44.0,33,20,93.0,32.0,0
E.1.0.0,1030136,PB,Z374025,No Disponible,No Disponible,2024-07-10 00:19:00.036,2024-07-10 00:19:00.916,T,4.592625,-74.182025,1,3,False,2,35.0,-1,0.0,0.0,0.0,19.0,102197.17,-1,-1,79596,50558,94.0,63.52,44.0,28,20,93.0,32.0,0
E.1.0.0,1030140,PB,Z374025,No Disponible,No Disponible,2024-07-10 00:20:00.016,2024-07-10 00:20:00.576,T,4.592625,-74.182025,1,3,False,2,35.0,-1,0.0,0.0,0.0,19.0,102197.17,-1,-1,79596,50558,94.0,63.52,44.0,28,19,93.0,32.0,0
E.1.0.0,1030144,PB,Z374025,No Disponible,No Disponible,2024-07-10 00:21:00.036,2024-07-10 00:21:00.916,T,4.592625,-74.182025,1,3,False,2,35.0,-1,0.0,0.0,0.0,19.0,102197.17,-1,-1,79596,50558,94.0,63.52,44.0,28,19,93.0,32.0,0
E.1.0.0,1030148,PB,Z374025,No Disponible,No Disponible,2024-07-10 00:22:00.056,2024-07-10 00:22:00.726,T,4.592625,-74.182025,1,3,False,2,35.0,-1,0.0,0.0,0.0,19.0,102197.17,-1,-1,79596,50558,94.0,63.52,44.0,28,19,93.0,32.0,0
E.1.0.0,1030152,PB,Z374025,No Disponible,No Disponible,2024-07-10 00:23:00.036,2024-07-10 00:23:00.616,T,4.592625,-74.182025,1,3,False,2,35.0,-1,0.0,0.0,0.0,19.0,102197.17,-1,-1,79596,50558,94.0,63.52,44.0,28,19,93.0,32.0,0
E.1.0.0,1030156,PB,Z374025,No Disponible,No Disponible,2024-07-10 00:24:00.036,2024-07-10 00:24:00.926,T,4.592625,-74.182025,1,3,False,2,35.0,-1,0.0,0.0,0.0,19.0,102197.17,-1,-1,79596,50558,94.0,63.52,44.0,30,19,93.0,32.0,0
E.1.0.0,1030160,PB,Z374025,No Disponible,No Disponible,2024-07-10 00:25:00.036,2024-07-10 00:25:00.686,T,4.592625,-74.182025,1,3,False,2,35.0,-1,0.0,0.0,0.0,19.0,102197.17,-1,-1,79596,50558,94.0,63.52,44.0,43,19,93.0,32.0,0
E.1.0.0,1030164,PB,Z374025,No Disponible,No Disponible,2024-07-10 00:26:00.026,2024-07-10 00:26:00.856,T,4.592625,-74.182025,1,3,False,2,35.0,-1,0.0,0.0,0.0,19.0,102197.17,-1,-1,79596,50558,94.0,63.52,44.0,28,19,93.0,32.0,0
E.1.0.0,1030168,PB,Z374025,No Disponible,No Disponible,2024-07-10 00:27:00.046,2024-07-10 00:27:00.976,T,4.592625,-74.182025,1,3,False,2,35.0,-1,0.0,0.0,0.0,19.0,102197.17,-1,-1,79596,50558,94.0,63.52,44.0,27,19,93.0,32.0,0
E.1.0.0,1030172,PB,Z374025,No Disponible,No Disponible,2024-07-10 00:28:00.056,2024-07-10 00:28:00.986,T,4.592625,-74.182025,1,3,False,2,35.0,-1,0.0,0.0,0.0,19.0,102197.17,-1,-1,79596,50558,94.0,63.52,43.0,39,19,93.0,32.0,0
E.1.0.0,1030176,PB,Z374025,No Disponible,No Disponible,2024-07-10 00:29:00.046,2024-07-10 00:29:00.726,T,4.592625,-74.182025,1,3,False,2,35.0,-1,0.0,0.0,0.0,19.0,102197.17,-1,-1,79596,50558,94.0,63.52,44.0,30,19,93.0,32.0,0
E.1.0.0,1030180,PB,Z374025,No Disponible,No Disponible,2024-07-10 00:30:00.036,2024-07-10 00:30:00.586,T,4.592625,-74.182025,1,3,False,2,35.0,-1,0.0,0.0,0.0,19.0,102197.17,-1,-1,79596,50558,94.0,63.52,44.0,31,19,93.0,32.0,0
E.1.0.0,1030184,PB,Z374025,No Disponible,No Disponible,2024-07-10 00:31:00.036,2024-07-10 00:31:00.986,T,4.592625,-74.182025,1,3,False,2,35.0,-1,0.0,0.0,0.0,19.0,102197.17,-1,-1,79596,50558,94.0,63.52,44.0,29,19,93.0,32.0,0
E.1.0.0,1030188,PB,Z374025,No Disponible,No Disponible,2024-07-10 00:32:00.036,2024-07-10 00:32:00.696,T,4.592625,-74.182025,1,3,False,2,35.0,-1,0.0,0.0,0.0,19.0,102197.17,-1,-1,79596,50558,94.0,63.52,44.0,28,19,93.0,32.0,0
E.1.0.0,1030192,PB,Z374025,No Disponible,No Disponible,2024-07-10 00:33:00.026,2024-07-10 00:33:00.936,T,4.592625,-74.182025,1,3,False,2,35.0,-1,0.0,0.0,0.0,19.0,102197.17,-1,-1,79596,50558,94.0,63.52,43.0,29,19,93.0,32.0,0
E.1.0.0,1030196,PB,Z374025,No Disponible,No Disponible,2024-07-10 00:34:00.056,2024-07-10 00:34:00.996,T,4.592625,-74.182025,1,3,False,2,35.0,-1,0.0,0.0,0.0,19.0,102197.17,-1,-1,79596,50558,94.0,63.52,43.0,29,19,93.0,32.0,0
E.1.0.0,1030200,PB,Z374025,No Disponible,No Disponible,2024-07-10 00:35:00.046,2024-07-10 00:35:00.916,T,4.592625,-74.182025,1,3,False,2,35.0,-1,0.0,0.0,0.0,19.0,102197.17,-1,-1,79596,50558,94.0,63.52,44.0,29,19,93.0,33.0,0
