versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,temperaturaMotor,presionAceiteMotor,velocidadVehiculo,aceleracionVehiculo,revolucionesMotor,estadoDesgasteFrenos,kilometrosOdometro,consumoCombustible,nivelTanqueCombustible,consumoEnergia,regeneracionEnergia,nivelRestanteEnergia,porcentajeEnergiaGenerada,temperaturaSts,usoCpuSts,memRamSts,memDiscoSts,temperaturaBaterias,sentidoMarcha
E.1.0.0,360219,PB,Z374104,EM,No Disponible,2024-04-16 00:00:00.036,2024-04-16 00:00:00.917,T,4.592678,-74.181842,1,3,False,2,41.0,-1,0.0,0.0,0.0,26.0,79939.835,-1,-1,63821,39534,100.0,61.95,45.0,36,14,92.0,35.0,0
E.1.0.0,360228,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:20:00.037,2024-04-16 02:20:00.797,T,4.592706,-74.181731,1,3,False,2,35.0,-1,0.0,0.0,0.0,26.0,79939.835,-1,-1,63821,39534,100.0,61.95,29.0,55,10,92.0,33.0,0
E.1.0.0,360232,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:21:00.047,2024-04-16 02:21:00.707,T,4.592706,-74.181731,1,3,False,2,35.0,-1,0.0,0.0,0.0,26.0,79939.835,-1,-1,63821,39534,100.0,61.95,29.0,55,10,92.0,33.0,0
E.1.0.0,360236,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:22:00.026,2024-04-16 02:22:00.976,T,4.592706,-74.181731,1,3,False,2,35.0,-1,0.0,0.0,0.0,26.0,79939.835,-1,-1,63821,39534,100.0,61.95,29.0,55,10,92.0,33.0,0
E.1.0.0,360240,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:23:00.096,2024-04-16 02:23:01.288,T,4.592706,-74.181731,1,3,False,2,35.0,-1,0.0,0.0,0.0,26.0,79939.835,-1,-1,63821,39534,100.0,61.95,30.0,27,30,93.0,33.0,0
E.1.0.0,360244,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:24:00.276,2024-04-16 02:24:01.742,T,4.592706,-74.181731,1,3,False,2,35.0,-1,0.0,0.0,0.0,26.0,79939.835,-1,-1,63821,39534,100.0,61.95,31.0,27,29,93.0,33.0,0
E.1.0.0,360248,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:25:00.482,2024-04-16 02:25:02.766,T,4.592706,-74.181731,1,3,False,2,35.0,-1,0.0,0.0,0.0,26.0,79939.835,-1,-1,63821,39534,100.0,61.95,31.0,29,29,93.0,33.0,0
E.1.0.0,360252,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:26:00.116,2024-04-16 02:26:01.221,T,4.592706,-74.181731,1,3,False,2,35.0,-1,0.0,0.0,0.0,26.0,79939.835,-1,-1,63821,39534,100.0,61.95,31.0,27,29,93.0,33.0,0
E.1.0.0,360256,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:27:00.426,2024-04-16 02:27:04.045,T,4.592706,-74.181731,1,3,False,2,35.0,-1,0.0,0.0,0.0,26.0,79939.835,-1,-1,63821,39534,100.0,61.95,32.0,28,28,93.0,33.0,0
E.1.0.0,360260,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:28:00.034,2024-04-16 02:28:01.171,T,4.592706,-74.181731,1,3,False,2,35.0,-1,0.0,0.0,0.0,26.0,79939.835,-1,-1,63821,39534,100.0,61.95,32.0,28,28,93.0,33.0,0
E.1.0.0,360264,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:29:00.697,2024-04-16 02:29:01.033,T,4.592706,-74.181731,1,3,False,2,35.0,-1,0.0,0.0,0.0,26.0,79939.835,-1,-1,63821,39534,100.0,61.95,32.0,30,28,93.0,33.0,0
E.1.0.0,360268,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:30:01.488,2024-04-16 02:30:02.755,T,4.592706,-74.181731,1,3,False,2,35.0,-1,0.0,0.0,0.0,26.0,79939.835,-1,-1,63821,39534,100.0,61.95,32.0,27,28,93.0,33.0,0
E.1.0.0,360272,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:31:00.254,2024-04-16 02:31:01.259,T,4.592706,-74.181731,1,3,False,2,35.0,-1,0.0,0.0,0.0,26.0,79939.835,-1,-1,63821,39534,100.0,61.95,32.0,27,28,93.0,33.0,0
E.1.0.0,360276,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:32:00.156,2024-04-16 02:32:01.497,T,4.592706,-74.181731,1,3,False,2,35.0,-1,0.0,0.0,0.0,26.0,79939.835,-1,-1,63821,39534,100.0,61.95,32.0,26,28,93.0,33.0,0
