versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento,peso,temperaturaCabina,estimacionOcupacionSuben,estimacionOcupacionBajan,estimacionOcupacionAbordo
E.1.0.0,360455,PB,Z374104,RET,No Disponible,2024-04-16 03:15:25.046,2024-04-16 03:15:25.406,T,4.592706,-74.181731,2,3,False,2,EV1,-1,19.0,-1,-1,-1
E.1.0.0,360678,PB,Z374104,L636,No Disponible,2024-04-16 04:00:40.806,2024-04-16 04:00:41.116,T,4.584944,-74.147953,2,3,False,2,EV1,-1,19.0,1,0,1
E.1.0.0,360730,PB,Z374104,L636,No Disponible,2024-04-16 04:08:54.706,2024-04-16 04:08:55.076,T,4.592439,-74.127903,2,3,False,2,EV1,-1,19.0,0,0,1
E.1.0.0,360790,PB,Z374104,L636,No Disponible,2024-04-16 04:19:14.286,2024-04-16 04:19:14.336,T,4.567286,-74.115844,2,3,False,2,EV1,-1,19.0,1,0,2
E.1.0.0,360804,PB,Z374104,L636,No Disponible,2024-04-16 04:21:24.336,2024-04-16 04:21:24.396,T,4.563803,-74.110594,2,3,False,2,EV1,-1,19.0,1,0,3
E.1.0.0,360834,PB,Z374104,L636,No Disponible,2024-04-16 04:27:06.626,2024-04-16 04:27:07.016,T,4.575383,-74.094775,2,3,False,2,EV1,-1,19.0,0,0,3
E.1.0.0,360877,PB,Z374104,H636,No Disponible,2024-04-16 04:34:48.726,2024-04-16 04:34:48.876,T,4.562986,-74.083722,2,3,False,2,EV1,-1,19.0,4,0,7
E.1.0.0,360885,PB,Z374104,H636,No Disponible,2024-04-16 04:35:41.256,2024-04-16 04:35:41.346,T,4.564553,-74.083864,2,3,False,2,EV1,-1,19.0,1,0,8
E.1.0.0,360893,PB,Z374104,H636,No Disponible,2024-04-16 04:36:50.496,2024-04-16 04:36:51.006,T,4.566450,-74.083339,2,3,False,2,EV1,-1,19.0,7,0,15
E.1.0.0,360900,PB,Z374104,H636,No Disponible,2024-04-16 04:37:42.036,2024-04-16 04:37:42.056,T,4.568636,-74.084944,2,3,False,2,EV1,-1,19.0,2,0,17
