versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento
E.1.0.0,353941,PB,Z374104,No Disponible,No Disponible,2024-04-15 03:59:11.916,2024-04-15 03:59:12.166,T,4.593097,-74.182442,2,3,False,2,EV8
E.1.0.0,353946,PB,Z374104,No Disponible,No Disponible,2024-04-15 03:59:45.786,2024-04-15 03:59:46.106,T,4.593097,-74.182442,2,3,False,2,EV8
E.1.0.0,353966,PB,Z374104,RET,No Disponible,2024-04-15 04:03:13.191,2024-04-15 04:03:13.461,T,4.593097,-74.182442,2,3,False,2,EV8
E.1.0.0,353982,PB,Z374104,RET,No Disponible,2024-04-15 04:05:51.751,2024-04-15 04:05:51.991,T,4.593097,-74.182442,2,3,False,2,EV8
E.1.0.0,354002,PB,Z374104,RET,No Disponible,2024-04-15 04:09:25.730,2024-04-15 04:09:26.121,T,4.593097,-74.182442,2,3,False,2,EV8
E.1.0.0,354017,PB,Z374104,RET,No Disponible,2024-04-15 04:12:44.236,2024-04-15 04:12:44.526,T,4.592567,-74.180717,2,3,False,2,EV8
E.1.0.0,354027,PB,Z374104,RET,No Disponible,2024-04-15 04:14:50.376,2024-04-15 04:14:50.776,T,4.594742,-74.175569,2,3,False,2,EV8
E.1.0.0,354691,PB,Z374104,H636,No Disponible,2024-04-15 06:15:57.636,2024-04-15 06:15:58.026,T,4.594025,-74.134228,2,3,False,2,EV8
E.1.0.0,354709,PB,Z374104,H636,No Disponible,2024-04-15 06:19:28.476,2024-04-15 06:19:28.926,T,4.592642,-74.138236,2,3,False,2,EV8
E.1.0.0,354718,PB,Z374104,H636,No Disponible,2024-04-15 06:21:03.126,2024-04-15 06:21:03.146,T,4.590250,-74.141825,2,3,False,2,EV8
E.1.0.0,354767,PB,Z374104,RET,No Disponible,2024-04-15 06:30:51.926,2024-04-15 06:30:52.406,T,4.586833,-74.147861,2,3,False,2,EV8
E.1.0.0,354858,PB,Z374104,RET,No Disponible,2024-04-15 06:52:44.026,2024-04-15 06:52:44.166,T,4.587083,-74.147886,2,3,False,2,EV8
E.1.0.0,354863,PB,Z374104,RET,No Disponible,2024-04-15 06:53:38.596,2024-04-15 06:53:38.656,T,4.587383,-74.148000,2,3,False,2,EV8
E.1.0.0,354870,PB,Z374104,L636,No Disponible,2024-04-15 06:54:58.549,2024-04-15 06:54:58.699,T,4.587981,-74.149844,2,3,False,2,EV8
E.1.0.0,354894,PB,Z374104,L636,No Disponible,2024-04-15 06:57:48.959,2024-04-15 06:57:48.979,T,4.587236,-74.147964,2,3,False,2,EV8
E.1.0.0,354916,PB,Z374104,L636,No Disponible,2024-04-15 07:00:51.737,2024-04-15 07:00:51.796,T,4.588883,-74.145303,2,3,False,2,EV8
E.1.0.0,354929,PB,Z374104,L636,No Disponible,2024-04-15 07:03:26.256,2024-04-15 07:03:26.306,T,4.589997,-74.142128,2,3,False,2,EV8
E.1.0.0,354947,PB,Z374104,L636,No Disponible,2024-04-15 07:06:45.135,2024-04-15 07:06:45.185,T,4.590669,-74.138889,2,3,False,2,EV8
E.1.0.0,354960,PB,Z374104,L636,No Disponible,2024-04-15 07:08:27.215,2024-04-15 07:08:27.255,T,4.590986,-74.138508,2,3,False,2,EV8
E.1.0.0,354967,PB,Z374104,L636,No Disponible,2024-04-15 07:09:40.805,2024-04-15 07:09:41.146,T,4.590986,-74.138508,2,3,False,2,EV8
E.1.0.0,354979,PB,Z374104,L636,No Disponible,2024-04-15 07:12:13.606,2024-04-15 07:12:22.620,T,4.591242,-74.137058,2,3,True,2,EV8
E.1.0.0,355005,PB,Z374104,L636,No Disponible,2024-04-15 07:17:45.744,2024-04-15 07:17:46.014,T,4.592297,-74.135806,2,3,False,2,EV8
E.1.0.0,355016,PB,Z374104,L636,No Disponible,2024-04-15 07:19:15.766,2024-04-15 07:19:16.046,T,4.593425,-74.135572,2,3,False,2,EV8
E.1.0.0,355029,PB,Z374104,L636,No Disponible,2024-04-15 07:21:14.306,2024-04-15 07:21:14.776,T,4.593789,-74.132431,2,3,False,2,EV8
E.1.0.0,355045,PB,Z374104,L636,No Disponible,2024-04-15 07:23:28.906,2024-04-15 07:23:29.186,T,4.591111,-74.126217,2,3,False,2,EV8
E.1.0.0,355060,PB,Z374104,L636,No Disponible,2024-04-15 07:25:16.746,2024-04-15 07:25:17.276,T,4.587936,-74.126042,2,3,False,2,EV8
E.1.0.0,355095,PB,Z374104,L636,No Disponible,2024-04-15 07:31:39.096,2024-04-15 07:31:39.156,T,4.572333,-74.125633,2,3,False,2,EV8
E.1.0.0,355151,PB,Z374104,L636,No Disponible,2024-04-15 07:40:04.496,2024-04-15 07:40:04.586,T,4.563689,-74.108642,2,3,False,2,EV8
E.1.0.0,355175,PB,Z374104,L636,No Disponible,2024-04-15 07:44:14.586,2024-04-15 07:44:14.706,T,4.566986,-74.102378,2,3,False,2,EV8
E.1.0.0,355194,PB,Z374104,L636,No Disponible,2024-04-15 07:47:07.266,2024-04-15 07:47:07.336,T,4.571444,-74.098400,2,3,False,2,EV8
E.1.0.0,355208,PB,Z374104,L636,No Disponible,2024-04-15 07:49:31.426,2024-04-15 07:49:31.536,T,4.574933,-74.095211,2,3,False,2,EV8
E.1.0.0,355234,PB,Z374104,L636,No Disponible,2024-04-15 07:53:39.096,2024-04-15 07:53:39.186,T,4.572353,-74.091350,2,3,False,2,EV8
E.1.0.0,355255,PB,Z374104,L636,No Disponible,2024-04-15 07:56:31.446,2024-04-15 07:56:31.686,T,4.569300,-74.085878,2,3,False,2,EV8
E.1.0.0,355316,PB,Z374104,H636,No Disponible,2024-04-15 08:09:21.356,2024-04-15 08:09:21.486,T,4.562217,-74.083433,2,3,False,2,EV8
E.1.0.0,355327,PB,Z374104,H636,No Disponible,2024-04-15 08:11:25.656,2024-04-15 08:11:25.826,T,4.562217,-74.083433,2,3,False,2,EV8
E.1.0.0,355335,PB,Z374104,H636,No Disponible,2024-04-15 08:12:36.205,2024-04-15 08:12:36.535,T,4.562550,-74.083642,2,3,False,2,EV8
E.1.0.0,355343,PB,Z374104,H636,No Disponible,2024-04-15 08:13:49.887,2024-04-15 08:13:50.116,T,4.564556,-74.083658,2,3,False,2,EV8
E.1.0.0,355358,PB,Z374104,H636,No Disponible,2024-04-15 08:16:00.826,2024-04-15 08:16:01.056,T,4.568492,-74.084686,2,3,False,2,EV8
E.1.0.0,355365,PB,Z374104,H636,No Disponible,2024-04-15 08:17:13.246,2024-04-15 08:17:13.716,T,4.568856,-74.085564,2,3,False,2,EV8
E.1.0.0,355385,PB,Z374104,H636,No Disponible,2024-04-15 08:20:18.256,2024-04-15 08:20:18.316,T,4.574372,-74.092967,2,3,False,2,EV8
E.1.0.0,355398,PB,Z374104,H636,No Disponible,2024-04-15 08:22:09.246,2024-04-15 08:22:09.516,T,4.576353,-74.095161,2,3,False,2,EV8
E.1.0.0,355405,PB,Z374104,H636,No Disponible,2024-04-15 08:23:35.706,2024-04-15 08:23:35.966,T,4.577364,-74.096344,2,3,False,2,EV8
E.1.0.0,355414,PB,Z374104,H636,No Disponible,2024-04-15 08:25:01.796,2024-04-15 08:25:02.106,T,4.576636,-74.094308,2,3,False,2,EV8
E.1.0.0,355424,PB,Z374104,H636,No Disponible,2024-04-15 08:26:19.296,2024-04-15 08:26:19.626,T,4.576389,-74.094294,2,3,False,2,EV8
E.1.0.0,355431,PB,Z374104,H636,No Disponible,2024-04-15 08:27:29.236,2024-04-15 08:27:29.396,T,4.574636,-74.095750,2,3,False,2,EV8
E.1.0.0,355509,PB,Z374104,H636,No Disponible,2024-04-15 08:42:30.576,2024-04-15 08:42:30.626,T,4.571897,-74.124314,2,3,False,2,EV8
E.1.0.0,355519,PB,Z374104,H636,No Disponible,2024-04-15 08:44:27.856,2024-04-15 08:44:27.996,T,4.572342,-74.124153,2,3,False,2,EV8
E.1.0.0,355530,PB,Z374104,H636,No Disponible,2024-04-15 08:46:56.936,2024-04-15 08:46:57.056,T,4.574114,-74.123539,2,3,False,2,EV8
E.1.0.0,355535,PB,Z374104,H636,No Disponible,2024-04-15 08:47:34.726,2024-04-15 08:47:34.826,T,4.574114,-74.123539,2,3,False,2,EV8
E.1.0.0,355544,PB,Z374104,H636,No Disponible,2024-04-15 08:49:13.046,2024-04-15 08:49:13.236,T,4.575394,-74.125269,2,3,False,2,EV8
E.1.0.0,355558,PB,Z374104,H636,No Disponible,2024-04-15 08:51:39.026,2024-04-15 08:51:39.167,T,4.577461,-74.129119,2,3,False,2,EV8
E.1.0.0,355573,PB,Z374104,H636,No Disponible,2024-04-15 08:54:41.426,2024-04-15 08:54:41.866,T,4.579100,-74.125339,2,3,False,2,EV8
E.1.0.0,355583,PB,Z374104,H636,No Disponible,2024-04-15 08:56:43.016,2024-04-15 08:56:43.276,T,4.586372,-74.128408,2,3,False,2,EV8
E.1.0.0,355609,PB,Z374104,H636,No Disponible,2024-04-15 09:01:02.497,2024-04-15 09:01:02.736,T,4.593811,-74.130233,2,3,False,2,EV8
E.1.0.0,355627,PB,Z374104,H636,No Disponible,2024-04-15 09:04:11.286,2024-04-15 09:04:11.326,T,4.594361,-74.135514,2,3,False,2,EV8
E.1.0.0,355636,PB,Z374104,H636,No Disponible,2024-04-15 09:05:10.926,2024-04-15 09:05:11.016,T,4.593861,-74.134267,2,3,False,2,EV8
E.1.0.0,355653,PB,Z374104,H636,No Disponible,2024-04-15 09:08:41.506,2024-04-15 09:08:41.966,T,4.591364,-74.138517,2,3,False,2,EV8
E.1.0.0,355661,PB,Z374104,H636,No Disponible,2024-04-15 09:10:15.666,2024-04-15 09:10:15.686,T,4.590231,-74.141669,2,3,False,2,EV8
E.1.0.0,355684,PB,Z374104,H636,No Disponible,2024-04-15 09:15:09.666,2024-04-15 09:15:10.106,T,4.584975,-74.147844,2,3,False,2,EV8
E.1.0.0,355728,PB,Z374104,RET,No Disponible,2024-04-15 09:25:01.246,2024-04-15 09:25:01.582,T,4.587194,-74.147900,2,3,False,2,EV8
E.1.0.0,355734,PB,Z374104,RET,No Disponible,2024-04-15 09:25:25.966,2024-04-15 09:25:26.316,T,4.587194,-74.147900,2,3,False,2,EV8
E.1.0.0,355758,PB,Z374104,L636,No Disponible,2024-04-15 09:30:06.696,2024-04-15 09:30:06.986,T,4.585553,-74.149750,2,3,False,2,EV8
E.1.0.0,355905,PB,Z374104,L636,No Disponible,2024-04-15 09:56:24.886,2024-04-15 09:56:25.116,T,4.579644,-74.125650,2,3,False,2,EV8
E.1.0.0,356607,PB,Z374104,RET,No Disponible,2024-04-15 12:04:53.913,2024-04-15 12:04:53.953,T,4.587150,-74.147917,2,3,False,2,EV8
E.1.0.0,356622,PB,Z374104,RET,No Disponible,2024-04-15 12:07:30.226,2024-04-15 12:07:30.296,T,4.587150,-74.147917,2,3,False,2,EV8
E.1.0.0,357446,PB,Z374104,RET,No Disponible,2024-04-15 14:39:16.476,2024-04-15 14:39:16.616,T,4.586989,-74.147894,2,3,False,2,EV8
E.1.0.0,357477,PB,Z374104,RET,No Disponible,2024-04-15 14:46:17.956,2024-04-15 14:46:18.086,T,4.586989,-74.147894,2,3,False,2,EV8
E.1.0.0,357502,PB,Z374104,RET,No Disponible,2024-04-15 14:51:53.666,2024-04-15 14:51:53.826,T,4.586989,-74.147894,2,3,False,2,EV8
