versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento,porcentajeCargaBaterias
E.1.0.0,112843,PB,Z374020,EM,No Disponible,2024-04-25 22:20:33.499,2024-04-25 22:20:33.710,T,4.592897,-74.181347,2,3,False,2,EV20,46.0
