versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,velocidadVehiculo,aceleracionVehiculo,latitud,longitud
E.1.0.0,106695,PB,Z374020,No Disponible,No Disponible,2024-04-25 00:00:00.006,2024-04-25 00:00:00.036,T,1,3,False,2,0.0,0.0,4.592806,-74.181342
E.1.0.0,106697,PB,Z374020,No Disponible,No Disponible,2024-04-25 00:00:20.012,2024-04-25 00:00:20.558,T,1,3,False,2,0.0,0.0,4.592806,-74.181342
E.1.0.0,106698,PB,Z374020,No Disponible,No Disponible,2024-04-25 00:00:40.022,2024-04-25 00:00:40.382,T,1,3,False,2,0.0,0.0,4.592806,-74.181342
E.1.0.0,106699,PB,Z374020,No Disponible,No Disponible,2024-04-25 00:01:00.013,2024-04-25 00:01:00.182,T,1,3,False,2,0.0,0.0,4.592806,-74.181342
E.1.0.0,106701,PB,Z374020,No Disponible,No Disponible,2024-04-25 00:01:20.022,2024-04-25 00:01:20.032,T,1,3,False,2,0.0,0.0,4.592806,-74.181342
E.1.0.0,106702,PB,Z374020,No Disponible,No Disponible,2024-04-25 00:01:40.012,2024-04-25 00:01:40.052,T,1,3,False,2,0.0,0.0,4.592806,-74.181342
E.1.0.0,106703,PB,Z374020,No Disponible,No Disponible,2024-04-25 00:02:00.022,2024-04-25 00:02:00.182,T,1,3,False,2,0.0,0.0,4.592806,-74.181342
E.1.0.0,106705,PB,Z374020,No Disponible,No Disponible,2024-04-25 00:02:20.012,2024-04-25 00:02:20.092,T,1,3,False,2,0.0,0.0,4.592806,-74.181342
E.1.0.0,106706,PB,Z374020,No Disponible,No Disponible,2024-04-25 00:02:40.012,2024-04-25 00:02:40.112,T,1,3,False,2,0.0,0.0,4.592806,-74.181342
E.1.0.0,106707,PB,Z374020,No Disponible,No Disponible,2024-04-25 00:03:00.032,2024-04-25 00:03:00.232,T,1,3,False,2,0.0,0.0,4.592806,-74.181342
E.1.0.0,106709,PB,Z374020,No Disponible,No Disponible,2024-04-25 00:03:20.012,2024-04-25 00:03:20.262,T,1,3,False,2,0.0,0.0,4.592806,-74.181342
E.1.0.0,106710,PB,Z374020,No Disponible,No Disponible,2024-04-25 00:03:40.022,2024-04-25 00:03:40.052,T,1,3,False,2,0.0,0.0,4.592806,-74.181342
E.1.0.0,106711,PB,Z374020,No Disponible,No Disponible,2024-04-25 00:04:00.022,2024-04-25 00:04:00.122,T,1,3,False,2,0.0,0.0,4.592806,-74.181342
E.1.0.0,106713,PB,Z374020,No Disponible,No Disponible,2024-04-25 00:04:20.012,2024-04-25 00:04:20.452,T,1,3,False,2,0.0,0.0,4.592806,-74.181342
E.1.0.0,106714,PB,Z374020,No Disponible,No Disponible,2024-04-25 00:04:40.002,2024-04-25 00:04:40.162,T,1,3,False,2,0.0,0.0,4.592806,-74.181342
E.1.0.0,106715,PB,Z374020,No Disponible,No Disponible,2024-04-25 00:05:00.002,2024-04-25 00:05:00.262,T,1,3,False,2,0.0,0.0,4.592806,-74.181342
E.1.0.0,106717,PB,Z374020,No Disponible,No Disponible,2024-04-25 00:05:20.036,2024-04-25 00:05:20.306,T,1,3,False,2,0.0,0.0,4.592806,-74.181342
E.1.0.0,106718,PB,Z374020,No Disponible,No Disponible,2024-04-25 00:05:40.016,2024-04-25 00:05:40.156,T,1,3,False,2,0.0,0.0,4.592806,-74.181342
E.1.0.0,106719,PB,Z374020,No Disponible,No Disponible,2024-04-25 00:06:00.026,2024-04-25 00:06:00.056,T,1,3,False,2,0.0,0.0,4.592806,-74.181342
