versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento,codigoComportamientoAnomalo
E.1.0.0,107045,PB,Z374020,No Disponible,No Disponible,2024-04-25 02:22:49.700,2024-04-25 02:22:49.920,T,4.592850,-74.181428,2,3,False,2,EV19,3
E.1.0.0,107048,PB,Z374020,No Disponible,No Disponible,2024-04-25 02:23:10.560,2024-04-25 02:23:10.700,T,4.592850,-74.181428,2,3,False,2,EV19,4
E.1.0.0,107517,PB,Z374020,No Disponible,No Disponible,2024-04-25 04:16:37.364,2024-04-25 04:16:38.656,T,4.592494,-74.182406,2,3,False,2,EV19,4
E.1.0.0,107888,PB,Z374020,No Disponible,No Disponible,2024-04-25 05:47:57.069,2024-04-25 05:47:57.592,T,4.592583,-74.180931,2,3,False,2,EV19,4
E.1.0.0,107958,PB,Z374020,No Disponible,No Disponible,2024-04-25 06:04:22.440,2024-04-25 06:04:23.727,T,4.592583,-74.180931,2,3,False,2,EV19,4
E.1.0.0,107959,PB,Z374020,No Disponible,No Disponible,2024-04-25 06:04:30.747,2024-04-25 06:04:31.256,T,4.592583,-74.180931,2,3,False,2,EV19,1
E.1.0.0,107965,PB,Z374020,No Disponible,No Disponible,2024-04-25 06:05:21.637,2024-04-25 06:05:21.697,T,4.592583,-74.180931,2,3,False,2,EV19,4
E.1.0.0,107974,PB,Z374020,RET,No Disponible,2024-04-25 06:06:45.518,2024-04-25 06:06:45.700,T,4.592583,-74.180931,2,3,False,2,EV19,4
E.1.0.0,107982,PB,Z374020,RET,No Disponible,2024-04-25 06:08:21.811,2024-04-25 06:08:24.950,T,4.592592,-74.180758,2,3,False,2,EV19,4
E.1.0.0,107987,PB,Z374020,RET,No Disponible,2024-04-25 06:09:36.370,2024-04-25 06:09:36.610,T,4.591228,-74.181597,2,3,False,2,EV19,4
E.1.0.0,107993,PB,Z374020,RET,No Disponible,2024-04-25 06:10:49.720,2024-04-25 06:10:50.020,T,4.588400,-74.180486,2,3,False,2,EV19,4
E.1.0.0,108012,PB,Z374020,RET,No Disponible,2024-04-25 06:15:15.746,2024-04-25 06:15:15.976,T,4.578919,-74.179750,2,3,False,2,EV19,4
E.1.0.0,108029,PB,Z374020,RET,No Disponible,2024-04-25 06:19:15.126,2024-04-25 06:19:21.826,T,4.574039,-74.168886,2,3,True,2,EV19,4
