versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,velocidadVehiculo,aceleracionVehiculo,latitud,longitud
E.1.0.0,360218,PB,Z374104,EM,No Disponible,2024-04-16 00:00:00.016,2024-04-16 00:00:00.126,T,1,3,False,2,0.0,0.0,4.592678,-74.181842
E.1.0.0,360225,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:19:20.007,2024-04-16 02:19:20.197,T,1,3,False,2,0.0,0.0,4.592706,-74.181731
E.1.0.0,360226,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:19:40.017,2024-04-16 02:19:40.157,T,1,3,False,2,0.0,0.0,4.592706,-74.181731
E.1.0.0,360227,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:20:00.027,2024-04-16 02:20:00.257,T,1,3,False,2,0.0,0.0,4.592706,-74.181731
E.1.0.0,360229,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:20:20.037,2024-04-16 02:20:20.127,T,1,3,False,2,0.0,0.0,4.592706,-74.181731
E.1.0.0,360230,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:20:40.027,2024-04-16 02:20:40.047,T,1,3,False,2,0.0,0.0,4.592706,-74.181731
E.1.0.0,360231,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:21:00.017,2024-04-16 02:21:00.167,T,1,3,False,2,0.0,0.0,4.592706,-74.181731
E.1.0.0,360233,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:21:20.016,2024-04-16 02:21:20.516,T,1,3,False,2,0.0,0.0,4.592706,-74.181731
E.1.0.0,360234,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:21:40.026,2024-04-16 02:21:40.326,T,1,3,False,2,0.0,0.0,4.592706,-74.181731
E.1.0.0,360235,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:22:00.006,2024-04-16 02:22:00.096,T,1,3,False,2,0.0,0.0,4.592706,-74.181731
E.1.0.0,360237,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:22:20.026,2024-04-16 02:22:20.096,T,1,3,False,2,0.0,0.0,4.592706,-74.181731
E.1.0.0,360238,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:22:40.031,2024-04-16 02:22:40.236,T,1,3,False,2,0.0,0.0,4.592706,-74.181731
E.1.0.0,360239,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:23:00.071,2024-04-16 02:23:00.226,T,1,3,False,2,0.0,0.0,4.592706,-74.181731
E.1.0.0,360241,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:23:20.146,2024-04-16 02:23:20.266,T,1,3,False,2,0.0,0.0,4.592706,-74.181731
E.1.0.0,360242,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:23:40.153,2024-04-16 02:23:40.286,T,1,3,False,2,0.0,0.0,4.592706,-74.181731
E.1.0.0,360243,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:24:00.263,2024-04-16 02:24:00.756,T,1,3,False,2,0.0,0.0,4.592706,-74.181731
E.1.0.0,360245,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:24:20.016,2024-04-16 02:24:20.626,T,1,3,False,2,0.0,0.0,4.592706,-74.181731
E.1.0.0,360246,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:24:40.226,2024-04-16 02:24:41.436,T,1,3,False,2,0.0,0.0,4.592706,-74.181731
E.1.0.0,360247,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:25:00.147,2024-04-16 02:25:00.646,T,1,3,False,2,0.0,0.0,4.592706,-74.181731
E.1.0.0,360249,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:25:20.122,2024-04-16 02:25:20.326,T,1,3,False,2,0.0,0.0,4.592706,-74.181731
E.1.0.0,360250,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:25:40.078,2024-04-16 02:25:40.346,T,1,3,False,2,0.0,0.0,4.592706,-74.181731
E.1.0.0,360251,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:26:00.090,2024-04-16 02:26:00.336,T,1,3,False,2,0.0,0.0,4.592706,-74.181731
E.1.0.0,360253,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:26:20.014,2024-04-16 02:26:20.474,T,1,3,False,2,0.0,0.0,4.592706,-74.181731
E.1.0.0,360254,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:26:40.078,2024-04-16 02:26:40.345,T,1,3,False,2,0.0,0.0,4.592706,-74.181731
E.1.0.0,360255,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:27:00.090,2024-04-16 02:27:00.175,T,1,3,False,2,0.0,0.0,4.592706,-74.181731
E.1.0.0,360257,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:27:20.295,2024-04-16 02:27:20.345,T,1,3,False,2,0.0,0.0,4.592706,-74.181731
E.1.0.0,360258,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:27:40.296,2024-04-16 02:27:40.315,T,1,3,False,2,0.0,0.0,4.592706,-74.181731
E.1.0.0,360259,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:28:00.014,2024-04-16 02:28:00.275,T,1,3,False,2,0.0,0.0,4.592706,-74.181731
E.1.0.0,360261,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:28:20.250,2024-04-16 02:28:20.524,T,1,3,False,2,0.0,0.0,4.592706,-74.181731
E.1.0.0,360262,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:28:40.149,2024-04-16 02:28:40.315,T,1,3,False,2,0.0,0.0,4.592706,-74.181731
E.1.0.0,360263,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:29:00.014,2024-04-16 02:29:00.355,T,1,3,False,2,0.0,0.0,4.592706,-74.181731
E.1.0.0,360265,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:29:20.015,2024-04-16 02:29:20.125,T,1,3,False,2,0.0,0.0,4.592706,-74.181731
E.1.0.0,360266,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:29:40.040,2024-04-16 02:29:40.195,T,1,3,False,2,0.0,0.0,4.592706,-74.181731
E.1.0.0,360267,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:30:00.149,2024-04-16 02:30:01.755,T,1,3,False,2,0.0,0.0,4.592706,-74.181731
E.1.0.0,360269,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:30:20.175,2024-04-16 02:30:20.575,T,1,3,False,2,0.0,0.0,4.592706,-74.181731
E.1.0.0,360270,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:30:40.055,2024-04-16 02:30:40.265,T,1,3,False,2,0.0,0.0,4.592706,-74.181731
E.1.0.0,360271,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:31:00.236,2024-04-16 02:31:00.565,T,1,3,False,2,0.0,0.0,4.592706,-74.181731
E.1.0.0,360273,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:31:20.231,2024-04-16 02:31:20.276,T,1,3,False,2,0.0,0.0,4.592706,-74.181731
E.1.0.0,360274,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:31:40.047,2024-04-16 02:31:40.126,T,1,3,False,2,0.0,0.0,4.592706,-74.181731
E.1.0.0,360275,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:32:00.132,2024-04-16 02:32:00.676,T,1,3,False,2,0.0,0.0,4.592706,-74.181731
E.1.0.0,360277,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:32:20.055,2024-04-16 02:32:20.316,T,1,3,False,2,0.0,0.0,4.592706,-74.181731
E.1.0.0,360278,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:32:40.137,2024-04-16 02:32:40.346,T,1,3,False,2,0.0,0.0,4.592706,-74.181731
E.1.0.0,360279,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:33:00.006,2024-04-16 02:33:00.176,T,1,3,False,2,0.0,0.0,4.592706,-74.181731
E.1.0.0,360281,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:33:20.054,2024-04-16 02:33:20.266,T,1,3,False,2,0.0,0.0,4.592706,-74.181731
E.1.0.0,360282,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:33:40.006,2024-04-16 02:33:40.356,T,1,3,False,2,0.0,0.0,4.592706,-74.181731
E.1.0.0,360283,PB,Z374104,No Disponible,No Disponible,2024-04-16 02:34:00.238,2024-04-16 02:34:00.846,T,1,3,False,2,0.0,0.0,4.592706,-74.181731
