versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento,estadoAperturaCierrePuertas
E.1.0.0,100665,PB,Z374020,No Disponible,No Disponible,2024-04-24 00:05:37.316,2024-04-24 00:05:37.376,T,4.592919,-74.181547,2,3,False,2,EV2,False
E.1.0.0,100716,PB,Z374020,No Disponible,No Disponible,2024-04-24 00:17:44.746,2024-04-24 00:17:44.796,T,4.592919,-74.181547,2,3,False,2,EV2,True
E.1.0.0,100778,PB,Z374020,No Disponible,No Disponible,2024-04-24 00:32:45.106,2024-04-24 00:32:45.316,T,4.592919,-74.181547,2,3,False,2,EV2,False
E.1.0.0,100790,PB,Z374020,No Disponible,No Disponible,2024-04-24 03:08:00.247,2024-04-24 03:08:00.276,T,4.592775,-74.181867,2,3,False,2,EV2,True
E.1.0.0,101171,PB,Z374020,No Disponible,No Disponible,2024-04-24 04:41:26.448,2024-04-24 04:41:26.667,T,4.592775,-74.181867,2,3,False,2,EV2,False
E.1.0.0,101302,PB,Z374020,K629,No Disponible,2024-04-24 05:10:07.475,2024-04-24 05:10:08.665,T,4.568236,-74.163517,2,3,False,2,EV2,True
E.1.0.0,101303,PB,Z374020,K629,No Disponible,2024-04-24 05:10:19.976,2024-04-24 05:10:19.985,T,4.568236,-74.163517,2,3,False,2,EV2,False
E.1.0.0,101315,PB,Z374020,K629,No Disponible,2024-04-24 05:12:46.165,2024-04-24 05:12:46.805,T,4.564725,-74.167592,2,3,False,2,EV2,True
E.1.0.0,101316,PB,Z374020,K629,No Disponible,2024-04-24 05:12:52.856,2024-04-24 05:12:52.926,T,4.564725,-74.167592,2,3,False,2,EV2,False
E.1.0.0,101330,PB,Z374020,K629,No Disponible,2024-04-24 05:15:21.959,2024-04-24 05:15:21.989,T,4.567975,-74.169217,2,3,False,2,EV2,True
E.1.0.0,101331,PB,Z374020,K629,No Disponible,2024-04-24 05:15:30.149,2024-04-24 05:15:30.339,T,4.567975,-74.169217,2,3,False,2,EV2,False
E.1.0.0,101340,PB,Z374020,K629,No Disponible,2024-04-24 05:16:34.670,2024-04-24 05:16:34.948,T,4.569028,-74.170208,2,3,False,2,EV2,True
E.1.0.0,101343,PB,Z374020,K629,No Disponible,2024-04-24 05:16:41.969,2024-04-24 05:16:42.239,T,4.569028,-74.170208,2,3,False,2,EV2,False
E.1.0.0,101349,PB,Z374020,K629,No Disponible,2024-04-24 05:17:37.609,2024-04-24 05:17:37.859,T,4.570453,-74.168669,2,3,False,2,EV2,True
E.1.0.0,101354,PB,Z374020,K629,No Disponible,2024-04-24 05:18:24.186,2024-04-24 05:18:24.276,T,4.570453,-74.168669,2,3,False,2,EV2,False
E.1.0.0,101360,PB,Z374020,K629,No Disponible,2024-04-24 05:19:11.296,2024-04-24 05:19:11.556,T,4.570453,-74.168669,2,3,False,2,EV2,True
E.1.0.0,101361,PB,Z374020,K629,No Disponible,2024-04-24 05:19:17.996,2024-04-24 05:19:18.016,T,4.570453,-74.168669,2,3,False,2,EV2,False
E.1.0.0,101365,PB,Z374020,K629,No Disponible,2024-04-24 05:19:49.556,2024-04-24 05:19:49.776,T,4.570453,-74.168669,2,3,False,2,EV2,True
E.1.0.0,101366,PB,Z374020,K629,No Disponible,2024-04-24 05:19:54.956,2024-04-24 05:19:55.036,T,4.570453,-74.168669,2,3,False,2,EV2,False
E.1.0.0,101385,PB,Z374020,K629,No Disponible,2024-04-24 05:23:46.786,2024-04-24 05:23:46.956,T,4.572219,-74.167256,2,3,False,2,EV2,True
E.1.0.0,101388,PB,Z374020,K629,No Disponible,2024-04-24 05:24:09.246,2024-04-24 05:24:09.636,T,4.572219,-74.167256,2,3,False,2,EV2,False
E.1.0.0,101392,PB,Z374020,K629,No Disponible,2024-04-24 05:24:57.806,2024-04-24 05:24:58.106,T,4.573097,-74.164606,2,3,False,2,EV2,True
E.1.0.0,101395,PB,Z374020,K629,No Disponible,2024-04-24 05:25:17.816,2024-04-24 05:25:17.846,T,4.573097,-74.164606,2,3,False,2,EV2,False
E.1.0.0,101402,PB,Z374020,K629,No Disponible,2024-04-24 05:26:29.956,2024-04-24 05:26:38.196,T,4.574078,-74.161761,2,3,True,2,EV2,True
E.1.0.0,101408,PB,Z374020,K629,No Disponible,2024-04-24 05:27:16.856,2024-04-24 05:27:16.996,T,4.574078,-74.161761,2,3,False,2,EV2,False
E.1.0.0,101412,PB,Z374020,K629,No Disponible,2024-04-24 05:27:59.616,2024-04-24 05:28:00.156,T,4.576400,-74.163589,2,3,False,2,EV2,True
E.1.0.0,101416,PB,Z374020,K629,No Disponible,2024-04-24 05:28:27.296,2024-04-24 05:28:27.506,T,4.576400,-74.163589,2,3,False,2,EV2,False
E.1.0.0,101421,PB,Z374020,K629,No Disponible,2024-04-24 05:29:02.026,2024-04-24 05:29:02.956,T,4.577917,-74.165553,2,3,False,2,EV2,True
E.1.0.0,101422,PB,Z374020,K629,No Disponible,2024-04-24 05:29:19.096,2024-04-24 05:29:19.296,T,4.577917,-74.165553,2,3,False,2,EV2,False
E.1.0.0,101430,PB,Z374020,K629,No Disponible,2024-04-24 05:30:45.546,2024-04-24 05:30:45.966,T,4.583678,-74.164036,2,3,False,2,EV2,True
E.1.0.0,101431,PB,Z374020,K629,No Disponible,2024-04-24 05:30:50.506,2024-04-24 05:30:51.036,T,4.583678,-74.164036,2,3,False,2,EV2,False
