versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento
E.1.0.0,100784,PB,Z374020,No Disponible,No Disponible,2024-04-24 00:33:44.126,2024-04-24 00:33:44.226,T,4.592919,-74.181547,2,3,False,2,EV14
E.1.0.0,102560,PB,Z374020,TAP,No Disponible,2024-04-24 08:49:37.066,2024-04-24 08:49:37.196,T,4.592928,-74.181533,2,3,False,2,EV14
