versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento
E.1.0.0,71350,PB,Z374020,No Disponible,No Disponible,2024-04-19 02:32:28.829,2024-04-19 02:32:29.346,T,4.593006,-74.182150,2,3,False,2,EV13
E.1.0.0,74277,PB,Z374020,No Disponible,No Disponible,2024-04-19 12:53:15.216,2024-04-19 12:53:19.246,T,4.592692,-74.181028,2,3,False,2,EV13
