versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento
E.1.0.0,74246,PB,Z374020,H617,No Disponible,2024-04-19 11:26:12.482,2024-04-19 11:26:12.795,T,4.592367,-74.181194,2,3,False,2,EV12
E.1.0.0,77479,PB,Z374020,No Disponible,No Disponible,2024-04-19 22:58:03.178,2024-04-19 22:58:03.518,T,4.592922,-74.181317,2,3,False,2,EV12
