versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento,peso,temperaturaCabina,estimacionOcupacionSuben,estimacionOcupacionBajan,estimacionOcupacionAbordo
E.1.0.0,550228,PB,Z374012,A617,No Disponible,2024-07-16 04:46:41.696,2024-07-16 04:46:41.886,T,4.593367,-74.069578,2,3,False,2,EV1,,19.0,2,0,2
E.1.0.0,550253,PB,Z374012,A617,No Disponible,2024-07-16 04:51:00.736,2024-07-16 04:51:01.420,T,4.604881,-74.065958,2,3,False,2,EV1,,18.0,0,3,-1
E.1.0.0,550271,PB,Z374012,A617,No Disponible,2024-07-16 04:54:16.406,2024-07-16 04:54:16.746,T,4.606400,-74.073217,2,3,False,2,EV1,,18.0,0,1,-2
E.1.0.0,550373,PB,Z374012,H617,No Disponible,2024-07-16 05:13:21.746,2024-07-16 05:13:21.816,T,4.592572,-74.070064,2,3,False,2,EV1,,18.0,2,0,0
E.1.0.0,550410,PB,Z374012,H617,No Disponible,2024-07-16 05:20:42.096,2024-07-16 05:20:42.118,T,4.593942,-74.080767,2,3,False,2,EV1,,21.0,0,1,-1
E.1.0.0,550432,PB,Z374012,H617,No Disponible,2024-07-16 05:24:48.377,2024-07-16 05:24:48.547,T,4.585769,-74.087386,2,3,False,2,EV1,,22.0,1,0,0
E.1.0.0,550442,PB,Z374012,H617,No Disponible,2024-07-16 05:26:03.457,2024-07-16 05:26:03.957,T,4.583169,-74.089267,2,3,False,2,EV1,,23.0,1,0,1
E.1.0.0,550462,PB,Z374012,H617,No Disponible,2024-07-16 05:29:52.496,2024-07-16 05:29:52.736,T,4.586628,-74.099314,2,3,False,2,EV1,,23.0,1,0,2
E.1.0.0,550473,PB,Z374012,H617,No Disponible,2024-07-16 05:31:12.497,2024-07-16 05:31:12.773,T,4.585592,-74.101583,2,3,False,2,EV1,,24.0,0,1,1
E.1.0.0,550487,PB,Z374012,H617,No Disponible,2024-07-16 05:33:15.406,2024-07-16 05:33:16.246,T,4.584203,-74.104853,2,3,False,2,EV1,,24.0,2,0,3
E.1.0.0,550527,PB,Z374012,H617,No Disponible,2024-07-16 05:41:03.936,2024-07-16 05:41:04.527,T,4.593175,-74.126617,2,3,False,2,EV1,,25.0,0,1,2
E.1.0.0,550539,PB,Z374012,H617,No Disponible,2024-07-16 05:43:01.196,2024-07-16 05:43:01.506,T,4.594519,-74.134733,2,3,False,2,EV1,,25.0,0,2,0
E.1.0.0,550549,PB,Z374012,H617,No Disponible,2024-07-16 05:44:53.546,2024-07-16 05:44:53.556,T,4.594211,-74.134936,2,3,False,2,EV1,,25.0,0,1,-1
E.1.0.0,550577,PB,Z374012,H617,No Disponible,2024-07-16 05:49:56.236,2024-07-16 05:49:56.306,T,4.591047,-74.138581,2,3,False,2,EV1,,25.0,1,0,0
E.1.0.0,550588,PB,Z374012,H617,No Disponible,2024-07-16 05:51:33.316,2024-07-16 05:51:33.846,T,4.590564,-74.143275,2,3,False,2,EV1,,24.0,0,0,0
E.1.0.0,550594,PB,Z374012,H617,No Disponible,2024-07-16 05:52:07.666,2024-07-16 05:52:07.826,T,4.590933,-74.145156,2,3,False,2,EV1,,24.0,2,0,2
E.1.0.0,550621,PB,Z374012,H617,No Disponible,2024-07-16 05:57:01.676,2024-07-16 05:57:02.286,T,4.587586,-74.156033,2,3,False,2,EV1,,24.0,1,4,-1
E.1.0.0,550657,PB,Z374012,H617,No Disponible,2024-07-16 06:03:21.016,2024-07-16 06:03:21.126,T,4.589047,-74.162961,2,3,False,2,EV1,,24.0,3,1,1
E.1.0.0,550673,PB,Z374012,H617,No Disponible,2024-07-16 06:06:01.226,2024-07-16 06:06:01.766,T,4.589378,-74.167308,2,3,False,2,EV1,,24.0,0,1,0
E.1.0.0,550697,PB,Z374012,H617,No Disponible,2024-07-16 06:10:37.704,2024-07-16 06:10:37.744,T,4.592519,-74.175331,2,3,False,2,EV1,,24.0,0,0,0
E.1.0.0,550718,PB,Z374012,H617,No Disponible,2024-07-16 06:14:02.616,2024-07-16 06:14:02.656,T,4.594053,-74.178553,2,3,False,2,EV1,,23.0,2,0,2
E.1.0.0,550727,PB,Z374012,H617,No Disponible,2024-07-16 06:15:20.716,2024-07-16 06:15:21.166,T,4.592386,-74.180433,2,3,False,2,EV1,,22.0,1,5,-2
E.1.0.0,550830,PB,Z374012,H617,No Disponible,2024-07-16 06:37:17.908,2024-07-16 06:37:18.428,T,4.592597,-74.180992,2,3,False,2,EV1,,26.0,,,
E.1.0.0,550852,PB,Z374012,A617,No Disponible,2024-07-16 06:40:47.668,2024-07-16 06:40:47.968,T,4.592550,-74.179914,2,3,False,2,EV1,,25.0,,,
E.1.0.0,550872,PB,Z374012,A617,No Disponible,2024-07-16 06:44:01.368,2024-07-16 06:44:01.838,T,4.592075,-74.175306,2,3,False,2,EV1,,24.0,1,0,1
E.1.0.0,550878,PB,Z374012,A617,No Disponible,2024-07-16 06:44:57.176,2024-07-16 06:44:58.186,T,4.591894,-74.173097,2,3,False,2,EV1,,24.0,0,0,1
E.1.0.0,550895,PB,Z374012,A617,No Disponible,2024-07-16 06:47:13.056,2024-07-16 06:47:13.136,T,4.589661,-74.171086,2,3,False,2,EV1,,23.0,0,0,1
E.1.0.0,550909,PB,Z374012,A617,No Disponible,2024-07-16 06:49:13.486,2024-07-16 06:49:13.506,T,4.588769,-74.167336,2,3,False,2,EV1,,23.0,1,0,2
E.1.0.0,550922,PB,Z374012,A617,No Disponible,2024-07-16 06:51:04.736,2024-07-16 06:51:05.156,T,4.587419,-74.166311,2,3,False,2,EV1,,23.0,2,0,4
E.1.0.0,550934,PB,Z374012,A617,No Disponible,2024-07-16 06:53:06.486,2024-07-16 06:53:06.626,T,4.589353,-74.161725,2,3,False,2,EV1,,22.0,0,1,3
E.1.0.0,550950,PB,Z374012,A617,No Disponible,2024-07-16 06:55:13.666,2024-07-16 06:55:13.906,T,4.588986,-74.160328,2,3,False,2,EV1,,23.0,1,0,4
E.1.0.0,550959,PB,Z374012,A617,No Disponible,2024-07-16 06:56:24.246,2024-07-16 06:56:24.416,T,4.587992,-74.158631,2,3,False,2,EV1,,23.0,1,0,5
E.1.0.0,550968,PB,Z374012,A617,No Disponible,2024-07-16 06:57:54.116,2024-07-16 06:57:54.166,T,4.589636,-74.157450,2,3,False,2,EV1,,22.0,0,0,5
E.1.0.0,550979,PB,Z374012,A617,No Disponible,2024-07-16 06:59:39.246,2024-07-16 06:59:39.316,T,4.587619,-74.155558,2,3,False,2,EV1,,22.0,2,2,5
E.1.0.0,550988,PB,Z374012,A617,No Disponible,2024-07-16 07:00:46.386,2024-07-16 07:00:46.916,T,4.588883,-74.153300,2,3,False,2,EV1,,22.0,1,1,5
E.1.0.0,551003,PB,Z374012,A617,No Disponible,2024-07-16 07:03:38.096,2024-07-16 07:03:38.226,T,4.588586,-74.148406,2,3,False,2,EV1,,22.0,3,1,7
E.1.0.0,551026,PB,Z374012,A617,No Disponible,2024-07-16 07:07:51.113,2024-07-16 07:07:51.363,T,4.588442,-74.143819,2,3,False,2,EV1,,23.0,1,0,8
E.1.0.0,551042,PB,Z374012,A617,No Disponible,2024-07-16 07:10:14.196,2024-07-16 07:10:14.936,T,4.590986,-74.141919,2,3,False,2,EV1,,23.0,3,0,11
E.1.0.0,551068,PB,Z374012,A617,No Disponible,2024-07-16 07:14:40.646,2024-07-16 07:14:41.156,T,4.591044,-74.138467,2,3,False,2,EV1,,23.0,0,7,4
E.1.0.0,551116,PB,Z374012,A617,No Disponible,2024-07-16 07:23:42.266,2024-07-16 07:23:42.536,T,4.593258,-74.135600,2,3,False,2,EV1,,22.0,0,2,2
E.1.0.0,551138,PB,Z374012,A617,No Disponible,2024-07-16 07:27:28.265,2024-07-16 07:27:28.795,T,4.594206,-74.134853,2,3,False,2,EV1,,23.0,2,0,4
E.1.0.0,551152,PB,Z374012,A617,No Disponible,2024-07-16 07:29:24.125,2024-07-16 07:29:24.146,T,4.592511,-74.127978,2,3,False,2,EV1,,23.0,4,4,4
E.1.0.0,551161,PB,Z374012,A617,No Disponible,2024-07-16 07:30:43.196,2024-07-16 07:30:43.226,T,4.590908,-74.125911,2,3,False,2,EV1,,23.0,2,0,6
E.1.0.0,551176,PB,Z374012,A617,No Disponible,2024-07-16 07:33:19.536,2024-07-16 07:33:19.636,T,4.588369,-74.116519,2,3,False,2,EV1,,23.0,1,1,6
E.1.0.0,551191,PB,Z374012,A617,No Disponible,2024-07-16 07:35:24.106,2024-07-16 07:35:24.376,T,4.588692,-74.111983,2,3,False,2,EV1,,24.0,0,2,4
E.1.0.0,551205,PB,Z374012,A617,No Disponible,2024-07-16 07:37:49.166,2024-07-16 07:37:49.186,T,4.588403,-74.108419,2,3,False,2,EV1,,24.0,2,1,5
E.1.0.0,551211,PB,Z374012,A617,No Disponible,2024-07-16 07:38:31.156,2024-07-16 07:38:31.306,T,4.586958,-74.107247,2,3,False,2,EV1,,24.0,1,1,5
E.1.0.0,551227,PB,Z374012,A617,No Disponible,2024-07-16 07:40:41.436,2024-07-16 07:40:42.306,T,4.584547,-74.103483,2,3,False,2,EV1,,25.0,0,2,3
E.1.0.0,551240,PB,Z374012,A617,No Disponible,2024-07-16 07:42:52.126,2024-07-16 07:42:52.676,T,4.585656,-74.100417,2,3,False,2,EV1,,25.0,0,3,0
E.1.0.0,551250,PB,Z374012,A617,No Disponible,2024-07-16 07:44:06.466,2024-07-16 07:44:06.996,T,4.586611,-74.098892,2,3,False,2,EV1,,25.0,1,2,-1
E.1.0.0,551270,PB,Z374012,A617,No Disponible,2024-07-16 07:47:31.336,2024-07-16 07:47:31.486,T,4.585900,-74.094756,2,3,False,2,EV1,,25.0,0,1,-2
E.1.0.0,551288,PB,Z374012,A617,No Disponible,2024-07-16 07:50:53.486,2024-07-16 07:50:53.876,T,4.582308,-74.090322,2,3,False,2,EV1,,26.0,0,2,-4
E.1.0.0,551308,PB,Z374012,A617,No Disponible,2024-07-16 07:54:11.486,2024-07-16 07:54:11.646,T,4.586303,-74.086742,2,3,False,2,EV1,,26.0,0,4,-8
E.1.0.0,551316,PB,Z374012,A617,No Disponible,2024-07-16 07:55:07.286,2024-07-16 07:55:07.406,T,4.588667,-74.085186,2,3,False,2,EV1,,26.0,0,1,-9
E.1.0.0,551379,PB,Z374012,A617,No Disponible,2024-07-16 08:07:15.646,2024-07-16 08:07:29.812,T,4.592594,-74.076161,2,3,True,2,EV1,,26.0,0,1,-10
E.1.0.0,551394,PB,Z374012,A617,No Disponible,2024-07-16 08:09:57.746,2024-07-16 08:09:58.356,T,4.593967,-74.074503,2,3,False,2,EV1,,26.0,0,1,-11
E.1.0.0,551409,PB,Z374012,A617,No Disponible,2024-07-16 08:12:22.098,2024-07-16 08:12:22.178,T,4.593364,-74.069614,2,3,False,2,EV1,,26.0,3,1,-9
E.1.0.0,551416,PB,Z374012,A617,No Disponible,2024-07-16 08:13:19.518,2024-07-16 08:13:20.118,T,4.596136,-74.067856,2,3,False,2,EV1,,26.0,0,1,-10
E.1.0.0,551440,PB,Z374012,A617,No Disponible,2024-07-16 08:17:52.076,2024-07-16 08:17:52.186,T,4.604911,-74.065931,2,3,False,2,EV1,,25.0,0,3,-13
E.1.0.0,551458,PB,Z374012,A617,No Disponible,2024-07-16 08:20:20.376,2024-07-16 08:20:20.646,T,4.604658,-74.067447,2,3,False,2,EV1,,25.0,0,1,-14
