versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento,porcentajeCargaBaterias
E.1.0.0,549880,PB,Z374012,No Disponible,No Disponible,2024-07-16 01:36:10.026,2024-07-16 01:36:10.286,T,4.592336,-74.181617,2,3,False,2,EV21,100.0
E.1.0.0,556154,PB,Z374012,No Disponible,No Disponible,2024-07-16 22:56:22.856,2024-07-16 22:56:22.906,T,4.592575,-74.180778,2,3,False,2,EV21,35.0
