versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,temperaturaMotor,presionAceiteMotor,velocidadVehiculo,aceleracionVehiculo,revolucionesMotor,estadoDesgasteFrenos,kilometrosOdometro,consumoCombustible,nivelTanqueCombustible,consumoEnergia,regeneracionEnergia,nivelRestanteEnergia,porcentajeEnergiaGenerada,temperaturaSts,usoCpuSts,memRamSts,memDiscoSts,temperaturaBaterias,sentidoMarcha
E.1.0.0,549495,PB,Z374012,No Disponible,No Disponible,2024-07-16 00:00:00.036,2024-07-16 00:00:00.956,T,4.592336,-74.181617,1,3,False,2,35.0,-1,0.0,0.0,0.0,30.0,104216.705,-1,-1,84487,50652,67.0,59.95,46.0,28,9,85.0,29.0,0
E.1.0.0,549499,PB,Z374012,No Disponible,No Disponible,2024-07-16 00:01:00.026,2024-07-16 00:01:00.736,T,4.592336,-74.181617,1,3,False,2,35.0,-1,0.0,0.0,0.0,30.0,104216.705,-1,-1,84487,50652,67.0,59.95,45.0,28,9,85.0,29.0,0
E.1.0.0,549503,PB,Z374012,No Disponible,No Disponible,2024-07-16 00:02:00.036,2024-07-16 00:02:00.656,T,4.592336,-74.181617,1,3,False,2,35.0,-1,0.0,0.0,0.0,30.0,104216.705,-1,-1,84487,50652,67.0,59.95,46.0,30,9,85.0,29.0,0
E.1.0.0,549507,PB,Z374012,No Disponible,No Disponible,2024-07-16 00:03:00.036,2024-07-16 00:03:00.917,T,4.592336,-74.181617,1,3,False,2,35.0,-1,0.0,0.0,0.0,30.0,104216.705,-1,-1,84487,50652,68.0,59.95,45.0,31,9,85.0,29.0,0
E.1.0.0,549511,PB,Z374012,No Disponible,No Disponible,2024-07-16 00:04:00.046,2024-07-16 00:04:00.766,T,4.592336,-74.181617,1,3,False,2,35.0,-1,0.0,0.0,0.0,30.0,104216.705,-1,-1,84487,50652,68.0,59.95,46.0,29,9,85.0,29.0,0
E.1.0.0,549515,PB,Z374012,No Disponible,No Disponible,2024-07-16 00:05:00.046,2024-07-16 00:05:00.926,T,4.592336,-74.181617,1,3,False,2,35.0,-1,0.0,0.0,0.0,30.0,104216.705,-1,-1,84487,50652,68.0,59.95,46.0,28,9,85.0,30.0,0
E.1.0.0,549519,PB,Z374012,No Disponible,No Disponible,2024-07-16 00:06:00.036,2024-07-16 00:06:00.656,T,4.592336,-74.181617,1,3,False,2,35.0,-1,0.0,0.0,0.0,30.0,104216.705,-1,-1,84487,50652,69.0,59.95,46.0,28,8,85.0,30.0,0
E.1.0.0,549523,PB,Z374012,No Disponible,No Disponible,2024-07-16 00:07:00.046,2024-07-16 00:07:00.956,T,4.592336,-74.181617,1,3,False,2,35.0,-1,0.0,0.0,0.0,30.0,104216.705,-1,-1,84487,50652,69.0,59.95,45.0,28,8,85.0,30.0,0
E.1.0.0,549527,PB,Z374012,No Disponible,No Disponible,2024-07-16 00:08:00.035,2024-07-16 00:08:00.976,T,4.592336,-74.181617,1,3,False,2,35.0,-1,0.0,0.0,0.0,30.0,104216.705,-1,-1,84487,50652,70.0,59.95,46.0,28,8,85.0,30.0,0
E.1.0.0,549531,PB,Z374012,No Disponible,No Disponible,2024-07-16 00:09:00.056,2024-07-16 00:09:00.936,T,4.592336,-74.181617,1,3,False,2,35.0,-1,0.0,0.0,0.0,30.0,104216.705,-1,-1,84487,50652,70.0,59.95,45.0,28,8,85.0,30.0,0
E.1.0.0,549535,PB,Z374012,No Disponible,No Disponible,2024-07-16 00:10:00.025,2024-07-16 00:10:00.766,T,4.592336,-74.181617,1,3,False,2,35.0,-1,0.0,0.0,0.0,30.0,104216.705,-1,-1,84487,50652,70.0,59.95,46.0,28,8,85.0,30.0,0
E.1.0.0,549539,PB,Z374012,No Disponible,No Disponible,2024-07-16 00:11:00.036,2024-07-16 00:11:00.796,T,4.592336,-74.181617,1,3,False,2,35.0,-1,0.0,0.0,0.0,30.0,104216.705,-1,-1,84487,50652,71.0,59.95,45.0,28,8,85.0,30.0,0
