versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,velocidadVehiculo,aceleracionVehiculo
E.1.0.0,1147507,PB,Z374025,No Disponible,No Disponible,2024-07-31 23:59:40.026,2024-07-31 23:59:40.096,T,4.592875,-74.182208,1,3,False,2,0,0
E.1.0.0,1147506,PB,Z374025,No Disponible,No Disponible,2024-07-31 23:59:20.016,2024-07-31 23:59:20.066,T,4.592875,-74.182208,1,3,False,2,0,0
E.1.0.0,1147504,PB,Z374025,No Disponible,No Disponible,2024-07-31 23:59:00.036,2024-07-31 23:59:00.176,T,4.592875,-74.182208,1,3,False,2,0,0
E.1.0.0,1147503,PB,Z374025,No Disponible,No Disponible,2024-07-31 23:58:40.180,2024-07-31 23:58:40.606,T,4.592875,-74.182208,1,3,False,2,0,0
E.1.0.0,1147502,PB,Z374025,No Disponible,No Disponible,2024-07-31 23:58:20.016,2024-07-31 23:58:20.376,T,4.592875,-74.182208,1,3,False,2,0,0
E.1.0.0,1147500,PB,Z374025,No Disponible,No Disponible,2024-07-31 23:58:00.016,2024-07-31 23:58:00.127,T,4.592875,-74.182208,1,3,False,2,0,0
E.1.0.0,1147499,PB,Z374025,No Disponible,No Disponible,2024-07-31 23:57:40.122,2024-07-31 23:57:40.476,T,4.592875,-74.182208,1,3,False,2,0,0
E.1.0.0,1147498,PB,Z374025,No Disponible,No Disponible,2024-07-31 23:57:20.325,2024-07-31 23:57:20.617,T,4.592875,-74.182208,1,3,False,2,0,0
E.1.0.0,1147496,PB,Z374025,No Disponible,No Disponible,2024-07-31 23:57:00.168,2024-07-31 23:57:01.117,T,4.592875,-74.182208,1,3,False,2,0,0
E.1.0.0,1147495,PB,Z374025,No Disponible,No Disponible,2024-07-31 23:56:40.036,2024-07-31 23:56:40.277,T,4.592875,-74.182208,1,3,False,2,0,0
E.1.0.0,1147494,PB,Z374025,No Disponible,No Disponible,2024-07-31 23:56:20.006,2024-07-31 23:56:20.177,T,4.592875,-74.182208,1,3,False,2,0,0
E.1.0.0,1147492,PB,Z374025,No Disponible,No Disponible,2024-07-31 23:56:00.220,2024-07-31 23:56:00.267,T,4.592875,-74.182208,1,3,False,2,0,0
