versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento
E.1.0.0,27590,PB,Z374104,H601,No Disponible,2024-04-24 17:45:41.802,2024-04-24 17:45:43.103,T,4.592678,-74.181261,2,3,False,2,EV7
E.1.0.0,28004,PB,Z374104,No Disponible,No Disponible,2024-04-24 20:17:04.952,2024-04-24 20:17:06.704,T,4.592331,-74.181658,2,3,False,2,EV7
