versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento
E.1.0.0,987631,PB,Z374025,No Disponible,No Disponible,2024-07-03 04:23:16.054,2024-07-03 04:23:16.324,T,4.592436,-74.181369,2,3,False,2,EV8
E.1.0.0,987643,PB,Z374025,No Disponible,No Disponible,2024-07-03 04:24:37.194,2024-07-03 04:24:37.404,T,4.592436,-74.181369,2,3,False,2,EV8
E.1.0.0,987660,PB,Z374025,RET,No Disponible,2024-07-03 04:27:57.253,2024-07-03 04:27:58.524,T,4.592436,-74.181369,2,3,False,2,EV8
E.1.0.0,987687,PB,Z374025,RET,No Disponible,2024-07-03 04:32:59.726,2024-07-03 04:32:59.786,T,4.592567,-74.180742,2,3,False,2,EV8
E.1.0.0,987781,PB,Z374025,RET,No Disponible,2024-07-03 04:52:09.116,2024-07-03 04:52:09.266,T,4.563403,-74.163544,2,3,False,2,EV8
E.1.0.0,988618,PB,Z374025,H635,No Disponible,2024-07-03 07:31:43.025,2024-07-03 07:31:43.525,T,4.563325,-74.163325,2,3,False,2,EV8
E.1.0.0,989639,PB,Z374025,H635,No Disponible,2024-07-03 10:42:37.596,2024-07-03 10:42:37.756,T,4.563581,-74.163417,2,3,False,2,EV8
E.1.0.0,990186,PB,Z374025,H635,No Disponible,2024-07-03 12:58:02.976,2024-07-03 12:58:03.176,T,4.563581,-74.163417,2,3,False,2,EV8
E.1.0.0,990240,PB,Z374025,K635,No Disponible,2024-07-03 13:09:51.106,2024-07-03 13:09:51.216,T,4.563150,-74.162897,2,3,False,2,EV8
E.1.0.0,990264,PB,Z374025,K635,No Disponible,2024-07-03 13:15:06.136,2024-07-03 13:15:06.196,T,4.563150,-74.162897,2,3,False,2,EV8
E.1.0.0,990281,PB,Z374025,K635,No Disponible,2024-07-03 13:17:21.646,2024-07-03 13:17:21.916,T,4.563150,-74.162897,2,3,False,2,EV8
E.1.0.0,990299,PB,Z374025,K635,No Disponible,2024-07-03 13:21:11.786,2024-07-03 13:21:12.016,T,4.563150,-74.162897,2,3,False,2,EV8
E.1.0.0,990302,PB,Z374025,K635,No Disponible,2024-07-03 13:21:32.216,2024-07-03 13:21:32.256,T,4.563150,-74.162897,2,3,False,2,EV8
E.1.0.0,990311,PB,Z374025,K635,No Disponible,2024-07-03 13:23:06.976,2024-07-03 13:23:07.266,T,4.563150,-74.162897,2,3,False,2,EV8
E.1.0.0,990318,PB,Z374025,K635,No Disponible,2024-07-03 13:24:23.726,2024-07-03 13:24:24.106,T,4.563150,-74.162897,2,3,False,2,EV8
E.1.0.0,990357,PB,Z374025,K635,No Disponible,2024-07-03 13:33:36.236,2024-07-03 13:33:36.306,T,4.563150,-74.162897,2,3,False,2,EV8
E.1.0.0,990379,PB,Z374025,K635,No Disponible,2024-07-03 13:37:56.936,2024-07-03 13:37:57.026,T,4.563544,-74.163378,2,3,False,2,EV8
E.1.0.0,990422,PB,Z374025,K635,No Disponible,2024-07-03 13:46:51.755,2024-07-03 13:46:51.866,T,4.570433,-74.168583,2,3,False,2,EV8
E.1.0.0,990441,PB,Z374025,K635,No Disponible,2024-07-03 13:48:35.156,2024-07-03 13:48:35.206,T,4.570433,-74.168583,2,3,False,2,EV8
E.1.0.0,990734,PB,Z374025,K635,No Disponible,2024-07-03 14:38:39.706,2024-07-03 14:38:39.856,T,4.634244,-74.137169,2,3,False,2,EV8
E.1.0.0,990746,PB,Z374025,K635,No Disponible,2024-07-03 14:40:54.177,2024-07-03 14:40:54.336,T,4.635664,-74.136922,2,3,False,2,EV8
E.1.0.0,990756,PB,Z374025,K635,No Disponible,2024-07-03 14:42:34.826,2024-07-03 14:42:35.306,T,4.637192,-74.136500,2,3,False,2,EV8
E.1.0.0,990794,PB,Z374025,K635,No Disponible,2024-07-03 14:50:15.066,2024-07-03 14:50:15.426,T,4.640742,-74.134767,2,3,False,2,EV8
E.1.0.0,990809,PB,Z374025,K635,No Disponible,2024-07-03 14:53:11.916,2024-07-03 14:53:12.016,T,4.642425,-74.133528,2,3,False,2,EV8
E.1.0.0,990887,PB,Z374025,H635,No Disponible,2024-07-03 15:08:30.486,2024-07-03 15:08:30.946,T,4.644103,-74.118694,2,3,False,2,EV8
E.1.0.0,990916,PB,Z374025,H635,No Disponible,2024-07-03 15:13:47.546,2024-07-03 15:13:47.896,T,4.642239,-74.120419,2,3,False,2,EV8
E.1.0.0,991019,PB,Z374025,H635,No Disponible,2024-07-03 15:34:21.656,2024-07-03 15:34:22.106,T,4.638494,-74.136378,2,3,False,2,EV8
E.1.0.0,991075,PB,Z374025,H635,No Disponible,2024-07-03 15:44:25.876,2024-07-03 15:44:27.346,T,4.614875,-74.140561,2,3,False,2,EV8
E.1.0.0,991159,PB,Z374025,H635,No Disponible,2024-07-03 15:59:40.781,2024-07-03 15:59:40.971,T,4.596358,-74.157067,2,3,False,2,EV8
