versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoAlarma,nivelAlarma,aceleracionVehiculo
E.1.0.0,990466,PB,Z374025,K635,No Disponible,2024-07-03 13:52:21.343,2024-07-03 13:52:25.170,T,4.573428,-74.166717,3,3,False,2,ALA1,NIV2,5.091
E.1.0.0,991536,PB,Z374025,K635,No Disponible,2024-07-03 17:00:14.136,2024-07-03 17:00:14.836,T,4.596117,-74.156617,3,3,False,2,ALA1,NIV2,6.672
