versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoAlarma,nivelAlarma,aceleracionVehiculo
E.1.0.0,475920,PB,Z374012,A617,No Disponible,2024-07-04 07:16:29.276,2024-07-04 07:16:29.706,T,4.594433,-74.178508,3,3,False,2,ALA2,NIV2,-6.05
E.1.0.0,476600,PB,Z374012,H617,No Disponible,2024-07-04 09:10:46.126,2024-07-04 09:10:50.688,T,4.598053,-74.064839,3,3,False,2,ALA2,NIV2,-5.176
E.1.0.0,477032,PB,Z374012,H617,No Disponible,2024-07-04 10:28:23.666,2024-07-04 10:28:23.906,T,4.594653,-74.176689,3,3,False,2,ALA2,NIV2,-5.119
E.1.0.0,479987,PB,Z374012,A617,No Disponible,2024-07-04 19:19:02.336,2024-07-04 19:19:02.576,T,4.588764,-74.160278,3,3,False,2,ALA2,NIV2,-5.256
