versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento,peso,temperaturaCabina,estimacionOcupacionSuben,estimacionOcupacionBajan,estimacionOcupacionAbordo
E.1.0.0,474851,PB,Z374012,A617,No Disponible,2024-07-04 03:57:24.025,2024-07-04 03:57:24.505,T,4.592600,-74.181711,2,3,False,2,EV1,,19.0,,,
E.1.0.0,474950,PB,Z374012,A617,No Disponible,2024-07-04 04:16:00.471,2024-07-04 04:16:00.731,T,4.589197,-74.162108,2,3,False,2,EV1,,19.0,1,0,1
E.1.0.0,474978,PB,Z374012,A617,No Disponible,2024-07-04 04:21:04.196,2024-07-04 04:21:04.226,T,4.587711,-74.155072,2,3,False,2,EV1,,19.0,1,0,2
E.1.0.0,475012,PB,Z374012,A617,No Disponible,2024-07-04 04:27:40.501,2024-07-04 04:27:41.101,T,4.591075,-74.141928,2,3,False,2,EV1,,19.0,2,0,4
E.1.0.0,475023,PB,Z374012,A617,No Disponible,2024-07-04 04:29:37.376,2024-07-04 04:29:37.906,T,4.591008,-74.138492,2,3,False,2,EV1,,19.0,0,1,3
E.1.0.0,475044,PB,Z374012,A617,No Disponible,2024-07-04 04:33:14.486,2024-07-04 04:33:15.346,T,4.592472,-74.127947,2,3,False,2,EV1,,19.0,0,1,2
E.1.0.0,475107,PB,Z374012,A617,No Disponible,2024-07-04 04:45:39.066,2024-07-04 04:45:39.276,T,4.582292,-74.090356,2,3,False,2,EV1,,20.0,0,1,1
E.1.0.0,475145,PB,Z374012,A617,No Disponible,2024-07-04 04:52:30.046,2024-07-04 04:52:30.536,T,4.592653,-74.076039,2,3,False,2,EV1,,20.0,0,1,0
E.1.0.0,475150,PB,Z374012,A617,No Disponible,2024-07-04 04:52:51.742,2024-07-04 04:52:51.957,T,4.593119,-74.075778,2,3,False,2,EV1,,20.0,1,0,1
E.1.0.0,475189,PB,Z374012,A617,No Disponible,2024-07-04 05:00:15.786,2024-07-04 05:00:15.886,T,4.604769,-74.065733,2,3,False,2,EV1,,19.0,0,2,-1
