versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento,peso,temperaturaCabina,estimacionOcupacionSuben,estimacionOcupacionBajan,estimacionOcupacionAbordo
E.1.0.0,100667,PB,Z374020,No Disponible,No Disponible,2024-04-24 00:05:50.196,2024-04-24 00:05:50.356,T,4.592919,-74.181547,2,3,False,2,EV1,-1,18.0,-1,-1,-1
E.1.0.0,100779,PB,Z374020,No Disponible,No Disponible,2024-04-24 00:32:57.056,2024-04-24 00:32:57.586,T,4.592919,-74.181547,2,3,False,2,EV1,-1,18.0,-1,-1,-1
E.1.0.0,101172,PB,Z374020,No Disponible,No Disponible,2024-04-24 04:41:38.108,2024-04-24 04:41:38.157,T,4.592775,-74.181867,2,3,False,2,EV1,-1,20.0,-1,-1,-1
E.1.0.0,101305,PB,Z374020,K629,No Disponible,2024-04-24 05:10:31.085,2024-04-24 05:10:31.285,T,4.568236,-74.163517,2,3,False,2,EV1,-1,24.0,1,0,1
E.1.0.0,101319,PB,Z374020,K629,No Disponible,2024-04-24 05:13:04.759,2024-04-24 05:13:05.288,T,4.564967,-74.168058,2,3,False,2,EV1,-1,24.0,1,0,2
E.1.0.0,101335,PB,Z374020,K629,No Disponible,2024-04-24 05:15:40.239,2024-04-24 05:15:40.409,T,4.567961,-74.169503,2,3,False,2,EV1,-1,24.0,1,0,3
E.1.0.0,101345,PB,Z374020,K629,No Disponible,2024-04-24 05:16:53.949,2024-04-24 05:16:54.199,T,4.569628,-74.170194,2,3,False,2,EV1,-1,24.0,1,0,4
E.1.0.0,101355,PB,Z374020,K629,No Disponible,2024-04-24 05:18:36.326,2024-04-24 05:18:36.646,T,4.570453,-74.168669,2,3,False,2,EV1,-1,25.0,9,0,13
E.1.0.0,101363,PB,Z374020,K629,No Disponible,2024-04-24 05:19:29.536,2024-04-24 05:19:29.596,T,4.570453,-74.168669,2,3,False,2,EV1,-1,25.0,1,0,14
E.1.0.0,101370,PB,Z374020,K629,No Disponible,2024-04-24 05:20:06.166,2024-04-24 05:20:06.786,T,4.570453,-74.168669,2,3,False,2,EV1,-1,25.0,1,0,15
E.1.0.0,101390,PB,Z374020,K629,No Disponible,2024-04-24 05:24:20.826,2024-04-24 05:24:21.186,T,4.572219,-74.167256,2,3,False,2,EV1,-1,25.0,4,0,19
E.1.0.0,101397,PB,Z374020,K629,No Disponible,2024-04-24 05:25:28.756,2024-04-24 05:25:28.848,T,4.573033,-74.164153,2,3,False,2,EV1,-1,25.0,5,0,24
E.1.0.0,101410,PB,Z374020,K629,No Disponible,2024-04-24 05:27:27.616,2024-04-24 05:27:27.696,T,4.574078,-74.161761,2,3,False,2,EV1,-1,24.0,10,0,34
E.1.0.0,101417,PB,Z374020,K629,No Disponible,2024-04-24 05:28:38.486,2024-04-24 05:28:38.916,T,4.576733,-74.163958,2,3,False,2,EV1,-1,24.0,5,0,39
E.1.0.0,101424,PB,Z374020,K629,No Disponible,2024-04-24 05:29:30.116,2024-04-24 05:29:30.616,T,4.578261,-74.165836,2,3,False,2,EV1,-1,23.0,2,2,39
E.1.0.0,101434,PB,Z374020,K629,No Disponible,2024-04-24 05:31:01.752,2024-04-24 05:31:02.026,T,4.583836,-74.163614,2,3,False,2,EV1,-1,23.0,0,0,39
