versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,velocidadVehiculo,aceleracionVehiculo,latitud,longitud
E.1.0.0,100642,PB,Z374020,No Disponible,No Disponible,2024-04-24 00:00:00.006,2024-04-24 00:00:00.096,T,1,3,False,2,0.0,0.0,4.592919,-74.181547
E.1.0.0,100644,PB,Z374020,No Disponible,No Disponible,2024-04-24 00:00:20.017,2024-04-24 00:00:20.276,T,1,3,False,2,0.0,0.0,4.592919,-74.181547
E.1.0.0,100645,PB,Z374020,No Disponible,No Disponible,2024-04-24 00:00:40.026,2024-04-24 00:00:40.166,T,1,3,False,2,0.0,0.0,4.592919,-74.181547
E.1.0.0,100646,PB,Z374020,No Disponible,No Disponible,2024-04-24 00:01:00.575,2024-04-24 00:01:00.916,T,1,3,False,2,0.0,0.0,4.592919,-74.181547
E.1.0.0,100648,PB,Z374020,No Disponible,No Disponible,2024-04-24 00:01:20.026,2024-04-24 00:01:20.126,T,1,3,False,2,0.0,0.0,4.592919,-74.181547
E.1.0.0,100649,PB,Z374020,No Disponible,No Disponible,2024-04-24 00:01:40.016,2024-04-24 00:01:40.096,T,1,3,False,2,0.0,0.0,4.592919,-74.181547
E.1.0.0,100650,PB,Z374020,No Disponible,No Disponible,2024-04-24 00:02:00.006,2024-04-24 00:02:00.176,T,1,3,False,2,0.0,0.0,4.592919,-74.181547
E.1.0.0,100652,PB,Z374020,No Disponible,No Disponible,2024-04-24 00:02:20.087,2024-04-24 00:02:20.626,T,1,3,False,2,0.0,0.0,4.592919,-74.181547
E.1.0.0,100653,PB,Z374020,No Disponible,No Disponible,2024-04-24 00:02:40.016,2024-04-24 00:02:40.252,T,1,3,False,2,0.0,0.0,4.592919,-74.181547
E.1.0.0,100654,PB,Z374020,No Disponible,No Disponible,2024-04-24 00:03:00.026,2024-04-24 00:03:00.166,T,1,3,False,2,0.0,0.0,4.592919,-74.181547
E.1.0.0,100656,PB,Z374020,No Disponible,No Disponible,2024-04-24 00:03:20.016,2024-04-24 00:03:20.436,T,1,3,False,2,0.0,0.0,4.592919,-74.181547
E.1.0.0,100657,PB,Z374020,No Disponible,No Disponible,2024-04-24 00:03:40.006,2024-04-24 00:03:40.336,T,1,3,False,2,0.0,0.0,4.592919,-74.181547
E.1.0.0,100658,PB,Z374020,No Disponible,No Disponible,2024-04-24 00:04:00.016,2024-04-24 00:04:00.066,T,1,3,False,2,0.0,0.0,4.592919,-74.181547
E.1.0.0,100660,PB,Z374020,No Disponible,No Disponible,2024-04-24 00:04:20.026,2024-04-24 00:04:20.116,T,1,3,False,2,0.0,0.0,4.592919,-74.181547
E.1.0.0,100661,PB,Z374020,No Disponible,No Disponible,2024-04-24 00:04:40.016,2024-04-24 00:04:40.196,T,1,3,False,2,0.0,0.0,4.592919,-74.181547
E.1.0.0,100662,PB,Z374020,No Disponible,No Disponible,2024-04-24 00:05:00.006,2024-04-24 00:05:00.226,T,1,3,False,2,0.0,0.0,4.592919,-74.181547
E.1.0.0,100664,PB,Z374020,No Disponible,No Disponible,2024-04-24 00:05:20.006,2024-04-24 00:05:20.146,T,1,3,False,2,0.0,0.0,4.592919,-74.181547
E.1.0.0,100666,PB,Z374020,No Disponible,No Disponible,2024-04-24 00:05:40.016,2024-04-24 00:05:40.046,T,1,3,False,2,0.0,0.0,4.592919,-74.181547
E.1.0.0,100668,PB,Z374020,No Disponible,No Disponible,2024-04-24 00:06:00.006,2024-04-24 00:06:00.316,T,1,3,False,2,0.0,0.0,4.592919,-74.181547
E.1.0.0,100670,PB,Z374020,No Disponible,No Disponible,2024-04-24 00:06:20.026,2024-04-24 00:06:20.226,T,1,3,False,2,0.0,0.0,4.592919,-74.181547
E.1.0.0,100671,PB,Z374020,No Disponible,No Disponible,2024-04-24 00:06:40.026,2024-04-24 00:06:40.046,T,1,3,False,2,0.0,0.0,4.592919,-74.181547
E.1.0.0,100672,PB,Z374020,No Disponible,No Disponible,2024-04-24 00:07:00.016,2024-04-24 00:07:00.256,T,1,3,False,2,0.0,0.0,4.592919,-74.181547
E.1.0.0,100674,PB,Z374020,No Disponible,No Disponible,2024-04-24 00:07:20.017,2024-04-24 00:07:20.506,T,1,3,False,2,0.0,0.0,4.592919,-74.181547
E.1.0.0,100675,PB,Z374020,No Disponible,No Disponible,2024-04-24 00:07:40.026,2024-04-24 00:07:40.206,T,1,3,False,2,0.0,0.0,4.592919,-74.181547
E.1.0.0,100676,PB,Z374020,No Disponible,No Disponible,2024-04-24 00:08:00.006,2024-04-24 00:08:00.256,T,1,3,False,2,0.0,0.0,4.592919,-74.181547
E.1.0.0,100678,PB,Z374020,No Disponible,No Disponible,2024-04-24 00:08:20.016,2024-04-24 00:08:20.226,T,1,3,False,2,0.0,0.0,4.592919,-74.181547
E.1.0.0,100679,PB,Z374020,No Disponible,No Disponible,2024-04-24 00:08:40.026,2024-04-24 00:08:40.116,T,1,3,False,2,0.0,0.0,4.592919,-74.181547
E.1.0.0,100680,PB,Z374020,No Disponible,No Disponible,2024-04-24 00:09:00.026,2024-04-24 00:09:00.216,T,1,3,False,2,0.0,0.0,4.592919,-74.181547
E.1.0.0,100682,PB,Z374020,No Disponible,No Disponible,2024-04-24 00:09:20.026,2024-04-24 00:09:20.096,T,1,3,False,2,0.0,0.0,4.592919,-74.181547
E.1.0.0,100683,PB,Z374020,No Disponible,No Disponible,2024-04-24 00:09:40.026,2024-04-24 00:09:40.176,T,1,3,False,2,0.0,0.0,4.592919,-74.181547
