versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento,porcentajeCargaBaterias
E.1.0.0,1104179,PB,Z374025,No Disponible,No Disponible,2024-07-23 20:18:28.444,2024-07-23 20:18:28.494,T,4.592569,-74.182522,2,3,False,2,EV20,29.0
E.1.0.0,1104179,PB,Z374025,No Disponible,No Disponible,2024-07-23 20:18:28.444,2024-07-23 20:18:28.494,T,4.592569,-74.182522,2,3,False,2,EV20,29.0
