versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,velocidadVehiculo,aceleracionVehiculo
E.1.0.0,1103641,PB,Z374025,H613,No Disponible,2024-07-23 18:45:20.205,2024-07-23 18:45:20.440,T,4.550167,-74.092442,1,3,False,2,0.0,0.0
E.1.0.0,1104868,PB,Z374025,No Disponible,No Disponible,2024-07-23 23:07:00.026,2024-07-23 23:07:00.156,T,4.592569,-74.182522,1,3,False,2,0.0,0.0
E.1.0.0,1100302,PB,Z374025,H613,No Disponible,2024-07-23 08:18:40.026,2024-07-23 08:18:40.346,T,4.554958,-74.112275,1,3,False,2,0.0,0.0
E.1.0.0,1103556,PB,Z374025,H613,No Disponible,2024-07-23 18:30:40.026,2024-07-23 18:30:40.106,T,4.556461,-74.085036,1,3,False,2,35.676,-0.212
E.1.0.0,1101440,PB,Z374025,H613,No Disponible,2024-07-23 12:04:00.006,2024-07-23 12:04:00.176,T,4.561889,-74.130625,1,3,False,2,4.457,0.119
E.1.0.0,1100863,PB,Z374025,RET,No Disponible,2024-07-23 10:08:20.015,2024-07-23 10:08:20.716,T,4.588683,-74.163169,1,3,False,2,11.551,0.241
E.1.0.0,1100514,PB,Z374025,H613,No Disponible,2024-07-23 08:53:00.020,2024-07-23 08:53:00.330,T,4.581378,-74.157758,1,3,False,2,8.848,-0.004
E.1.0.0,1099831,PB,Z374025,L613,No Disponible,2024-07-23 07:03:20.016,2024-07-23 07:03:20.136,T,4.568667,-74.146158,1,3,False,2,28.566,0.564
E.1.0.0,1102915,PB,Z374025,H613,No Disponible,2024-07-23 16:42:40.028,2024-07-23 16:42:40.079,T,4.592636,-74.180928,1,3,False,2,0.0,-1.018
E.1.0.0,1101182,PB,Z374025,L613,No Disponible,2024-07-23 11:14:40.016,2024-07-23 11:14:40.106,T,4.556772,-74.085375,1,3,False,2,0.0,-0.203
E.1.0.0,1101210,PB,Z374025,H613,No Disponible,2024-07-23 11:20:00.006,2024-07-23 11:20:00.116,T,4.557061,-74.083953,1,3,False,2,20.352,0.079
E.1.0.0,1102438,PB,Z374025,H613,No Disponible,2024-07-23 15:13:40.016,2024-07-23 15:13:40.286,T,4.554742,-74.111869,1,3,False,2,0.0,0.0
E.1.0.0,1099315,PB,Z374025,H613,No Disponible,2024-07-23 05:34:40.026,2024-07-23 05:34:40.246,T,4.568819,-74.146111,1,3,False,2,20.285,0.405
E.1.0.0,1102925,PB,Z374025,L613,No Disponible,2024-07-23 16:45:00.036,2024-07-23 16:45:00.076,T,4.594378,-74.178494,1,3,False,2,10.535,-1.798
E.1.0.0,1102565,PB,Z374025,H613,No Disponible,2024-07-23 15:36:20.340,2024-07-23 15:36:20.776,T,4.559972,-74.138492,1,3,False,2,4.953,0.385
E.1.0.0,1100174,PB,Z374025,H613,No Disponible,2024-07-23 08:00:00.016,2024-07-23 08:00:00.776,T,4.552792,-74.085375,1,3,False,2,18.188,0.529
E.1.0.0,1103723,PB,Z374025,H613,No Disponible,2024-07-23 19:01:20.036,2024-07-23 19:01:20.096,T,4.553892,-74.110517,1,3,False,2,4.707,-0.171
E.1.0.0,1103501,PB,Z374025,L613,No Disponible,2024-07-23 18:19:20.026,2024-07-23 18:19:20.246,T,4.550458,-74.086447,1,3,False,2,5.473,1.56
E.1.0.0,1099916,PB,Z374025,L613,No Disponible,2024-07-23 07:17:20.016,2024-07-23 07:17:20.286,T,4.560197,-74.138589,1,3,False,2,12.074,1.681
E.1.0.0,1100344,PB,Z374025,H613,No Disponible,2024-07-23 08:25:00.006,2024-07-23 08:25:00.206,T,4.558753,-74.122008,1,3,False,2,15.375,1.701
E.1.0.0,1098940,PB,Z374025,L613,No Disponible,2024-07-23 04:28:00.016,2024-07-23 04:28:00.216,T,4.547942,-74.101700,1,3,False,2,32.535,-0.181
E.1.0.0,1104675,PB,Z374025,No Disponible,No Disponible,2024-07-23 22:20:00.016,2024-07-23 22:20:00.146,T,4.592569,-74.182522,1,3,False,2,0.0,0.0
E.1.0.0,1103166,PB,Z374025,L613,No Disponible,2024-07-23 17:23:20.019,2024-07-23 17:23:20.259,T,4.558603,-74.136581,1,3,False,2,0.0,0.0
E.1.0.0,1100693,PB,Z374025,H613,No Disponible,2024-07-23 09:28:40.479,2024-07-23 09:28:42.090,T,4.592644,-74.181083,1,3,False,2,0.0,0.0
E.1.0.0,1104510,PB,Z374025,No Disponible,No Disponible,2024-07-23 21:40:20.016,2024-07-23 21:40:20.136,T,4.592569,-74.182522,1,3,False,2,0.0,0.0
E.1.0.0,1100714,PB,Z374025,H613,No Disponible,2024-07-23 09:34:00.313,2024-07-23 09:34:00.336,T,4.592644,-74.181083,1,3,False,2,0.0,0.0
E.1.0.0,1102165,PB,Z374025,L613,No Disponible,2024-07-23 14:19:40.026,2024-07-23 14:19:40.046,T,4.548750,-74.100969,1,3,False,2,18.828,-0.102
E.1.0.0,1099853,PB,Z374025,L613,No Disponible,2024-07-23 07:06:40.026,2024-07-23 07:06:40.236,T,4.562667,-74.141467,1,3,False,2,23.758,-0.921
E.1.0.0,1103785,PB,Z374025,H613,No Disponible,2024-07-23 19:11:20.006,2024-07-23 19:11:20.066,T,4.555100,-74.116919,1,3,False,2,26.742,-0.462
E.1.0.0,1098966,PB,Z374025,L613,No Disponible,2024-07-23 04:34:00.026,2024-07-23 04:34:00.136,T,4.545453,-74.090367,1,3,False,2,14.652,-0.341
E.1.0.0,1101216,PB,Z374025,H613,No Disponible,2024-07-23 11:21:20.036,2024-07-23 11:21:20.246,T,4.556928,-74.086269,1,3,False,2,22.453,-0.966
E.1.0.0,1102648,PB,Z374025,H613,No Disponible,2024-07-23 15:52:00.016,2024-07-23 15:52:00.306,T,4.568519,-74.145583,1,3,False,2,0.0,0.0
E.1.0.0,1099701,PB,Z374025,L613,No Disponible,2024-07-23 06:44:40.026,2024-07-23 06:44:40.106,T,4.595736,-74.169800,1,3,False,2,23.176,-0.694
E.1.0.0,1104504,PB,Z374025,No Disponible,No Disponible,2024-07-23 21:39:00.016,2024-07-23 21:39:00.136,T,4.592569,-74.182522,1,3,False,2,0.0,0.0
E.1.0.0,1099554,PB,Z374025,H613,No Disponible,2024-07-23 06:16:40.023,2024-07-23 06:16:40.523,T,4.592517,-74.181294,1,3,False,2,0.0,0.0
E.1.0.0,1104532,PB,Z374025,No Disponible,No Disponible,2024-07-23 21:46:00.016,2024-07-23 21:46:00.246,T,4.592569,-74.182522,1,3,False,2,0.0,0.0
E.1.0.0,1102796,PB,Z374025,H613,No Disponible,2024-07-23 16:17:00.045,2024-07-23 16:17:00.070,T,4.594750,-74.175525,1,3,False,2,20.016,0.27
E.1.0.0,1102384,PB,Z374025,H613,No Disponible,2024-07-23 15:04:00.050,2024-07-23 15:04:00.170,T,4.549853,-74.100031,1,3,False,2,43.68,0.197
E.1.0.0,1103524,PB,Z374025,L613,No Disponible,2024-07-23 18:24:00.006,2024-07-23 18:24:00.656,T,4.555889,-74.088547,1,3,False,2,13.621,-0.142
E.1.0.0,1102959,PB,Z374025,L613,No Disponible,2024-07-23 16:50:40.006,2024-07-23 16:50:40.046,T,4.595592,-74.168050,1,3,False,2,8.637,0.882
E.1.0.0,1103848,PB,Z374025,H613,No Disponible,2024-07-23 19:21:20.026,2024-07-23 19:21:20.166,T,4.561578,-74.130833,1,3,False,2,40.316,-0.228
E.1.0.0,1103389,PB,Z374025,L613,No Disponible,2024-07-23 18:01:40.026,2024-07-23 18:01:40.166,T,4.548803,-74.105803,1,3,False,2,0.0,0.0
E.1.0.0,1101462,PB,Z374025,H613,No Disponible,2024-07-23 12:07:40.026,2024-07-23 12:07:40.406,T,4.560542,-74.138700,1,3,False,2,3.309,-1.118
E.1.0.0,1104811,PB,Z374025,No Disponible,No Disponible,2024-07-23 22:52:40.016,2024-07-23 22:52:40.136,T,4.592569,-74.182522,1,3,False,2,0.0,0.0
E.1.0.0,1100164,PB,Z374025,H613,No Disponible,2024-07-23 07:57:40.221,2024-07-23 07:57:40.596,T,4.556503,-74.087825,1,3,False,2,31.645,1.094
E.1.0.0,1103599,PB,Z374025,H613,No Disponible,2024-07-23 18:37:40.019,2024-07-23 18:37:40.208,T,4.547603,-74.086503,1,3,False,2,37.531,0.285
E.1.0.0,1104117,PB,Z374025,No Disponible,No Disponible,2024-07-23 20:07:20.091,2024-07-23 20:07:20.356,T,4.592461,-74.180514,1,3,False,2,3.191,-0.12
E.1.0.0,1103981,PB,Z374025,H613,No Disponible,2024-07-23 19:44:40.016,2024-07-23 19:44:40.166,T,4.577586,-74.155756,1,3,False,2,0.0,0.0
E.1.0.0,1102292,PB,Z374025,L613,No Disponible,2024-07-23 14:44:20.027,2024-07-23 14:44:20.516,T,4.557775,-74.084544,1,3,False,2,13.473,-0.664
E.1.0.0,1100169,PB,Z374025,H613,No Disponible,2024-07-23 07:59:00.026,2024-07-23 07:59:00.046,T,4.553906,-74.087147,1,3,False,2,10.484,-0.401
E.1.0.0,1100781,PB,Z374025,H613,No Disponible,2024-07-23 09:50:20.937,2024-07-23 09:50:21.156,T,4.592644,-74.181083,1,3,False,2,0.0,0.0
E.1.0.0,1099659,PB,Z374025,L613,No Disponible,2024-07-23 06:37:40.527,2024-07-23 06:37:41.381,T,4.592517,-74.181294,1,3,False,2,0.0,0.0
E.1.0.0,1103792,PB,Z374025,H613,No Disponible,2024-07-23 19:12:20.099,2024-07-23 19:12:20.216,T,4.555469,-74.118914,1,3,False,2,27.121,1.173
E.1.0.0,1101152,PB,Z374025,L613,No Disponible,2024-07-23 11:08:40.026,2024-07-23 11:08:40.806,T,4.550986,-74.086325,1,3,False,2,0.0,0.0
E.1.0.0,1099615,PB,Z374025,H613,No Disponible,2024-07-23 06:29:20.122,2024-07-23 06:29:22.595,T,4.592517,-74.181294,1,3,False,2,0.0,0.0
E.1.0.0,1099063,PB,Z374025,H613,No Disponible,2024-07-23 04:52:20.016,2024-07-23 04:52:20.056,T,4.551711,-74.085936,1,3,False,2,5.832,-1.832
E.1.0.0,1103606,PB,Z374025,H613,No Disponible,2024-07-23 18:38:40.215,2024-07-23 18:38:40.348,T,4.545819,-74.087356,1,3,False,2,0.0,0.0
E.1.0.0,1102354,PB,Z374025,H613,No Disponible,2024-07-23 14:57:20.200,2024-07-23 14:57:20.246,T,4.543792,-74.088464,1,3,False,2,2.336,-1.315
E.1.0.0,1104209,PB,Z374025,No Disponible,No Disponible,2024-07-23 20:26:00.016,2024-07-23 20:26:00.196,T,4.592569,-74.182522,1,3,False,2,0.0,0.0
E.1.0.0,1098792,PB,Z374025,L613,No Disponible,2024-07-23 03:56:20.026,2024-07-23 03:56:20.126,T,4.589228,-74.162072,1,3,False,2,6.375,0.46
E.1.0.0,1102905,PB,Z374025,H613,No Disponible,2024-07-23 16:41:00.017,2024-07-23 16:41:14.419,T,4.592636,-74.180928,1,3,True,2,0.0,0.0
E.1.0.0,1103852,PB,Z374025,H613,No Disponible,2024-07-23 19:22:20.006,2024-07-23 19:22:20.186,T,4.558419,-74.135333,1,3,False,2,8.449,-0.196
E.1.0.0,1099480,PB,Z374025,H613,No Disponible,2024-07-23 06:00:00.026,2024-07-23 06:00:00.226,T,4.592467,-74.180092,1,3,False,2,8.949,-0.751
E.1.0.0,1099419,PB,Z374025,H613,No Disponible,2024-07-23 05:51:00.016,2024-07-23 05:51:00.086,T,4.589008,-74.163025,1,3,False,2,23.988,1.298
E.1.0.0,1104824,PB,Z374025,No Disponible,No Disponible,2024-07-23 22:56:00.006,2024-07-23 22:56:00.146,T,4.592569,-74.182522,1,3,False,2,0.0,0.0
E.1.0.0,1104578,PB,Z374025,No Disponible,No Disponible,2024-07-23 21:57:20.006,2024-07-23 21:57:20.226,T,4.592569,-74.182522,1,3,False,2,0.0,0.0
E.1.0.0,1102771,PB,Z374025,H613,No Disponible,2024-07-23 16:12:20.016,2024-07-23 16:12:20.226,T,4.591572,-74.168828,1,3,False,2,15.504,0.602
E.1.0.0,1102455,PB,Z374025,H613,No Disponible,2024-07-23 15:17:20.016,2024-07-23 15:17:20.026,T,4.555158,-74.112792,1,3,False,2,0.0,0.0
E.1.0.0,1100698,PB,Z374025,H613,No Disponible,2024-07-23 09:30:00.362,2024-07-23 09:30:01.239,T,4.592644,-74.181083,1,3,False,2,0.0,0.0
E.1.0.0,1104960,PB,Z374025,No Disponible,No Disponible,2024-07-23 23:30:00.020,2024-07-23 23:30:00.210,T,4.592569,-74.182522,1,3,False,2,0.0,0.0
E.1.0.0,1101749,PB,Z374025,H613,No Disponible,2024-07-23 13:05:20.333,2024-07-23 13:13:53.640,T,4.592611,-74.180911,1,3,True,2,0.0,0.0
E.1.0.0,1104526,PB,Z374025,No Disponible,No Disponible,2024-07-23 21:44:20.026,2024-07-23 21:44:20.296,T,4.592569,-74.182522,1,3,False,2,0.0,0.0
E.1.0.0,1099558,PB,Z374025,H613,No Disponible,2024-07-23 06:17:40.034,2024-07-23 06:17:40.081,T,4.592517,-74.181294,1,3,False,2,0.0,0.0
E.1.0.0,1099671,PB,Z374025,L613,No Disponible,2024-07-23 06:39:40.030,2024-07-23 06:39:40.211,T,4.592453,-74.180142,1,3,False,2,18.344,0.065
E.1.0.0,1104831,PB,Z374025,No Disponible,No Disponible,2024-07-23 22:57:40.006,2024-07-23 22:57:40.166,T,4.592569,-74.182522,1,3,False,2,0.0,0.0
E.1.0.0,1103458,PB,Z374025,L613,No Disponible,2024-07-23 18:12:00.006,2024-07-23 18:12:00.256,T,4.545508,-74.090789,1,3,False,2,21.121,0.962
E.1.0.0,1101432,PB,Z374025,H613,No Disponible,2024-07-23 12:03:00.036,2024-07-23 12:03:01.056,T,4.563625,-74.129225,1,3,False,2,40.383,0.269
E.1.0.0,1100933,PB,Z374025,RET,No Disponible,2024-07-23 10:23:40.006,2024-07-23 10:23:40.216,T,4.562208,-74.140744,1,3,False,2,0.0,0.0
E.1.0.0,1101955,PB,Z374025,L613,No Disponible,2024-07-23 13:42:20.006,2024-07-23 13:42:20.746,T,4.555786,-74.138058,1,3,False,2,0.0,0.0
E.1.0.0,1101624,PB,Z374025,H613,No Disponible,2024-07-23 12:39:20.026,2024-07-23 12:39:20.186,T,4.587858,-74.166769,1,3,False,2,13.961,1.407
E.1.0.0,1101044,PB,Z374025,L613,No Disponible,2024-07-23 10:47:20.016,2024-07-23 10:47:20.176,T,4.554917,-74.112603,1,3,False,2,0.0,0.0
E.1.0.0,1101350,PB,Z374025,H613,No Disponible,2024-07-23 11:48:40.026,2024-07-23 11:48:40.216,T,4.554881,-74.112086,1,3,False,2,0.0,0.0
E.1.0.0,1101151,PB,Z374025,L613,No Disponible,2024-07-23 11:08:20.016,2024-07-23 11:08:20.106,T,4.550986,-74.086325,1,3,False,2,0.0,0.0
E.1.0.0,1103812,PB,Z374025,H613,No Disponible,2024-07-23 19:16:00.016,2024-07-23 19:16:00.896,T,4.558511,-74.122494,1,3,False,2,0.0,0.0
E.1.0.0,1103420,PB,Z374025,L613,No Disponible,2024-07-23 18:06:00.026,2024-07-23 18:06:00.416,T,4.551519,-74.098417,1,3,False,2,0.0,0.0
E.1.0.0,1104191,PB,Z374025,No Disponible,No Disponible,2024-07-23 20:21:20.026,2024-07-23 20:21:20.126,T,4.592569,-74.182522,1,3,False,2,0.0,0.0
E.1.0.0,1099511,PB,Z374025,H613,No Disponible,2024-07-23 06:06:00.203,2024-07-23 06:06:01.416,T,4.592517,-74.181294,1,3,False,2,0.0,0.0
E.1.0.0,1099250,PB,Z374025,H613,No Disponible,2024-07-23 05:23:20.036,2024-07-23 05:23:20.266,T,4.564206,-74.138408,1,3,False,2,9.254,0.99
E.1.0.0,1104380,PB,Z374025,No Disponible,No Disponible,2024-07-23 21:08:20.006,2024-07-23 21:08:20.446,T,4.592569,-74.182522,1,3,False,2,0.0,0.0
E.1.0.0,1103944,PB,Z374025,H613,No Disponible,2024-07-23 19:39:00.016,2024-07-23 19:39:00.216,T,4.567053,-74.144636,1,3,False,2,0.0,0.0
E.1.0.0,1103304,PB,Z374025,L613,No Disponible,2024-07-23 17:48:20.025,2024-07-23 17:48:20.446,T,4.557881,-74.121631,1,3,False,2,7.297,0.289
E.1.0.0,1104563,PB,Z374025,No Disponible,No Disponible,2024-07-23 21:53:40.026,2024-07-23 21:53:40.046,T,4.592569,-74.182522,1,3,False,2,0.0,0.0
E.1.0.0,1102351,PB,Z374025,H613,No Disponible,2024-07-23 14:56:40.016,2024-07-23 14:56:40.446,T,4.544303,-74.088067,1,3,False,2,17.816,-0.125
E.1.0.0,1101260,PB,Z374025,H613,No Disponible,2024-07-23 11:31:40.026,2024-07-23 11:31:41.306,T,4.548383,-74.092692,1,3,False,2,30.176,0.543
E.1.0.0,1103170,PB,Z374025,L613,No Disponible,2024-07-23 17:24:20.009,2024-07-23 17:24:20.629,T,4.559011,-74.134114,1,3,False,2,39.109,0.418
E.1.0.0,1101521,PB,Z374025,H613,No Disponible,2024-07-23 12:20:20.016,2024-07-23 12:20:20.496,T,4.562878,-74.138994,1,3,False,2,0.0,0.0
E.1.0.0,1104639,PB,Z374025,No Disponible,No Disponible,2024-07-23 22:12:20.016,2024-07-23 22:12:20.276,T,4.592569,-74.182522,1,3,False,2,0.0,0.0
E.1.0.0,1100220,PB,Z374025,H613,No Disponible,2024-07-23 08:06:20.181,2024-07-23 08:06:20.316,T,4.545472,-74.090408,1,3,False,2,22.918,0.0
E.1.0.0,1101476,PB,Z374025,H613,No Disponible,2024-07-23 12:10:40.036,2024-07-23 12:10:40.206,T,4.569717,-74.138703,1,3,False,2,0.0,0.0
E.1.0.0,1101363,PB,Z374025,H613,No Disponible,2024-07-23 11:51:20.016,2024-07-23 11:51:20.276,T,4.554931,-74.115608,1,3,False,2,40.445,0.267
E.1.0.0,1100117,PB,Z374025,L613,No Disponible,2024-07-23 07:50:20.006,2024-07-23 07:50:20.906,T,4.552478,-74.084856,1,3,False,2,24.313,0.173
E.1.0.0,1100689,PB,Z374025,H613,No Disponible,2024-07-23 09:27:40.332,2024-07-23 09:27:40.360,T,4.592644,-74.181083,1,3,False,2,0.0,0.0
E.1.0.0,1099404,PB,Z374025,H613,No Disponible,2024-07-23 05:48:20.016,2024-07-23 05:48:20.256,T,4.588689,-74.161125,1,3,False,2,0.0,0.0
E.1.0.0,1099130,PB,Z374025,H613,No Disponible,2024-07-23 05:03:20.043,2024-07-23 05:03:20.316,T,4.550636,-74.107869,1,3,False,2,0.0,0.0
E.1.0.0,1098816,PB,Z374025,L613,No Disponible,2024-07-23 04:00:40.026,2024-07-23 04:00:40.066,T,4.577244,-74.155797,1,3,False,2,38.984,0.335
E.1.0.0,1103511,PB,Z374025,L613,No Disponible,2024-07-23 18:21:00.016,2024-07-23 18:21:00.186,T,4.551553,-74.086203,1,3,False,2,10.875,-0.007
E.1.0.0,1100678,PB,Z374025,H613,No Disponible,2024-07-23 09:25:00.316,2024-07-23 09:25:00.536,T,4.592644,-74.181083,1,3,False,2,0.0,0.0
E.1.0.0,1104552,PB,Z374025,No Disponible,No Disponible,2024-07-23 21:51:00.026,2024-07-23 21:51:00.176,T,4.592569,-74.182522,1,3,False,2,0.0,0.0
E.1.0.0,1103773,PB,Z374025,H613,No Disponible,2024-07-23 19:09:40.016,2024-07-23 19:09:40.716,T,4.554986,-74.114200,1,3,False,2,0.0,0.0
E.1.0.0,1100702,PB,Z374025,H613,No Disponible,2024-07-23 09:31:00.312,2024-07-23 09:31:00.716,T,4.592644,-74.181083,1,3,False,2,0.0,0.0
E.1.0.0,1102186,PB,Z374025,L613,No Disponible,2024-07-23 14:23:20.016,2024-07-23 14:23:20.036,T,4.550786,-74.095189,1,3,False,2,18.336,-0.28
E.1.0.0,1102356,PB,Z374025,H613,No Disponible,2024-07-23 14:58:00.026,2024-07-23 14:58:00.286,T,4.544239,-74.089583,1,3,False,2,13.609,-0.929
E.1.0.0,1102857,PB,Z374025,H613,No Disponible,2024-07-23 16:29:20.050,2024-07-23 16:29:20.246,T,4.592636,-74.180928,1,3,False,2,0.0,0.0
E.1.0.0,1098939,PB,Z374025,L613,No Disponible,2024-07-23 04:27:40.016,2024-07-23 04:27:40.186,T,4.546628,-74.102683,1,3,False,2,31.414,0.557
E.1.0.0,1101244,PB,Z374025,H613,No Disponible,2024-07-23 11:28:00.006,2024-07-23 11:28:00.466,T,4.546714,-74.086936,1,3,False,2,26.301,0.259
E.1.0.0,1100625,PB,Z374025,H613,No Disponible,2024-07-23 09:11:40.014,2024-07-23 09:11:40.255,T,4.592644,-74.181083,1,3,False,2,0.0,0.0
E.1.0.0,1100339,PB,Z374025,H613,No Disponible,2024-07-23 08:24:20.016,2024-07-23 08:24:20.106,T,4.558906,-74.121492,1,3,False,2,5.465,-1.175
E.1.0.0,1103179,PB,Z374025,L613,No Disponible,2024-07-23 17:26:20.016,2024-07-23 17:26:20.136,T,4.561292,-74.131078,1,3,False,2,0.0,0.0
E.1.0.0,1100613,PB,Z374025,H613,No Disponible,2024-07-23 09:09:40.026,2024-07-23 09:09:40.276,T,4.592967,-74.182628,1,3,False,2,17.59,0.354
E.1.0.0,1099971,PB,Z374025,L613,No Disponible,2024-07-23 07:26:00.016,2024-07-23 07:26:00.996,T,4.557556,-74.122467,1,3,False,2,0.0,0.0
E.1.0.0,1104987,PB,Z374025,No Disponible,No Disponible,2024-07-23 23:36:20.026,2024-07-23 23:36:20.546,T,4.592569,-74.182522,1,3,False,2,0.0,0.0
E.1.0.0,1102096,PB,Z374025,L613,No Disponible,2024-07-23 14:08:20.036,2024-07-23 14:08:20.116,T,4.556958,-74.121075,1,3,False,2,25.066,1.545
E.1.0.0,1104734,PB,Z374025,No Disponible,No Disponible,2024-07-23 22:34:20.006,2024-07-23 22:34:20.036,T,4.592569,-74.182522,1,3,False,2,0.0,0.0
E.1.0.0,1104444,PB,Z374025,No Disponible,No Disponible,2024-07-23 21:24:00.016,2024-07-23 21:24:00.206,T,4.592569,-74.182522,1,3,False,2,0.0,0.0
E.1.0.0,1100737,PB,Z374025,H613,No Disponible,2024-07-23 09:39:40.328,2024-07-23 09:39:40.552,T,4.592644,-74.181083,1,3,False,2,0.0,0.0
E.1.0.0,1101607,PB,Z374025,H613,No Disponible,2024-07-23 12:36:20.026,2024-07-23 12:36:20.076,T,4.589219,-74.162261,1,3,False,2,21.531,-0.523
E.1.0.0,1101731,PB,Z374025,H613,No Disponible,2024-07-23 13:01:00.225,2024-07-23 13:01:47.636,T,4.592611,-74.180911,1,3,True,2,0.0,0.0
E.1.0.0,1104942,PB,Z374025,No Disponible,No Disponible,2024-07-23 23:25:20.036,2024-07-23 23:25:20.176,T,4.592569,-74.182522,1,3,False,2,0.0,0.0
E.1.0.0,1100899,PB,Z374025,RET,No Disponible,2024-07-23 10:16:20.016,2024-07-23 10:16:20.156,T,4.568133,-74.145456,1,3,False,2,0.0,0.0
E.1.0.0,1100999,PB,Z374025,L613,No Disponible,2024-07-23 10:38:20.016,2024-07-23 10:38:20.187,T,4.559150,-74.125722,1,3,False,2,9.449,-0.363
E.1.0.0,1101710,PB,Z374025,H613,No Disponible,2024-07-23 12:55:40.092,2024-07-23 12:56:58.448,T,4.592611,-74.180911,1,3,True,2,0.0,0.0
E.1.0.0,1104702,PB,Z374025,No Disponible,No Disponible,2024-07-23 22:26:20.036,2024-07-23 22:26:20.126,T,4.592569,-74.182522,1,3,False,2,0.0,0.0
E.1.0.0,1102873,PB,Z374025,H613,No Disponible,2024-07-23 16:33:20.035,2024-07-23 16:33:20.166,T,4.592636,-74.180928,1,3,False,2,0.0,0.0
E.1.0.0,1100718,PB,Z374025,H613,No Disponible,2024-07-23 09:35:00.312,2024-07-23 09:35:00.586,T,4.592644,-74.181083,1,3,False,2,0.0,0.0
E.1.0.0,1102076,PB,Z374025,L613,No Disponible,2024-07-23 14:04:20.005,2024-07-23 14:04:20.406,T,4.557114,-74.123103,1,3,False,2,0.0,-1.866
E.1.0.0,1100774,PB,Z374025,H613,No Disponible,2024-07-23 09:48:40.339,2024-07-23 09:48:40.635,T,4.592644,-74.181083,1,3,False,2,0.0,0.0
E.1.0.0,1103228,PB,Z374025,L613,No Disponible,2024-07-23 17:34:40.016,2024-07-23 17:34:41.296,T,4.557883,-74.124083,1,3,False,2,3.676,-0.025
E.1.0.0,1102859,PB,Z374025,H613,No Disponible,2024-07-23 16:30:00.015,2024-07-23 16:30:00.276,T,4.592636,-74.180928,1,3,False,2,0.0,0.0
E.1.0.0,1104184,PB,Z374025,No Disponible,No Disponible,2024-07-23 20:19:40.037,2024-07-23 20:19:40.046,T,4.592569,-74.182522,1,3,False,2,0.0,0.0
E.1.0.0,1101380,PB,Z374025,H613,No Disponible,2024-07-23 11:53:40.016,2024-07-23 11:53:40.106,T,4.555950,-74.119325,1,3,False,2,18.828,-0.755
