versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento
E.1.0.0,211408,PB,Z374001,TAP,No Disponible,2024-02-14 20:38:38.075,2024-02-14 20:38:38.246,T,4.592519,-74.180614,2,3,False,2,EV14
E.1.0.0,212072,PB,Z374001,EM,No Disponible,2024-02-14 23:25:15.116,2024-02-14 23:25:15.296,T,4.592797,-74.181317,2,3,False,2,EV14
