versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento
E.1.0.0,211386,PB,Z374001,TAP,No Disponible,2024-02-14 20:33:39.014,2024-02-14 20:33:39.727,T,4.592519,-74.180614,2,3,False,2,EV17
E.1.0.0,211536,PB,Z374001,EM,No Disponible,2024-02-14 21:13:48.125,2024-02-14 21:14:15.683,T,4.592797,-74.181317,2,3,True,2,EV17
