versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoAlarma,nivelAlarma,aceleracionVehiculo
E.1.0.0,23402,PB,Z374104,H601,No Disponible,2024-04-24 05:08:48.736,2024-04-24 05:08:48.936,T,4.650667,-74.062419,3,3,False,2,ALA2,NIV2,-5.45
