versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento,porcentajeCargaBaterias
E.1.0.0,33911,PB,Z374104,No Disponible,No Disponible,2024-04-25 21:03:11.096,2024-04-25 21:03:11.376,T,4.592722,-74.182733,2,3,False,2,EV20,56.0
