versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,velocidadVehiculo,aceleracionVehiculo
E.1.0.0,620241,PB,Z374012,No Disponible,No Disponible,2024-07-31 05:30:20.017,2024-07-31 05:30:20.067,T,4.592708,-74.181036,1,3,False,2,0,0
E.1.0.0,625862,PB,Z374012,No Disponible,No Disponible,2024-07-31 23:04:00.006,2024-07-31 23:04:00.126,T,4.592486,-74.181744,1,3,False,2,0,0
E.1.0.0,625860,PB,Z374012,No Disponible,No Disponible,2024-07-31 23:03:40.026,2024-07-31 23:03:40.166,T,4.592486,-74.181744,1,3,False,2,0,0
E.1.0.0,625859,PB,Z374012,No Disponible,No Disponible,2024-07-31 23:03:20.026,2024-07-31 23:03:20.416,T,4.592486,-74.181744,1,3,False,2,0,0
E.1.0.0,625857,PB,Z374012,No Disponible,No Disponible,2024-07-31 23:03:00.026,2024-07-31 23:03:00.106,T,4.592486,-74.181744,1,3,False,2,0,0
E.1.0.0,625856,PB,Z374012,No Disponible,No Disponible,2024-07-31 23:02:40.016,2024-07-31 23:02:40.176,T,4.592486,-74.181744,1,3,False,2,0,0
E.1.0.0,625855,PB,Z374012,No Disponible,No Disponible,2024-07-31 23:02:20.006,2024-07-31 23:02:20.416,T,4.592486,-74.181744,1,3,False,2,0,0
E.1.0.0,625853,PB,Z374012,No Disponible,No Disponible,2024-07-31 23:02:00.006,2024-07-31 23:02:00.190,T,4.592486,-74.181744,1,3,False,2,0,0
E.1.0.0,625852,PB,Z374012,No Disponible,No Disponible,2024-07-31 23:01:40.016,2024-07-31 23:01:40.256,T,4.592486,-74.181744,1,3,False,2,0,0
E.1.0.0,625851,PB,Z374012,No Disponible,No Disponible,2024-07-31 23:01:20.016,2024-07-31 23:01:20.167,T,4.592486,-74.181744,1,3,False,2,0,0
E.1.0.0,625849,PB,Z374012,No Disponible,No Disponible,2024-07-31 23:01:00.016,2024-07-31 23:01:00.136,T,4.592486,-74.181744,1,3,False,2,0,0
E.1.0.0,625848,PB,Z374012,No Disponible,No Disponible,2024-07-31 23:00:40.016,2024-07-31 23:00:40.197,T,4.592486,-74.181744,1,3,False,2,0,0
E.1.0.0,625847,PB,Z374012,No Disponible,No Disponible,2024-07-31 23:00:20.006,2024-07-31 23:00:20.056,T,4.592486,-74.181744,1,3,False,2,0,0
E.1.0.0,625845,PB,Z374012,No Disponible,No Disponible,2024-07-31 23:00:00.006,2024-07-31 23:00:00.166,T,4.592486,-74.181744,1,3,False,2,0,0
E.1.0.0,625844,PB,Z374012,No Disponible,No Disponible,2024-07-31 22:59:40.006,2024-07-31 22:59:40.127,T,4.592486,-74.181744,1,3,False,2,0,0
E.1.0.0,625843,PB,Z374012,No Disponible,No Disponible,2024-07-31 22:59:20.026,2024-07-31 22:59:20.136,T,4.592486,-74.181744,1,3,False,2,0,0
E.1.0.0,625840,PB,Z374012,No Disponible,No Disponible,2024-07-31 22:59:00.106,2024-07-31 22:59:00.366,T,4.592486,-74.181744,1,3,False,2,0,0
E.1.0.0,625837,PB,Z374012,No Disponible,No Disponible,2024-07-31 22:58:40.026,2024-07-31 22:58:40.216,T,4.592486,-74.181744,1,3,False,2,0,0
E.1.0.0,625836,PB,Z374012,No Disponible,No Disponible,2024-07-31 22:58:20.006,2024-07-31 22:58:20.176,T,4.592486,-74.181744,1,3,False,2,0,0
E.1.0.0,625833,PB,Z374012,No Disponible,No Disponible,2024-07-31 22:58:00.006,2024-07-31 22:58:00.066,T,4.592486,-74.181744,1,3,False,2,0,0
E.1.0.0,625832,PB,Z374012,No Disponible,No Disponible,2024-07-31 22:57:40.036,2024-07-31 22:57:40.316,T,4.592486,-74.181744,1,3,False,2,0,0
E.1.0.0,625830,PB,Z374012,No Disponible,No Disponible,2024-07-31 22:57:20.026,2024-07-31 22:57:20.177,T,4.592486,-74.181744,1,3,False,2,0,0
E.1.0.0,625828,PB,Z374012,No Disponible,No Disponible,2024-07-31 22:57:00.006,2024-07-31 22:57:00.156,T,4.592486,-74.181744,1,3,False,2,0,0
