versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento,estadoAperturaCierrePuertas
E.1.0.0,625579,PB,Z374012,No Disponible,No Disponible,2024-07-31 22:01:43.346,2024-07-31 22:01:46.740,T,4.592486,-74.181744,2,3,False,2,EV2,False
E.1.0.0,625197,PB,Z374012,No Disponible,No Disponible,2024-07-31 20:32:59.565,2024-07-31 20:33:00.066,T,4.592486,-74.181744,2,3,False,2,EV2,True
E.1.0.0,624583,PB,Z374012,H617,No Disponible,2024-07-31 18:21:05.826,2024-07-31 18:21:10.086,T,4.592561,-74.181100,2,3,False,2,EV2,False
E.1.0.0,624579,PB,Z374012,H617,No Disponible,2024-07-31 18:20:58.196,2024-07-31 18:20:58.226,T,4.592561,-74.181100,2,3,False,2,EV2,True
E.1.0.0,624569,PB,Z374012,H617,No Disponible,2024-07-31 18:19:46.392,2024-07-31 18:19:47.336,T,4.592561,-74.181100,2,3,False,2,EV2,False
E.1.0.0,624515,PB,Z374012,H617,No Disponible,2024-07-31 18:08:10.736,2024-07-31 18:08:10.896,T,4.592561,-74.181100,2,3,False,2,EV2,True
E.1.0.0,624495,PB,Z374012,H617,No Disponible,2024-07-31 18:04:37.676,2024-07-31 18:04:37.686,T,4.592464,-74.180153,2,3,False,2,EV2,False
E.1.0.0,624493,PB,Z374012,H617,No Disponible,2024-07-31 18:04:29.586,2024-07-31 18:04:29.706,T,4.592464,-74.180153,2,3,False,2,EV2,True
E.1.0.0,624486,PB,Z374012,H617,No Disponible,2024-07-31 18:03:33.377,2024-07-31 18:03:34.456,T,4.594033,-74.178528,2,3,False,2,EV2,False
E.1.0.0,624485,PB,Z374012,H617,No Disponible,2024-07-31 18:03:23.916,2024-07-31 18:03:24.366,T,4.594033,-74.178528,2,3,False,2,EV2,True
E.1.0.0,624474,PB,Z374012,H617,No Disponible,2024-07-31 18:01:55.226,2024-07-31 18:01:55.486,T,4.594678,-74.176611,2,3,False,2,EV2,False
E.1.0.0,624473,PB,Z374012,H617,No Disponible,2024-07-31 18:01:49.316,2024-07-31 18:01:49.356,T,4.594678,-74.176611,2,3,False,2,EV2,True
E.1.0.0,624464,PB,Z374012,H617,No Disponible,2024-07-31 18:00:10.596,2024-07-31 18:00:10.836,T,4.592178,-74.175289,2,3,False,2,EV2,False
E.1.0.0,624461,PB,Z374012,H617,No Disponible,2024-07-31 17:59:50.366,2024-07-31 17:59:50.866,T,4.592178,-74.175289,2,3,False,2,EV2,True
E.1.0.0,624443,PB,Z374012,H617,No Disponible,2024-07-31 17:56:18.496,2024-07-31 17:56:18.546,T,4.591619,-74.170556,2,3,False,2,EV2,False
E.1.0.0,624441,PB,Z374012,H617,No Disponible,2024-07-31 17:56:07.086,2024-07-31 17:56:10.586,T,4.591619,-74.170556,2,3,False,2,EV2,True
E.1.0.0,624435,PB,Z374012,H617,No Disponible,2024-07-31 17:55:17.656,2024-07-31 17:55:17.936,T,4.591406,-74.167942,2,3,False,2,EV2,False
E.1.0.0,624434,PB,Z374012,H617,No Disponible,2024-07-31 17:55:09.546,2024-07-31 17:55:10.046,T,4.591406,-74.167942,2,3,False,2,EV2,True
E.1.0.0,624411,PB,Z374012,H617,No Disponible,2024-07-31 17:50:49.886,2024-07-31 17:50:50.046,T,4.588169,-74.165850,2,3,False,2,EV2,False
E.1.0.0,624408,PB,Z374012,H617,No Disponible,2024-07-31 17:50:31.886,2024-07-31 17:50:32.486,T,4.588169,-74.165850,2,3,False,2,EV2,True
