versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento,peso,temperaturaCabina,estimacionOcupacionSuben,estimacionOcupacionBajan,estimacionOcupacionAbordo
E.1.0.0,1067097,PB,Z374025,EM,No Disponible,2024-07-16 02:04:51.426,2024-07-16 02:04:51.596,T,4.592303,-74.181711,2,3,False,2,EV1,,14.0,,,
E.1.0.0,1067237,PB,Z374025,EM,No Disponible,2024-07-16 02:38:50.006,2024-07-16 02:38:50.026,T,4.592303,-74.181711,2,3,False,2,EV1,,17.0,,,
E.1.0.0,1067310,PB,Z374025,No Disponible,No Disponible,2024-07-16 03:28:47.077,2024-07-16 03:28:47.487,T,4.592392,-74.181644,2,3,False,2,EV1,,18.0,,,
E.1.0.0,1067353,PB,Z374025,L613,No Disponible,2024-07-16 03:35:51.895,2024-07-16 03:35:51.975,T,4.592519,-74.180678,2,3,False,2,EV1,,18.0,,,
E.1.0.0,1067361,PB,Z374025,L613,No Disponible,2024-07-16 03:36:44.135,2024-07-16 03:36:44.605,T,4.592717,-74.179519,2,3,False,2,EV1,,18.0,,,
E.1.0.0,1067378,PB,Z374025,L613,No Disponible,2024-07-16 03:39:50.625,2024-07-16 03:39:50.946,T,4.595594,-74.167450,2,3,False,2,EV1,,18.0,0,1,-1
E.1.0.0,1067414,PB,Z374025,L613,No Disponible,2024-07-16 03:46:41.476,2024-07-16 03:46:41.716,T,4.582306,-74.158519,2,3,False,2,EV1,,18.0,1,0,0
E.1.0.0,1067503,PB,Z374025,L613,No Disponible,2024-07-16 04:04:23.465,2024-07-16 04:04:23.705,T,4.556681,-74.120975,2,3,False,2,EV1,,18.0,1,0,1
E.1.0.0,1067542,PB,Z374025,L613,No Disponible,2024-07-16 04:11:30.166,2024-07-16 04:11:30.506,T,4.550236,-74.107378,2,3,False,2,EV1,,18.0,1,0,2
E.1.0.0,1067558,PB,Z374025,L613,No Disponible,2024-07-16 04:14:27.136,2024-07-16 04:14:27.186,T,4.551664,-74.098297,2,3,False,2,EV1,,18.0,0,1,1
E.1.0.0,1067587,PB,Z374025,L613,No Disponible,2024-07-16 04:20:16.427,2024-07-16 04:20:16.767,T,4.545506,-74.087506,2,3,False,2,EV1,,18.0,0,1,0
E.1.0.0,1067595,PB,Z374025,L613,No Disponible,2024-07-16 04:21:14.287,2024-07-16 04:21:14.297,T,4.548642,-74.086167,2,3,False,2,EV1,,18.0,0,1,-1
E.1.0.0,1067670,PB,Z374025,H613,No Disponible,2024-07-16 04:36:11.436,2024-07-16 04:36:11.816,T,4.557742,-74.084564,2,3,False,2,EV1,,18.0,1,0,0
E.1.0.0,1067693,PB,Z374025,H613,No Disponible,2024-07-16 04:40:34.386,2024-07-16 04:40:34.396,T,4.551711,-74.085908,2,3,False,2,EV1,,18.0,1,0,1
E.1.0.0,1067707,PB,Z374025,H613,No Disponible,2024-07-16 04:42:56.526,2024-07-16 04:42:56.896,T,4.547269,-74.086683,2,3,False,2,EV1,,18.0,1,0,2
E.1.0.0,1067718,PB,Z374025,H613,No Disponible,2024-07-16 04:44:22.676,2024-07-16 04:44:22.856,T,4.544947,-74.089372,2,3,False,2,EV1,,18.0,1,0,3
E.1.0.0,1067729,PB,Z374025,H613,No Disponible,2024-07-16 04:46:06.356,2024-07-16 04:46:06.546,T,4.549500,-74.092564,2,3,False,2,EV1,,18.0,2,0,5
E.1.0.0,1067744,PB,Z374025,H613,No Disponible,2024-07-16 04:48:47.496,2024-07-16 04:48:48.096,T,4.550875,-74.099086,2,3,False,2,EV1,,18.0,1,0,6
E.1.0.0,1067756,PB,Z374025,H613,No Disponible,2024-07-16 04:50:59.746,2024-07-16 04:50:59.886,T,4.549236,-74.106008,2,3,False,2,EV1,,18.0,1,0,7
E.1.0.0,1067783,PB,Z374025,H613,No Disponible,2024-07-16 04:55:52.806,2024-07-16 04:55:52.916,T,4.554958,-74.114494,2,3,False,2,EV1,,18.0,1,0,8
E.1.0.0,1067799,PB,Z374025,H613,No Disponible,2024-07-16 04:58:59.536,2024-07-16 04:58:59.766,T,4.557628,-74.120914,2,3,False,2,EV1,,18.0,0,2,6
E.1.0.0,1067832,PB,Z374025,H613,No Disponible,2024-07-16 05:05:19.356,2024-07-16 05:05:19.626,T,4.561972,-74.130564,2,3,False,2,EV1,,18.0,0,2,4
E.1.0.0,1067845,PB,Z374025,H613,No Disponible,2024-07-16 05:07:32.573,2024-07-16 05:07:33.233,T,4.559817,-74.138303,2,3,False,2,EV1,,19.0,0,2,2
E.1.0.0,1067872,PB,Z374025,H613,No Disponible,2024-07-16 05:12:28.455,2024-07-16 05:12:28.595,T,4.561803,-74.139164,2,3,False,2,EV1,,18.0,0,2,0
E.1.0.0,1067881,PB,Z374025,H613,No Disponible,2024-07-16 05:13:53.205,2024-07-16 05:13:53.325,T,4.563844,-74.142408,2,3,False,2,EV1,,18.0,1,0,1
E.1.0.0,1067889,PB,Z374025,H613,No Disponible,2024-07-16 05:14:58.775,2024-07-16 05:14:59.015,T,4.567444,-74.144967,2,3,False,2,EV1,,18.0,2,0,3
E.1.0.0,1067905,PB,Z374025,H613,No Disponible,2024-07-16 05:17:25.586,2024-07-16 05:17:26.726,T,4.569303,-74.146733,2,3,False,2,EV1,,18.0,2,0,5
E.1.0.0,1067913,PB,Z374025,H613,No Disponible,2024-07-16 05:18:23.026,2024-07-16 05:18:23.306,T,4.570906,-74.149083,2,3,False,2,EV1,,18.0,0,2,3
E.1.0.0,1067927,PB,Z374025,H613,No Disponible,2024-07-16 05:20:28.286,2024-07-16 05:20:28.746,T,4.574403,-74.153758,2,3,False,2,EV1,,18.0,1,1,3
E.1.0.0,1067951,PB,Z374025,H613,No Disponible,2024-07-16 05:24:13.740,2024-07-16 05:24:13.980,T,4.581400,-74.157744,2,3,False,2,EV1,,18.0,0,1,2
E.1.0.0,1067976,PB,Z374025,H613,No Disponible,2024-07-16 05:28:09.396,2024-07-16 05:28:09.545,T,4.589106,-74.162650,2,3,False,2,EV1,,18.0,1,1,2
E.1.0.0,1068011,PB,Z374025,H613,No Disponible,2024-07-16 05:34:54.756,2024-07-16 05:34:54.916,T,4.594578,-74.176908,2,3,False,2,EV1,,18.0,0,3,-1
E.1.0.0,1068022,PB,Z374025,H613,No Disponible,2024-07-16 05:36:28.616,2024-07-16 05:36:28.796,T,4.594039,-74.178550,2,3,False,2,EV1,,18.0,2,3,-2
E.1.0.0,1068030,PB,Z374025,H613,No Disponible,2024-07-16 05:37:35.686,2024-07-16 05:37:35.966,T,4.592447,-74.180475,2,3,False,2,EV1,,18.0,0,5,-7
E.1.0.0,1068365,PB,Z374025,A617,No Disponible,2024-07-16 06:51:55.626,2024-07-16 06:51:55.646,T,4.592547,-74.179875,2,3,False,2,EV1,,26.0,,,
E.1.0.0,1068375,PB,Z374025,A617,No Disponible,2024-07-16 06:53:06.226,2024-07-16 06:53:06.486,T,4.594336,-74.178519,2,3,False,2,EV1,,26.0,1,0,1
E.1.0.0,1068387,PB,Z374025,A617,No Disponible,2024-07-16 06:55:19.786,2024-07-16 06:55:19.866,T,4.592011,-74.175342,2,3,False,2,EV1,,26.0,0,0,1
E.1.0.0,1068395,PB,Z374025,A617,No Disponible,2024-07-16 06:56:08.866,2024-07-16 06:56:08.916,T,4.591869,-74.173017,2,3,False,2,EV1,,26.0,0,0,1
E.1.0.0,1068403,PB,Z374025,A617,No Disponible,2024-07-16 06:57:01.536,2024-07-16 06:57:01.996,T,4.590633,-74.172819,2,3,False,2,EV1,,26.0,1,0,2
E.1.0.0,1068411,PB,Z374025,A617,No Disponible,2024-07-16 06:58:02.366,2024-07-16 06:58:02.406,T,4.589656,-74.170944,2,3,False,2,EV1,,26.0,1,0,3
E.1.0.0,1068419,PB,Z374025,A617,No Disponible,2024-07-16 06:59:14.271,2024-07-16 06:59:14.501,T,4.588733,-74.167328,2,3,False,2,EV1,,26.0,0,3,0
E.1.0.0,1068431,PB,Z374025,A617,No Disponible,2024-07-16 07:01:10.091,2024-07-16 07:01:10.550,T,4.587564,-74.165825,2,3,False,2,EV1,,26.0,3,0,3
E.1.0.0,1068445,PB,Z374025,A617,No Disponible,2024-07-16 07:03:24.181,2024-07-16 07:03:24.401,T,4.589367,-74.161753,2,3,False,2,EV1,,25.0,4,0,7
E.1.0.0,1068461,PB,Z374025,A617,No Disponible,2024-07-16 07:06:12.236,2024-07-16 07:06:12.466,T,4.588933,-74.160328,2,3,False,2,EV1,,25.0,1,0,8
E.1.0.0,1068476,PB,Z374025,A617,No Disponible,2024-07-16 07:08:50.756,2024-07-16 07:08:51.026,T,4.587903,-74.157111,2,3,False,2,EV1,,26.0,1,0,9
E.1.0.0,1068491,PB,Z374025,A617,No Disponible,2024-07-16 07:11:17.286,2024-07-16 07:11:17.616,T,4.587700,-74.155150,2,3,False,2,EV1,,25.0,6,1,14
E.1.0.0,1068500,PB,Z374025,A617,No Disponible,2024-07-16 07:12:22.206,2024-07-16 07:12:22.466,T,4.588856,-74.153392,2,3,False,2,EV1,,25.0,4,1,17
E.1.0.0,1068507,PB,Z374025,A617,No Disponible,2024-07-16 07:13:14.376,2024-07-16 07:13:15.516,T,4.589683,-74.152242,2,3,False,2,EV1,,25.0,2,0,19
E.1.0.0,1068521,PB,Z374025,A617,No Disponible,2024-07-16 07:15:42.276,2024-07-16 07:15:42.456,T,4.588528,-74.148542,2,3,False,2,EV1,,26.0,4,1,22
E.1.0.0,1068531,PB,Z374025,A617,No Disponible,2024-07-16 07:17:00.486,2024-07-16 07:17:00.676,T,4.589747,-74.145767,2,3,False,2,EV1,,26.0,3,1,24
E.1.0.0,1068549,PB,Z374025,A617,No Disponible,2024-07-16 07:20:14.236,2024-07-16 07:20:14.256,T,4.588322,-74.144025,2,3,False,2,EV1,,26.0,1,1,24
E.1.0.0,1068561,PB,Z374025,A617,No Disponible,2024-07-16 07:22:08.626,2024-07-16 07:22:08.656,T,4.591050,-74.141925,2,3,False,2,EV1,,27.0,3,0,27
E.1.0.0,1068567,PB,Z374025,A617,No Disponible,2024-07-16 07:22:49.536,2024-07-16 07:22:49.716,T,4.591044,-74.140797,2,3,False,2,EV1,,27.0,1,1,27
E.1.0.0,1068580,PB,Z374025,A617,No Disponible,2024-07-16 07:24:40.430,2024-07-16 07:24:41.210,T,4.590783,-74.138544,2,3,False,2,EV1,,26.0,0,3,24
E.1.0.0,1068627,PB,Z374025,A617,No Disponible,2024-07-16 07:34:07.246,2024-07-16 07:34:07.516,T,4.593347,-74.135586,2,3,False,2,EV1,,27.0,0,2,22
E.1.0.0,1068641,PB,Z374025,A617,No Disponible,2024-07-16 07:36:38.556,2024-07-16 07:36:38.636,T,4.594139,-74.134458,2,3,False,2,EV1,,27.0,5,2,25
E.1.0.0,1068655,PB,Z374025,A617,No Disponible,2024-07-16 07:38:57.176,2024-07-16 07:38:57.186,T,4.592533,-74.128042,2,3,False,2,EV1,,28.0,12,5,32
E.1.0.0,1068665,PB,Z374025,A617,No Disponible,2024-07-16 07:40:11.026,2024-07-16 07:40:11.116,T,4.590886,-74.125903,2,3,False,2,EV1,,28.0,0,1,31
E.1.0.0,1068670,PB,Z374025,A617,No Disponible,2024-07-16 07:40:51.506,2024-07-16 07:40:52.106,T,4.589750,-74.124406,2,3,False,2,EV1,,28.0,0,1,30
E.1.0.0,1068678,PB,Z374025,A617,No Disponible,2024-07-16 07:41:57.106,2024-07-16 07:41:57.312,T,4.589144,-74.119883,2,3,False,2,EV1,,28.0,1,1,30
E.1.0.0,1068688,PB,Z374025,A617,No Disponible,2024-07-16 07:43:12.596,2024-07-16 07:43:12.816,T,4.588369,-74.116394,2,3,False,2,EV1,,28.0,0,3,27
E.1.0.0,1068702,PB,Z374025,A617,No Disponible,2024-07-16 07:45:24.976,2024-07-16 07:45:25.456,T,4.588678,-74.111922,2,3,False,2,EV1,,28.0,0,1,26
E.1.0.0,1068718,PB,Z374025,A617,No Disponible,2024-07-16 07:48:09.286,2024-07-16 07:48:09.656,T,4.588758,-74.108747,2,3,False,2,EV1,,28.0,2,1,27
E.1.0.0,1068726,PB,Z374025,A617,No Disponible,2024-07-16 07:49:04.896,2024-07-16 07:49:05.106,T,4.587058,-74.107331,2,3,False,2,EV1,,28.0,1,8,20
E.1.0.0,1068735,PB,Z374025,A617,No Disponible,2024-07-16 07:50:37.406,2024-07-16 07:50:37.626,T,4.585072,-74.105783,2,3,False,2,EV1,,28.0,0,7,13
E.1.0.0,1068753,PB,Z374025,A617,No Disponible,2024-07-16 07:53:31.176,2024-07-16 07:53:31.376,T,4.584544,-74.103583,2,3,False,2,EV1,,27.0,3,7,9
