versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,velocidadVehiculo,aceleracionVehiculo
E.1.0.0,1066593,PB,Z374025,EM,No Disponible,2024-07-16 00:00:00.036,2024-07-16 00:00:00.086,T,4.592303,-74.181711,1,3,False,2,0.0,0.0
E.1.0.0,1066595,PB,Z374025,EM,No Disponible,2024-07-16 00:00:20.026,2024-07-16 00:00:20.176,T,4.592303,-74.181711,1,3,False,2,0.0,0.0
E.1.0.0,1066596,PB,Z374025,EM,No Disponible,2024-07-16 00:00:40.016,2024-07-16 00:00:40.236,T,4.592303,-74.181711,1,3,False,2,0.0,0.0
E.1.0.0,1066597,PB,Z374025,EM,No Disponible,2024-07-16 00:01:00.006,2024-07-16 00:01:00.106,T,4.592303,-74.181711,1,3,False,2,0.0,0.0
E.1.0.0,1066599,PB,Z374025,EM,No Disponible,2024-07-16 00:01:20.006,2024-07-16 00:01:20.076,T,4.592303,-74.181711,1,3,False,2,0.0,0.0
E.1.0.0,1066600,PB,Z374025,EM,No Disponible,2024-07-16 00:01:40.016,2024-07-16 00:01:40.246,T,4.592303,-74.181711,1,3,False,2,0.0,0.0
E.1.0.0,1066601,PB,Z374025,EM,No Disponible,2024-07-16 00:02:00.036,2024-07-16 00:02:00.056,T,4.592303,-74.181711,1,3,False,2,0.0,0.0
E.1.0.0,1066603,PB,Z374025,EM,No Disponible,2024-07-16 00:02:20.026,2024-07-16 00:02:20.146,T,4.592303,-74.181711,1,3,False,2,0.0,0.0
E.1.0.0,1066604,PB,Z374025,EM,No Disponible,2024-07-16 00:02:40.016,2024-07-16 00:02:40.036,T,4.592303,-74.181711,1,3,False,2,0.0,0.0
E.1.0.0,1066605,PB,Z374025,EM,No Disponible,2024-07-16 00:03:00.016,2024-07-16 00:03:00.106,T,4.592303,-74.181711,1,3,False,2,0.0,0.0
E.1.0.0,1066607,PB,Z374025,EM,No Disponible,2024-07-16 00:03:20.026,2024-07-16 00:03:20.076,T,4.592303,-74.181711,1,3,False,2,0.0,0.0
