versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento,porcentajeCargaBaterias
E.1.0.0,1072261,PB,Z374025,No Disponible,No Disponible,2024-07-16 21:28:52.524,2024-07-16 21:28:52.804,T,4.592936,-74.181783,2,3,False,2,EV20,45.0
