versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoAlarma,nivelAlarma,aceleracionVehiculo
E.1.0.0,626131,PB,Z374012,A617,No Disponible,2024-08-01 04:14:37.296,2024-08-01 04:14:37.556,T,4.589061,-74.109211,3,3,False,2,ALA2,NIV2,-5.898
E.1.0.0,626131,PB,Z374012,A617,No Disponible,2024-08-01 04:14:37.296,2024-08-01 04:14:37.556,T,4.589061,-74.109211,3,3,False,2,ALA2,NIV2,-5.898
