versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento
E.1.0.0,64007,PB,Z374020,No Disponible,No Disponible,2024-04-18 02:22:19.047,2024-04-18 02:22:19.237,T,4.592736,-74.182072,2,3,False,2,EV13
