versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento,estadoAperturaCierrePuertas
E.1.0.0,64010,PB,Z374020,No Disponible,No Disponible,2024-04-18 02:23:00.057,2024-04-18 02:23:03.817,T,4.592736,-74.182072,2,3,False,2,EV2,True
E.1.0.0,64386,PB,Z374020,A617,No Disponible,2024-04-18 03:55:14.344,2024-04-18 03:55:14.394,T,4.592736,-74.182072,2,3,False,2,EV2,False
E.1.0.0,64388,PB,Z374020,A617,No Disponible,2024-04-18 03:55:21.694,2024-04-18 03:55:21.704,T,4.592736,-74.182072,2,3,False,2,EV2,True
E.1.0.0,64400,PB,Z374020,A617,No Disponible,2024-04-18 03:57:43.456,2024-04-18 03:57:46.340,T,4.592736,-74.182072,2,3,False,2,EV2,False
E.1.0.0,64471,PB,Z374020,A617,No Disponible,2024-04-18 04:11:34.745,2024-04-18 04:11:35.265,T,4.589089,-74.167336,2,3,False,2,EV2,True
E.1.0.0,64474,PB,Z374020,A617,No Disponible,2024-04-18 04:11:47.205,2024-04-18 04:11:47.435,T,4.589089,-74.167336,2,3,False,2,EV2,False
E.1.0.0,64499,PB,Z374020,A617,No Disponible,2024-04-18 04:16:43.316,2024-04-18 04:16:43.356,T,4.589347,-74.160389,2,3,False,2,EV2,True
E.1.0.0,64501,PB,Z374020,A617,No Disponible,2024-04-18 04:16:56.036,2024-04-18 04:16:56.196,T,4.589347,-74.160389,2,3,False,2,EV2,False
E.1.0.0,64521,PB,Z374020,A617,No Disponible,2024-04-18 04:20:57.136,2024-04-18 04:20:57.996,T,4.587661,-74.155436,2,3,False,2,EV2,True
E.1.0.0,64526,PB,Z374020,A617,No Disponible,2024-04-18 04:21:20.476,2024-04-18 04:21:20.506,T,4.587661,-74.155436,2,3,False,2,EV2,False
E.1.0.0,64542,PB,Z374020,A617,No Disponible,2024-04-18 04:24:56.775,2024-04-18 04:24:57.285,T,4.589564,-74.146092,2,3,False,2,EV2,True
E.1.0.0,64546,PB,Z374020,A617,No Disponible,2024-04-18 04:25:06.985,2024-04-18 04:25:07.145,T,4.589564,-74.146092,2,3,False,2,EV2,False
E.1.0.0,64563,PB,Z374020,A617,No Disponible,2024-04-18 04:28:45.336,2024-04-18 04:28:45.506,T,4.590858,-74.138519,2,3,False,2,EV2,True
E.1.0.0,64565,PB,Z374020,A617,No Disponible,2024-04-18 04:28:52.906,2024-04-18 04:28:53.156,T,4.590858,-74.138519,2,3,False,2,EV2,False
E.1.0.0,64587,PB,Z374020,A617,No Disponible,2024-04-18 04:33:05.389,2024-04-18 04:33:05.639,T,4.592686,-74.128419,2,3,False,2,EV2,True
E.1.0.0,64589,PB,Z374020,A617,No Disponible,2024-04-18 04:33:18.599,2024-04-18 04:33:18.789,T,4.592686,-74.128419,2,3,False,2,EV2,False
E.1.0.0,64596,PB,Z374020,A617,No Disponible,2024-04-18 04:34:25.019,2024-04-18 04:34:25.049,T,4.590067,-74.124894,2,3,False,2,EV2,True
E.1.0.0,64598,PB,Z374020,A617,No Disponible,2024-04-18 04:34:30.339,2024-04-18 04:34:30.829,T,4.590067,-74.124894,2,3,False,2,EV2,False
E.1.0.0,64716,PB,Z374020,A617,No Disponible,2024-04-18 05:00:08.606,2024-04-18 05:00:08.896,T,4.592758,-74.069856,2,3,False,2,EV2,True
E.1.0.0,64719,PB,Z374020,A617,No Disponible,2024-04-18 05:00:22.926,2024-04-18 05:00:23.116,T,4.592758,-74.069856,2,3,False,2,EV2,False
E.1.0.0,64737,PB,Z374020,A617,No Disponible,2024-04-18 05:04:19.564,2024-04-18 05:04:19.824,T,4.603078,-74.061669,2,3,False,2,EV2,True
E.1.0.0,64739,PB,Z374020,A617,No Disponible,2024-04-18 05:04:25.664,2024-04-18 05:04:25.884,T,4.603078,-74.061669,2,3,False,2,EV2,False
E.1.0.0,64748,PB,Z374020,A617,No Disponible,2024-04-18 05:06:08.364,2024-04-18 05:06:08.484,T,4.604861,-74.065867,2,3,False,2,EV2,True
E.1.0.0,64750,PB,Z374020,A617,No Disponible,2024-04-18 05:06:15.214,2024-04-18 05:06:15.513,T,4.604861,-74.065867,2,3,False,2,EV2,False
E.1.0.0,64772,PB,Z374020,A617,No Disponible,2024-04-18 05:10:45.414,2024-04-18 05:10:45.893,T,4.606006,-74.072733,2,3,False,2,EV2,True
E.1.0.0,64774,PB,Z374020,A617,No Disponible,2024-04-18 05:10:52.453,2024-04-18 05:10:52.973,T,4.606006,-74.072733,2,3,False,2,EV2,False
