versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoAlarma,nivelAlarma,aceleracionVehiculo
E.1.0.0,1040270,PB,Z374025,H613,No Disponible,2024-07-11 12:15:24.306,2024-07-11 12:15:24.576,T,4.551928,-74.096303,3,3,False,2,ALA1,NIV2,5.052
