versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento,peso,temperaturaCabina,estimacionOcupacionSuben,estimacionOcupacionBajan,estimacionOcupacionAbordo
E.1.0.0,1037467,PB,Z374025,L613,No Disponible,2024-07-11 04:18:28.346,2024-07-11 04:18:28.886,T,4.592717,-74.182092,2,3,False,2,EV1,,16.0,,,
E.1.0.0,1037546,PB,Z374025,L613,No Disponible,2024-07-11 04:33:17.316,2024-07-11 04:33:17.766,T,4.594531,-74.174700,2,3,False,2,EV1,,16.0,2,0,2
E.1.0.0,1037554,PB,Z374025,L613,No Disponible,2024-07-11 04:34:30.666,2024-07-11 04:34:30.926,T,4.595058,-74.171747,2,3,False,2,EV1,,16.0,0,0,2
E.1.0.0,1037567,PB,Z374025,L613,No Disponible,2024-07-11 04:36:31.056,2024-07-11 04:36:31.206,T,4.595600,-74.167592,2,3,False,2,EV1,,16.0,0,0,2
E.1.0.0,1037587,PB,Z374025,L613,No Disponible,2024-07-11 04:39:57.216,2024-07-11 04:39:57.286,T,4.588719,-74.167342,2,3,False,2,EV1,,16.0,1,0,3
E.1.0.0,1037603,PB,Z374025,L613,No Disponible,2024-07-11 04:42:51.106,2024-07-11 04:42:51.196,T,4.589342,-74.161717,2,3,False,2,EV1,,16.0,0,1,2
E.1.0.0,1037631,PB,Z374025,L613,No Disponible,2024-07-11 04:47:11.706,2024-07-11 04:47:11.816,T,4.578456,-74.156467,2,3,False,2,EV1,,16.0,0,0,2
E.1.0.0,1037660,PB,Z374025,L613,No Disponible,2024-07-11 04:52:34.456,2024-07-11 04:52:34.466,T,4.566500,-74.144167,2,3,False,2,EV1,,16.0,1,0,3
E.1.0.0,1037672,PB,Z374025,L613,No Disponible,2024-07-11 04:54:31.856,2024-07-11 04:54:32.016,T,4.561619,-74.139206,2,3,False,2,EV1,,15.0,0,1,2
E.1.0.0,1037683,PB,Z374025,L613,No Disponible,2024-07-11 04:56:01.396,2024-07-11 04:56:02.276,T,4.555261,-74.137917,2,3,False,2,EV1,,16.0,1,1,2
E.1.0.0,1037700,PB,Z374025,L613,No Disponible,2024-07-11 04:59:11.716,2024-07-11 04:59:11.846,T,4.559208,-74.138850,2,3,False,2,EV1,,16.0,1,1,2
E.1.0.0,1037714,PB,Z374025,L613,No Disponible,2024-07-11 05:01:05.916,2024-07-11 05:01:06.166,T,4.559878,-74.138417,2,3,False,2,EV1,,15.0,5,0,7
E.1.0.0,1037722,PB,Z374025,L613,No Disponible,2024-07-11 05:02:04.146,2024-07-11 05:02:04.366,T,4.558583,-74.136372,2,3,False,2,EV1,,16.0,1,0,8
E.1.0.0,1037737,PB,Z374025,L613,No Disponible,2024-07-11 05:04:56.616,2024-07-11 05:04:56.676,T,4.562489,-74.127656,2,3,False,2,EV1,,16.0,0,0,8
E.1.0.0,1037744,PB,Z374025,L613,No Disponible,2024-07-11 05:05:48.776,2024-07-11 05:05:49.026,T,4.559761,-74.126331,2,3,False,2,EV1,,16.0,1,0,9
E.1.0.0,1037752,PB,Z374025,L613,No Disponible,2024-07-11 05:06:52.236,2024-07-11 05:06:52.908,T,4.558600,-74.125139,2,3,False,2,EV1,,16.0,0,1,8
E.1.0.0,1037773,PB,Z374025,L613,No Disponible,2024-07-11 05:10:35.236,2024-07-11 05:10:35.486,T,4.556764,-74.121000,2,3,False,2,EV1,,16.0,3,2,9
E.1.0.0,1037783,PB,Z374025,L613,No Disponible,2024-07-11 05:11:22.266,2024-07-11 05:11:22.506,T,4.555400,-74.120364,2,3,False,2,EV1,,16.0,3,0,12
E.1.0.0,1037796,PB,Z374025,L613,No Disponible,2024-07-11 05:13:46.786,2024-07-11 05:13:47.396,T,4.553403,-74.114608,2,3,False,2,EV1,,16.0,2,0,14
E.1.0.0,1037807,PB,Z374025,L613,No Disponible,2024-07-11 05:15:31.556,2024-07-11 05:15:31.706,T,4.553633,-74.110283,2,3,False,2,EV1,,16.0,0,1,13
E.1.0.0,1037820,PB,Z374025,L613,No Disponible,2024-07-11 05:17:36.627,2024-07-11 05:17:36.876,T,4.551294,-74.108225,2,3,False,2,EV1,,17.0,3,0,16
E.1.0.0,1037837,PB,Z374025,L613,No Disponible,2024-07-11 05:20:30.246,2024-07-11 05:20:30.506,T,4.550267,-74.107392,2,3,False,2,EV1,,17.0,6,0,22
E.1.0.0,1037848,PB,Z374025,L613,No Disponible,2024-07-11 05:22:07.066,2024-07-11 05:22:07.406,T,4.546494,-74.102942,2,3,False,2,EV1,,17.0,1,0,23
E.1.0.0,1037856,PB,Z374025,L613,No Disponible,2024-07-11 05:23:11.436,2024-07-11 05:23:11.796,T,4.548608,-74.101094,2,3,False,2,EV1,,17.0,0,1,22
E.1.0.0,1037861,PB,Z374025,L613,No Disponible,2024-07-11 05:23:46.066,2024-07-11 05:23:46.586,T,4.549836,-74.100028,2,3,False,2,EV1,,17.0,1,0,23
E.1.0.0,1037868,PB,Z374025,L613,No Disponible,2024-07-11 05:24:40.006,2024-07-11 05:24:40.076,T,4.551861,-74.098122,2,3,False,2,EV1,,17.0,1,1,23
E.1.0.0,1037885,PB,Z374025,L613,No Disponible,2024-07-11 05:27:26.166,2024-07-11 05:27:26.356,T,4.550503,-74.094347,2,3,False,2,EV1,,17.0,0,7,16
E.1.0.0,1037896,PB,Z374025,L613,No Disponible,2024-07-11 05:29:06.356,2024-07-11 05:29:06.516,T,4.549203,-74.092581,2,3,False,2,EV1,,16.0,1,6,11
E.1.0.0,1037905,PB,Z374025,L613,No Disponible,2024-07-11 05:30:21.056,2024-07-11 05:30:21.746,T,4.545808,-74.091397,2,3,False,2,EV1,,17.0,0,3,8
E.1.0.0,1037913,PB,Z374025,L613,No Disponible,2024-07-11 05:31:24.146,2024-07-11 05:31:24.746,T,4.544394,-74.089606,2,3,False,2,EV1,,17.0,0,2,6
E.1.0.0,1037921,PB,Z374025,L613,No Disponible,2024-07-11 05:32:35.456,2024-07-11 05:32:35.686,T,4.545717,-74.087408,2,3,False,2,EV1,,17.0,0,4,2
E.1.0.0,1037933,PB,Z374025,L613,No Disponible,2024-07-11 05:34:38.916,2024-07-11 05:34:39.166,T,4.551092,-74.086314,2,3,False,2,EV1,,16.0,0,10,-8
E.1.0.0,1037939,PB,Z374025,L613,No Disponible,2024-07-11 05:35:17.676,2024-07-11 05:35:17.886,T,4.551900,-74.085536,2,3,False,2,EV1,,17.0,0,1,-9
E.1.0.0,1037944,PB,Z374025,L613,No Disponible,2024-07-11 05:35:59.586,2024-07-11 05:35:59.840,T,4.553517,-74.084797,2,3,False,2,EV1,,16.0,0,3,-12
E.1.0.0,1037954,PB,Z374025,L613,No Disponible,2024-07-11 05:37:02.316,2024-07-11 05:37:02.416,T,4.555214,-74.088333,2,3,False,2,EV1,,16.0,0,1,-13
E.1.0.0,1037964,PB,Z374025,H613,No Disponible,2024-07-11 05:38:51.276,2024-07-11 05:38:51.416,T,4.556808,-74.085931,2,3,False,2,EV1,,17.0,0,1,-14
E.1.0.0,1037971,PB,Z374025,H613,No Disponible,2024-07-11 05:39:39.919,2024-07-11 05:39:40.166,T,4.558103,-74.084278,2,3,False,2,EV1,,17.0,0,1,-15
E.1.0.0,1037982,PB,Z374025,H613,No Disponible,2024-07-11 05:41:14.266,2024-07-11 05:41:15.676,T,4.557014,-74.086433,2,3,False,2,EV1,,16.0,1,0,-14
E.1.0.0,1038001,PB,Z374025,H613,No Disponible,2024-07-11 05:44:41.255,2024-07-11 05:44:41.465,T,4.551703,-74.085936,2,3,False,2,EV1,,17.0,2,0,-12
E.1.0.0,1038009,PB,Z374025,H613,No Disponible,2024-07-11 05:45:44.175,2024-07-11 05:45:44.585,T,4.549381,-74.086683,2,3,False,2,EV1,,16.0,3,0,-9
E.1.0.0,1038021,PB,Z374025,H613,No Disponible,2024-07-11 05:47:45.295,2024-07-11 05:47:45.895,T,4.544978,-74.089378,2,3,False,2,EV1,,16.0,1,0,-8
E.1.0.0,1038029,PB,Z374025,H613,No Disponible,2024-07-11 05:48:54.025,2024-07-11 05:48:54.227,T,4.546931,-74.092067,2,3,False,2,EV1,,17.0,1,0,-7
E.1.0.0,1038037,PB,Z374025,H613,No Disponible,2024-07-11 05:49:56.193,2024-07-11 05:49:56.363,T,4.549553,-74.092561,2,3,False,2,EV1,,17.0,4,0,-3
E.1.0.0,1038056,PB,Z374025,H613,No Disponible,2024-07-11 05:53:01.653,2024-07-11 05:53:01.853,T,4.550917,-74.099069,2,3,False,2,EV1,,17.0,1,0,-2
E.1.0.0,1038062,PB,Z374025,H613,No Disponible,2024-07-11 05:53:58.753,2024-07-11 05:53:58.863,T,4.547767,-74.101961,2,3,False,2,EV1,,17.0,1,0,-1
E.1.0.0,1038069,PB,Z374025,H613,No Disponible,2024-07-11 05:54:42.886,2024-07-11 05:54:43.146,T,4.547081,-74.104039,2,3,False,2,EV1,,17.0,1,0,0
E.1.0.0,1038076,PB,Z374025,H613,No Disponible,2024-07-11 05:55:32.706,2024-07-11 05:55:32.756,T,4.549053,-74.105853,2,3,False,2,EV1,,17.0,2,1,1
E.1.0.0,1038082,PB,Z374025,H613,No Disponible,2024-07-11 05:56:19.696,2024-07-11 05:56:20.126,T,4.550753,-74.108211,2,3,False,2,EV1,,17.0,0,1,0
E.1.0.0,1038088,PB,Z374025,H613,No Disponible,2024-07-11 05:56:56.458,2024-07-11 05:56:56.576,T,4.551983,-74.107983,2,3,False,2,EV1,,17.0,0,1,-1
E.1.0.0,1038107,PB,Z374025,H613,No Disponible,2024-07-11 06:00:02.396,2024-07-11 06:00:03.456,T,4.554939,-74.114622,2,3,False,2,EV1,,17.0,2,0,1
E.1.0.0,1038113,PB,Z374025,H613,No Disponible,2024-07-11 06:00:44.506,2024-07-11 06:00:44.556,T,4.555353,-74.116586,2,3,False,2,EV1,,17.0,0,1,0
E.1.0.0,1038119,PB,Z374025,H613,No Disponible,2024-07-11 06:01:22.326,2024-07-11 06:01:22.376,T,4.554958,-74.117211,2,3,False,2,EV1,,17.0,4,0,4
E.1.0.0,1038131,PB,Z374025,H613,No Disponible,2024-07-11 06:03:13.666,2024-07-11 06:03:14.086,T,4.557264,-74.120725,2,3,False,2,EV1,,17.0,0,6,-2
E.1.0.0,1038141,PB,Z374025,H613,No Disponible,2024-07-11 06:04:55.346,2024-07-11 06:04:56.276,T,4.558794,-74.121753,2,3,False,2,EV1,,17.0,3,1,0
