versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento
E.1.0.0,94971,PB,Z374020,No Disponible,No Disponible,2024-04-23 04:10:53.034,2024-04-23 04:10:53.081,T,4.592889,-74.181925,2,3,False,2,EV8
E.1.0.0,94977,PB,Z374020,No Disponible,No Disponible,2024-04-23 04:11:31.431,2024-04-23 04:11:31.581,T,4.592889,-74.181925,2,3,False,2,EV8
E.1.0.0,95035,PB,Z374020,No Disponible,No Disponible,2024-04-23 04:24:27.408,2024-04-23 04:24:27.500,T,4.592889,-74.181925,2,3,False,2,EV8
E.1.0.0,95158,PB,Z374020,RET,No Disponible,2024-04-23 04:49:27.356,2024-04-23 04:49:27.536,T,4.563292,-74.163100,2,3,False,2,EV8
E.1.0.0,95499,PB,Z374020,K629,No Disponible,2024-04-23 05:47:27.226,2024-04-23 05:47:27.286,T,4.626392,-74.159108,2,3,False,2,EV8
E.1.0.0,95587,PB,Z374020,K629,No Disponible,2024-04-23 06:03:12.886,2024-04-23 06:03:13.336,T,4.632692,-74.155303,2,3,False,2,EV8
E.1.0.0,95767,PB,Z374020,K629,No Disponible,2024-04-23 06:35:39.496,2024-04-23 06:35:39.586,T,4.674583,-74.139428,2,3,False,2,EV8
E.1.0.0,95781,PB,Z374020,H629,No Disponible,2024-04-23 06:37:31.106,2024-04-23 06:37:31.626,T,4.676503,-74.140619,2,3,False,2,EV8
E.1.0.0,95855,PB,Z374020,H629,No Disponible,2024-04-23 06:52:20.796,2024-04-23 06:52:21.226,T,4.646039,-74.150394,2,3,False,2,EV8
E.1.0.0,95889,PB,Z374020,H629,No Disponible,2024-04-23 06:58:44.606,2024-04-23 06:58:44.756,T,4.640386,-74.156867,2,3,False,2,EV8
E.1.0.0,95930,PB,Z374020,H629,No Disponible,2024-04-23 07:05:48.996,2024-04-23 07:05:49.166,T,4.626933,-74.158778,2,3,False,2,EV8
E.1.0.0,95943,PB,Z374020,H629,No Disponible,2024-04-23 07:07:31.416,2024-04-23 07:07:31.646,T,4.622461,-74.163394,2,3,False,2,EV8
E.1.0.0,95957,PB,Z374020,H629,No Disponible,2024-04-23 07:09:31.466,2024-04-23 07:09:31.596,T,4.621236,-74.165603,2,3,False,2,EV8
E.1.0.0,96014,PB,Z374020,H629,No Disponible,2024-04-23 07:17:57.906,2024-04-23 07:17:58.056,T,4.595714,-74.162517,2,3,False,2,EV8
E.1.0.0,96150,PB,Z374020,H629,No Disponible,2024-04-23 07:41:40.416,2024-04-23 07:43:05.806,T,4.563825,-74.163772,2,3,True,2,EV8
E.1.0.0,96188,PB,Z374020,H629,No Disponible,2024-04-23 07:50:29.265,2024-04-23 07:50:29.725,T,4.563108,-74.163100,2,3,False,2,EV8
E.1.0.0,96195,PB,Z374020,H629,No Disponible,2024-04-23 07:51:25.566,2024-04-23 07:51:25.706,T,4.563108,-74.163100,2,3,False,2,EV8
