versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,velocidadVehiculo,aceleracionVehiculo
E.1.0.0,70902,PB,Z374020,EM,No Disponible,2024-04-19 00:00:00.006,2024-04-19 00:00:00.086,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70904,PB,Z374020,EM,No Disponible,2024-04-19 00:00:20.026,2024-04-19 00:00:20.096,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70905,PB,Z374020,EM,No Disponible,2024-04-19 00:00:40.006,2024-04-19 00:00:40.046,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70906,PB,Z374020,EM,No Disponible,2024-04-19 00:01:00.016,2024-04-19 00:01:00.196,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70908,PB,Z374020,EM,No Disponible,2024-04-19 00:01:20.016,2024-04-19 00:01:20.216,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70909,PB,Z374020,EM,No Disponible,2024-04-19 00:01:40.016,2024-04-19 00:01:40.136,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70910,PB,Z374020,EM,No Disponible,2024-04-19 00:02:00.016,2024-04-19 00:02:00.036,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70912,PB,Z374020,EM,No Disponible,2024-04-19 00:02:20.016,2024-04-19 00:02:20.166,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70913,PB,Z374020,EM,No Disponible,2024-04-19 00:02:40.016,2024-04-19 00:02:40.096,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70914,PB,Z374020,EM,No Disponible,2024-04-19 00:03:00.006,2024-04-19 00:03:00.276,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70916,PB,Z374020,EM,No Disponible,2024-04-19 00:03:20.026,2024-04-19 00:03:20.256,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70917,PB,Z374020,EM,No Disponible,2024-04-19 00:03:40.016,2024-04-19 00:03:40.226,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70918,PB,Z374020,EM,No Disponible,2024-04-19 00:04:00.016,2024-04-19 00:04:00.166,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70920,PB,Z374020,EM,No Disponible,2024-04-19 00:04:20.016,2024-04-19 00:04:20.056,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70921,PB,Z374020,EM,No Disponible,2024-04-19 00:04:40.006,2024-04-19 00:04:40.216,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70922,PB,Z374020,EM,No Disponible,2024-04-19 00:05:00.006,2024-04-19 00:05:00.166,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70924,PB,Z374020,EM,No Disponible,2024-04-19 00:05:20.030,2024-04-19 00:05:20.550,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70926,PB,Z374020,EM,No Disponible,2024-04-19 00:05:40.020,2024-04-19 00:05:40.110,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70927,PB,Z374020,EM,No Disponible,2024-04-19 00:06:00.020,2024-04-19 00:06:00.180,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70929,PB,Z374020,EM,No Disponible,2024-04-19 00:06:20.030,2024-04-19 00:06:20.260,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70930,PB,Z374020,EM,No Disponible,2024-04-19 00:06:40.030,2024-04-19 00:06:40.040,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70931,PB,Z374020,EM,No Disponible,2024-04-19 00:07:00.030,2024-04-19 00:07:00.310,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70933,PB,Z374020,EM,No Disponible,2024-04-19 00:07:20.040,2024-04-19 00:07:20.460,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70934,PB,Z374020,EM,No Disponible,2024-04-19 00:07:40.030,2024-04-19 00:07:40.280,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70935,PB,Z374020,EM,No Disponible,2024-04-19 00:08:00.030,2024-04-19 00:08:00.130,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70937,PB,Z374020,EM,No Disponible,2024-04-19 00:08:20.010,2024-04-19 00:08:20.460,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70938,PB,Z374020,EM,No Disponible,2024-04-19 00:08:40.030,2024-04-19 00:08:40.310,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70939,PB,Z374020,EM,No Disponible,2024-04-19 00:09:00.030,2024-04-19 00:09:00.150,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70941,PB,Z374020,EM,No Disponible,2024-04-19 00:09:20.020,2024-04-19 00:09:20.061,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70942,PB,Z374020,EM,No Disponible,2024-04-19 00:09:40.050,2024-04-19 00:09:40.150,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70943,PB,Z374020,EM,No Disponible,2024-04-19 00:10:00.020,2024-04-19 00:10:00.270,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70945,PB,Z374020,EM,No Disponible,2024-04-19 00:10:20.026,2024-04-19 00:10:20.516,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70946,PB,Z374020,EM,No Disponible,2024-04-19 00:10:40.026,2024-04-19 00:10:40.426,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70947,PB,Z374020,EM,No Disponible,2024-04-19 00:11:00.016,2024-04-19 00:11:00.326,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70949,PB,Z374020,EM,No Disponible,2024-04-19 00:11:20.036,2024-04-19 00:11:20.196,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70950,PB,Z374020,EM,No Disponible,2024-04-19 00:11:40.026,2024-04-19 00:11:40.206,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70951,PB,Z374020,EM,No Disponible,2024-04-19 00:12:00.016,2024-04-19 00:12:00.166,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70953,PB,Z374020,EM,No Disponible,2024-04-19 00:12:20.036,2024-04-19 00:12:20.096,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70954,PB,Z374020,EM,No Disponible,2024-04-19 00:12:40.036,2024-04-19 00:12:40.266,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70956,PB,Z374020,EM,No Disponible,2024-04-19 00:13:00.016,2024-04-19 00:13:00.246,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70959,PB,Z374020,EM,No Disponible,2024-04-19 00:13:20.100,2024-04-19 00:13:20.626,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70960,PB,Z374020,EM,No Disponible,2024-04-19 00:13:40.026,2024-04-19 00:13:40.053,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70961,PB,Z374020,EM,No Disponible,2024-04-19 00:14:00.026,2024-04-19 00:14:00.246,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70963,PB,Z374020,EM,No Disponible,2024-04-19 00:14:20.016,2024-04-19 00:14:20.146,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70964,PB,Z374020,EM,No Disponible,2024-04-19 00:14:40.016,2024-04-19 00:14:40.066,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70965,PB,Z374020,EM,No Disponible,2024-04-19 00:15:00.036,2024-04-19 00:15:00.276,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70967,PB,Z374020,EM,No Disponible,2024-04-19 00:15:20.006,2024-04-19 00:15:20.016,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70968,PB,Z374020,EM,No Disponible,2024-04-19 00:15:40.016,2024-04-19 00:15:40.166,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70969,PB,Z374020,EM,No Disponible,2024-04-19 00:16:00.026,2024-04-19 00:16:00.126,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70971,PB,Z374020,EM,No Disponible,2024-04-19 00:16:20.016,2024-04-19 00:16:20.096,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70972,PB,Z374020,EM,No Disponible,2024-04-19 00:16:40.006,2024-04-19 00:16:40.256,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70973,PB,Z374020,EM,No Disponible,2024-04-19 00:17:00.016,2024-04-19 00:17:00.136,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70975,PB,Z374020,EM,No Disponible,2024-04-19 00:17:20.016,2024-04-19 00:17:20.056,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70976,PB,Z374020,EM,No Disponible,2024-04-19 00:17:40.016,2024-04-19 00:17:40.236,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70977,PB,Z374020,EM,No Disponible,2024-04-19 00:18:00.016,2024-04-19 00:18:00.086,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70979,PB,Z374020,EM,No Disponible,2024-04-19 00:18:20.006,2024-04-19 00:18:20.046,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70980,PB,Z374020,EM,No Disponible,2024-04-19 00:18:40.016,2024-04-19 00:18:40.226,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70981,PB,Z374020,EM,No Disponible,2024-04-19 00:19:00.026,2024-04-19 00:19:00.096,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70983,PB,Z374020,EM,No Disponible,2024-04-19 00:19:20.016,2024-04-19 00:19:20.526,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
E.1.0.0,70984,PB,Z374020,EM,No Disponible,2024-04-19 00:19:40.026,2024-04-19 00:19:40.426,T,4.593133,-74.181975,1,3,False,2,0.0,0.0
