versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoAlarma,nivelAlarma,aceleracionVehiculo
E.1.0.0,360495,PB,Z374104,RET,No Disponible,2024-04-16 03:22:32.026,2024-04-16 03:22:32.097,T,4.592111,-74.172683,3,3,False,2,ALA2,NIV2,-5.114
