versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,temperaturaMotor,presionAceiteMotor,velocidadVehiculo,aceleracionVehiculo,revolucionesMotor,estadoDesgasteFrenos,kilometrosOdometro,consumoCombustible,nivelTanqueCombustible,consumoEnergia,regeneracionEnergia,nivelRestanteEnergia,porcentajeEnergiaGenerada,temperaturaSts,usoCpuSts,memRamSts,memDiscoSts,temperaturaBaterias,sentidoMarcha
E.1.0.0,88088,PB,Z374020,No Disponible,No Disponible,2024-04-22 03:49:00.037,2024-04-22 03:49:01.256,T,4.592714,-74.181925,1,3,False,2,35.0,-1,0.0,0.0,0.0,18.0,86772.81,-1,-1,70117,41943,98.0,59.82,24.0,29,5,91.0,23.0,0
E.1.0.0,88093,PB,Z374020,No Disponible,No Disponible,2024-04-22 03:50:00.524,2024-04-22 03:50:01.529,T,4.592714,-74.181925,1,3,False,2,35.0,-1,0.0,0.0,0.0,18.0,86772.81,-1,-1,70117,41943,98.0,59.82,25.0,28,15,91.0,22.0,0
E.1.0.0,88102,PB,Z374020,No Disponible,No Disponible,2024-04-22 03:51:00.056,2024-04-22 03:51:01.560,T,4.592714,-74.181925,1,3,False,2,35.0,-1,0.0,0.0,0.0,18.0,86772.81,-1,-1,70117,41943,98.0,59.82,26.0,28,14,91.0,22.0,0
E.1.0.0,88106,PB,Z374020,No Disponible,No Disponible,2024-04-22 03:52:00.246,2024-04-22 03:52:01.251,T,4.592714,-74.181925,1,3,False,2,35.0,-1,0.0,0.0,0.0,18.0,86772.81,-1,-1,70117,41943,98.0,59.82,26.0,29,13,91.0,22.0,0
E.1.0.0,88110,PB,Z374020,No Disponible,No Disponible,2024-04-22 03:53:00.076,2024-04-22 03:53:01.852,T,4.592714,-74.181925,1,3,False,2,35.0,-1,0.0,0.0,0.0,18.0,86772.81,-1,-1,70117,41943,98.0,59.82,27.0,29,13,91.0,22.0,0
E.1.0.0,88114,PB,Z374020,No Disponible,No Disponible,2024-04-22 03:54:00.306,2024-04-22 03:54:01.516,T,4.592714,-74.181925,1,3,False,2,35.0,-1,0.0,0.0,0.0,18.0,86772.81,-1,-1,70117,41943,98.0,59.82,27.0,28,13,91.0,22.0,0
E.1.0.0,88118,PB,Z374020,No Disponible,No Disponible,2024-04-22 03:55:01.896,2024-04-22 03:55:03.905,T,4.592714,-74.181925,1,3,False,2,35.0,-1,0.0,0.0,0.0,18.0,86772.81,-1,-1,70117,41943,98.0,59.82,27.0,30,12,91.0,22.0,0
E.1.0.0,88122,PB,Z374020,No Disponible,No Disponible,2024-04-22 03:56:00.477,2024-04-22 03:56:01.416,T,4.592714,-74.181925,1,3,False,2,35.0,-1,0.0,0.0,0.0,18.0,86772.81,-1,-1,70117,41943,98.0,59.82,27.0,28,12,91.0,22.0,0
E.1.0.0,88126,PB,Z374020,No Disponible,No Disponible,2024-04-22 03:57:00.376,2024-04-22 03:57:01.721,T,4.592714,-74.181925,1,3,False,2,35.0,-1,0.0,0.0,0.0,18.0,86772.81,-1,-1,70117,41943,98.0,59.82,28.0,27,12,91.0,22.0,0
E.1.0.0,88130,PB,Z374020,No Disponible,No Disponible,2024-04-22 03:58:00.365,2024-04-22 03:58:01.306,T,4.592714,-74.181925,1,3,False,2,35.0,-1,0.0,0.0,0.0,18.0,86772.81,-1,-1,70117,41943,98.0,59.82,28.0,28,12,91.0,22.0,0
