versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,temperaturaMotor,presionAceiteMotor,velocidadVehiculo,aceleracionVehiculo,revolucionesMotor,estadoDesgasteFrenos,kilometrosOdometro,consumoCombustible,nivelTanqueCombustible,consumoEnergia,regeneracionEnergia,nivelRestanteEnergia,porcentajeEnergiaGenerada,temperaturaSts,usoCpuSts,memRamSts,memDiscoSts,temperaturaBaterias,sentidoMarcha
E.1.0.0,509965,PB,Z374012,No Disponible,No Disponible,2024-07-09 23:55:00.720,2024-07-10 03:45:56.698,T,4.593131,-74.182103,1,3,True,2,35.0,-1,6.609,-0.181,242.0,31.0,102980.82,-1,-1,83494,50028,29.0,59.92,47.0,28,19,85.0,26.0,0
E.1.0.0,509976,PB,Z374012,No Disponible,No Disponible,2024-07-09 23:56:00.035,2024-07-10 03:46:00.998,T,4.593111,-74.182294,1,3,True,2,35.0,-1,0.0,0.0,0.0,31.0,102980.845,-1,-1,83494,50028,29.0,59.92,46.0,28,20,85.0,26.0,0
E.1.0.0,509980,PB,Z374012,No Disponible,No Disponible,2024-07-09 23:57:00.234,2024-07-10 03:46:04.778,T,4.593111,-74.182294,1,3,True,2,35.0,-1,0.0,0.0,0.0,31.0,102980.845,-1,-1,83492,50028,29.0,59.92,46.0,31,20,85.0,26.0,0
E.1.0.0,509985,PB,Z374012,No Disponible,No Disponible,2024-07-09 23:58:00.034,2024-07-10 03:46:08.046,T,4.593111,-74.182294,1,3,True,2,35.0,-1,0.0,0.0,0.0,31.0,102980.845,-1,-1,83492,50028,29.0,59.92,46.0,28,20,85.0,26.0,0
E.1.0.0,509989,PB,Z374012,No Disponible,No Disponible,2024-07-09 23:59:00.024,2024-07-10 03:46:13.527,T,4.593111,-74.182294,1,3,True,2,35.0,-1,0.0,0.0,0.0,31.0,102980.845,-1,-1,83492,50028,29.0,59.92,47.0,27,20,85.0,26.0,0
E.1.0.0,509993,PB,Z374012,No Disponible,No Disponible,2024-07-10 00:00:00.014,2024-07-10 03:46:16.892,T,4.593111,-74.182294,1,3,True,2,35.0,-1,0.0,0.0,0.0,31.0,102980.845,-1,-1,83492,50028,29.0,59.92,46.0,28,20,85.0,26.0,0
E.1.0.0,509997,PB,Z374012,No Disponible,No Disponible,2024-07-10 00:01:00.046,2024-07-10 03:46:23.038,T,4.593111,-74.182294,1,3,True,2,35.0,-1,0.0,0.0,0.0,31.0,102980.845,-1,-1,83492,50028,29.0,59.92,46.0,28,20,85.0,26.0,0
E.1.0.0,510001,PB,Z374012,No Disponible,No Disponible,2024-07-10 00:02:00.036,2024-07-10 03:46:25.498,T,4.593111,-74.182294,1,3,True,2,35.0,-1,0.0,0.0,0.0,31.0,102980.845,-1,-1,83492,50028,29.0,59.92,46.0,27,20,85.0,26.0,0
E.1.0.0,510005,PB,Z374012,No Disponible,No Disponible,2024-07-10 00:03:00.036,2024-07-10 03:46:28.148,T,4.593111,-74.182294,1,3,True,2,35.0,-1,0.0,0.0,0.0,31.0,102980.845,-1,-1,83492,50028,30.0,59.92,47.0,29,20,85.0,26.0,0
E.1.0.0,510009,PB,Z374012,No Disponible,No Disponible,2024-07-10 00:04:00.036,2024-07-10 03:46:30.903,T,4.593111,-74.182294,1,3,True,2,35.0,-1,0.0,0.0,0.0,31.0,102980.845,-1,-1,83492,50028,30.0,59.92,47.0,28,19,85.0,26.0,0
E.1.0.0,510013,PB,Z374012,No Disponible,No Disponible,2024-07-10 00:05:00.046,2024-07-10 03:46:33.458,T,4.593111,-74.182294,1,3,True,2,35.0,-1,0.0,0.0,0.0,31.0,102980.845,-1,-1,83492,50028,30.0,59.92,46.0,28,19,85.0,26.0,0
E.1.0.0,510017,PB,Z374012,No Disponible,No Disponible,2024-07-10 00:06:00.046,2024-07-10 03:46:35.888,T,4.593111,-74.182294,1,3,True,2,35.0,-1,0.0,0.0,0.0,31.0,102980.845,-1,-1,83492,50028,30.0,59.92,47.0,28,19,85.0,26.0,0
