versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento
E.1.0.0,205555,PB,Z374001,No Disponible,No Disponible,2024-02-14 01:54:56.421,2024-02-14 01:54:57.102,T,4.592906,-74.182350,2,3,False,2,EV13
E.1.0.0,211411,PB,Z374001,No Disponible,No Disponible,2024-02-14 20:43:30.967,2024-02-14 20:43:38.576,T,4.592797,-74.181317,2,3,True,2,EV13
