versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento,estadoAperturaCierrePuertas
E.1.0.0,205558,PB,Z374001,No Disponible,No Disponible,2024-02-14 01:55:01.005,2024-02-14 01:55:01.198,T,4.592906,-74.182350,2,3,False,2,EV2,True
E.1.0.0,205948,PB,Z374001,No Disponible,No Disponible,2024-02-14 03:31:36.912,2024-02-14 03:31:36.932,T,4.592906,-74.182350,2,3,False,2,EV2,False
E.1.0.0,206140,PB,Z374001,D630,No Disponible,2024-02-14 04:11:01.726,2024-02-14 04:11:02.186,T,4.570464,-74.168628,2,3,False,2,EV2,True
E.1.0.0,206141,PB,Z374001,D630,No Disponible,2024-02-14 04:11:17.216,2024-02-14 04:11:17.456,T,4.570464,-74.168628,2,3,False,2,EV2,False
E.1.0.0,206149,PB,Z374001,D630,No Disponible,2024-02-14 04:12:57.956,2024-02-14 04:12:58.166,T,4.572981,-74.167056,2,3,False,2,EV2,True
E.1.0.0,206153,PB,Z374001,D630,No Disponible,2024-02-14 04:13:11.266,2024-02-14 04:13:11.426,T,4.572981,-74.167056,2,3,False,2,EV2,False
E.1.0.0,206159,PB,Z374001,D630,No Disponible,2024-02-14 04:14:18.886,2024-02-14 04:14:19.216,T,4.577172,-74.169033,2,3,False,2,EV2,True
E.1.0.0,206162,PB,Z374001,D630,No Disponible,2024-02-14 04:14:29.986,2024-02-14 04:14:30.466,T,4.577172,-74.169033,2,3,False,2,EV2,False
E.1.0.0,206168,PB,Z374001,D630,No Disponible,2024-02-14 04:15:33.076,2024-02-14 04:15:33.116,T,4.579147,-74.169950,2,3,False,2,EV2,True
E.1.0.0,206170,PB,Z374001,D630,No Disponible,2024-02-14 04:15:37.466,2024-02-14 04:15:37.606,T,4.579147,-74.169950,2,3,False,2,EV2,False
E.1.0.0,206179,PB,Z374001,D630,No Disponible,2024-02-14 04:17:05.256,2024-02-14 04:17:05.467,T,4.578219,-74.166586,2,3,False,2,EV2,True
E.1.0.0,206181,PB,Z374001,D630,No Disponible,2024-02-14 04:17:13.366,2024-02-14 04:17:13.597,T,4.578219,-74.166586,2,3,False,2,EV2,False
E.1.0.0,206197,PB,Z374001,D630,No Disponible,2024-02-14 04:20:22.776,2024-02-14 04:20:23.296,T,4.580203,-74.158694,2,3,False,2,EV2,True
E.1.0.0,206198,PB,Z374001,D630,No Disponible,2024-02-14 04:20:28.236,2024-02-14 04:20:28.346,T,4.580203,-74.158694,2,3,False,2,EV2,False
E.1.0.0,206210,PB,Z374001,D630,No Disponible,2024-02-14 04:22:43.326,2024-02-14 04:22:43.596,T,4.580892,-74.154711,2,3,False,2,EV2,True
E.1.0.0,206212,PB,Z374001,D630,No Disponible,2024-02-14 04:22:49.796,2024-02-14 04:22:50.006,T,4.580892,-74.154711,2,3,False,2,EV2,False
E.1.0.0,206230,PB,Z374001,D630,No Disponible,2024-02-14 04:26:45.786,2024-02-14 04:26:46.247,T,4.582050,-74.140483,2,3,False,2,EV2,True
E.1.0.0,206232,PB,Z374001,D630,No Disponible,2024-02-14 04:26:50.326,2024-02-14 04:26:51.886,T,4.582050,-74.140483,2,3,False,2,EV2,False
E.1.0.0,206246,PB,Z374001,D630,No Disponible,2024-02-14 04:29:34.806,2024-02-14 04:29:35.646,T,4.585703,-74.136233,2,3,False,2,EV2,True
E.1.0.0,206248,PB,Z374001,D630,No Disponible,2024-02-14 04:29:40.616,2024-02-14 04:29:40.876,T,4.585703,-74.136233,2,3,False,2,EV2,False
E.1.0.0,206249,PB,Z374001,D630,No Disponible,2024-02-14 04:29:43.616,2024-02-14 04:29:43.666,T,4.585703,-74.136233,2,3,False,2,EV2,True
E.1.0.0,206252,PB,Z374001,D630,No Disponible,2024-02-14 04:30:04.186,2024-02-14 04:30:05.066,T,4.585703,-74.136233,2,3,False,2,EV2,False
E.1.0.0,206264,PB,Z374001,D630,No Disponible,2024-02-14 04:32:26.026,2024-02-14 04:32:26.536,T,4.593600,-74.137972,2,3,False,2,EV2,True
E.1.0.0,206266,PB,Z374001,D630,No Disponible,2024-02-14 04:32:31.776,2024-02-14 04:32:31.896,T,4.593600,-74.137972,2,3,False,2,EV2,False
E.1.0.0,206284,PB,Z374001,D630,No Disponible,2024-02-14 04:36:07.386,2024-02-14 04:36:07.526,T,4.602761,-74.132978,2,3,False,2,EV2,True
E.1.0.0,206286,PB,Z374001,D630,No Disponible,2024-02-14 04:36:12.136,2024-02-14 04:36:12.436,T,4.602761,-74.132978,2,3,False,2,EV2,False
E.1.0.0,206310,PB,Z374001,D630,No Disponible,2024-02-14 04:41:20.416,2024-02-14 04:41:20.837,T,4.626944,-74.123092,2,3,False,2,EV2,True
E.1.0.0,206312,PB,Z374001,D630,No Disponible,2024-02-14 04:41:28.436,2024-02-14 04:41:28.836,T,4.626944,-74.123092,2,3,False,2,EV2,False
E.1.0.0,206325,PB,Z374001,D630,No Disponible,2024-02-14 04:44:14.466,2024-02-14 04:44:14.766,T,4.638803,-74.116817,2,3,False,2,EV2,True
E.1.0.0,206328,PB,Z374001,D630,No Disponible,2024-02-14 04:44:25.946,2024-02-14 04:44:26.687,T,4.638803,-74.116817,2,3,False,2,EV2,False
E.1.0.0,206337,PB,Z374001,D630,No Disponible,2024-02-14 04:46:08.867,2024-02-14 04:46:09.256,T,4.641544,-74.114086,2,3,False,2,EV2,True
