versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,temperaturaMotor,presionAceiteMotor,velocidadVehiculo,aceleracionVehiculo,revolucionesMotor,estadoDesgasteFrenos,kilometrosOdometro,consumoCombustible,nivelTanqueCombustible,consumoEnergia,regeneracionEnergia,nivelRestanteEnergia,porcentajeEnergiaGenerada,temperaturaSts,usoCpuSts,memRamSts,memDiscoSts,temperaturaBaterias,sentidoMarcha
E.1.0.0,571833,PB,Z374012,A601,No Disponible,2024-07-22 11:56:00.032,2024-07-22 11:56:01.132,T,4.641878,-74.062194,1,3,False,2,35.0,-1,36.738,-0.292,1443.0,29.0,104868.305,-1,-1,85055,50968,78.0,59.92,53.0,29,2,86.0,24.0,0
E.1.0.0,574344,PB,Z374012,L613,No Disponible,2024-07-22 19:26:00.276,2024-07-22 19:26:01.486,T,4.554067,-74.113281,1,3,False,2,35.0,-1,19.375,-0.666,770.0,29.0,104951.25,-1,-1,85120,51003,53.0,59.92,50.0,37,7,86.0,25.0,0
E.1.0.0,572427,PB,Z374012,H601,No Disponible,2024-07-22 13:47:00.026,2024-07-22 13:47:02.246,T,4.592619,-74.180931,1,3,False,2,36.0,-1,0.0,0.0,0.0,29.0,104892.39,-1,-1,85073,50978,71.0,59.92,54.0,30,2,86.0,25.0,0
E.1.0.0,575147,PB,Z374012,No Disponible,No Disponible,2024-07-22 21:52:00.026,2024-07-22 21:52:00.827,T,4.592692,-74.181811,1,3,False,2,35.0,-1,0.0,0.0,0.0,29.0,104978.52,-1,-1,85144,51019,44.0,59.92,47.0,28,8,86.0,24.0,0
E.1.0.0,571161,PB,Z374012,H617,No Disponible,2024-07-22 09:46:00.122,2024-07-22 09:46:01.496,T,4.592653,-74.181086,1,3,False,2,35.0,-1,0.0,0.0,0.0,29.0,104847.03,-1,-1,85039,50959,84.0,59.92,48.0,27,1,87.0,23.0,0
E.1.0.0,575283,PB,Z374012,No Disponible,No Disponible,2024-07-22 22:21:00.375,2024-07-22 22:21:01.355,T,4.593219,-74.182369,1,3,False,2,35.0,-1,15.598,-0.205,610.0,29.0,104979.265,-1,-1,85145,51019,43.0,59.92,47.0,29,16,86.0,24.0,0
E.1.0.0,571717,PB,Z374012,A601,No Disponible,2024-07-22 11:33:00.355,2024-07-22 11:33:01.226,T,4.599433,-74.078258,1,3,False,2,35.0,-1,12.191,-0.143,468.0,29.0,104863.21,-1,-1,85052,50966,79.0,59.92,53.0,52,2,86.0,24.0,0
E.1.0.0,574838,PB,Z374012,H613,No Disponible,2024-07-22 20:55:00.046,2024-07-22 20:55:00.567,T,4.561100,-74.125125,1,3,False,2,35.0,-1,16.074,-0.669,631.0,29.0,104966.81,-1,-1,85135,51014,47.0,59.92,48.0,28,5,86.0,25.0,0
E.1.0.0,570180,PB,Z374012,A617,No Disponible,2024-07-22 06:55:00.056,2024-07-22 06:55:01.687,T,4.592711,-74.128569,1,3,False,2,35.0,-1,0.0,0.0,0.0,29.0,104811.73,-1,-1,85009,50939,96.0,59.92,37.0,28,1,87.0,21.0,0
E.1.0.0,572483,PB,Z374012,A601,No Disponible,2024-07-22 13:57:00.056,2024-07-22 13:57:01.145,T,4.592619,-74.180931,1,3,False,2,35.0,-1,0.0,0.0,0.0,29.0,104892.39,-1,-1,85073,50978,71.0,59.92,54.0,30,2,86.0,25.0,0
