versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoEvento,peso,temperaturaCabina,estimacionOcupacionSuben,estimacionOcupacionBajan,estimacionOcupacionAbordo
E.1.0.0,570670,PB,Z374012,H617,No Disponible,2024-07-22 08:18:33.606,2024-07-22 08:18:33.676,T,4.592733,-74.074919,2,3,False,2,EV1,,24.0,1,1,-20
E.1.0.0,573971,PB,Z374012,L613,No Disponible,2024-07-22 18:18:37.366,2024-07-22 18:18:38.296,T,4.592517,-74.179956,2,3,False,2,EV1,,24.0,1,0,1
E.1.0.0,571967,PB,Z374012,H601,No Disponible,2024-07-22 12:20:58.416,2024-07-22 12:20:59.026,T,4.633553,-74.066197,2,3,False,2,EV1,,29.0,1,0,-7
E.1.0.0,573380,PB,Z374012,H601,No Disponible,2024-07-22 16:38:18.136,2024-07-22 16:38:18.346,T,4.600964,-74.077667,2,3,False,2,EV1,,27.0,0,0,10
E.1.0.0,571524,PB,Z374012,A601,No Disponible,2024-07-22 10:58:18.436,2024-07-22 10:58:18.586,T,4.595083,-74.148439,2,3,False,2,EV1,,31.0,0,2,-2
E.1.0.0,570989,PB,Z374012,H617,No Disponible,2024-07-22 09:10:55.806,2024-07-22 09:10:55.936,T,4.591425,-74.159983,2,3,False,2,EV1,,24.0,1,0,-26
E.1.0.0,574213,PB,Z374012,L613,No Disponible,2024-07-22 19:01:29.486,2024-07-22 19:01:29.856,T,4.556053,-74.137769,2,3,False,2,EV1,,23.0,0,0,2
E.1.0.0,572065,PB,Z374012,H601,No Disponible,2024-07-22 12:38:01.556,2024-07-22 12:38:01.796,T,4.603636,-74.075942,2,3,False,2,EV1,,29.0,2,2,-3
E.1.0.0,572580,PB,Z374012,A601,No Disponible,2024-07-22 14:13:15.283,2024-07-22 14:13:16.153,T,4.587436,-74.175044,2,3,False,2,EV1,,30.0,0,0,1
E.1.0.0,574357,PB,Z374012,L613,No Disponible,2024-07-22 19:27:33.526,2024-07-22 19:27:33.556,T,4.553633,-74.110286,2,3,False,2,EV1,,23.0,0,2,14
E.1.0.0,570796,PB,Z374012,H617,No Disponible,2024-07-22 08:41:00.536,2024-07-22 08:41:00.976,T,4.584131,-74.104825,2,3,False,2,EV1,,25.0,5,0,-13
E.1.0.0,571382,PB,Z374012,A601,No Disponible,2024-07-22 10:34:31.656,2024-07-22 10:34:40.806,T,4.591303,-74.181233,2,3,True,2,EV1,,31.0,0,0,0
E.1.0.0,574337,PB,Z374012,L613,No Disponible,2024-07-22 19:24:59.566,2024-07-22 19:24:59.956,T,4.553228,-74.114992,2,3,False,2,EV1,,23.0,1,2,18
E.1.0.0,571458,PB,Z374012,A601,No Disponible,2024-07-22 10:47:09.624,2024-07-22 10:47:09.765,T,4.594769,-74.167283,2,3,False,2,EV1,,31.0,0,1,-1
