versionTrama,idRegistro,idOperador,idVehiculo,idRuta,idConductor,fechaHoraLecturaDato,fechaHoraEnvioDato,tipoBus,latitud,longitud,tipoTrama,tecnologiaMotor,tramaRetransmitida,tipoFreno,codigoAlarma,nivelAlarma,aceleracionVehiculo
E.1.0.0,570051,PB,Z374012,A617,No Disponible,2024-07-22 06:31:56.026,2024-07-22 06:31:56.396,T,4.588333,-74.148992,3,3,False,2,ALA1,NIV2,5.786
